row,tissue_diff_2nd_analysis
Lsa_00024841,NA
Lsa_00008419,both
Lsa_00005058,NA
Lsa_00013428,NA
Lsa_00055554,NA
Lsa_00024984,NA
Lsa_00024984,NA
Lsa_00024984,NA
Lsa_00024986,NA
Lsa_00052784,NA
Lsa_00050315,NA
Lsa_00050310,NA
Lsa_00049775,sax
Lsa_00050318,NA
Lsa_00050318,NA
Lsa_00058123,NA
Lsa_00015188,NA
Lsa_00015189,NA
Lsa_00015189,NA
Lsa_00024320,NA
Lsa_00024320,NA
Lsa_00024320,NA
Lsa_00024321,NA
Lsa_00024321,NA
Lsa_00027988,NA
Lsa_00018239,NA
Lsa_00027986,NA
Lsa_00027986,NA
Lsa_00027986,NA
Lsa_00042653,arc
Lsa_00042654,NA
Lsa_00058782,NA
Lsa_00042712,NA
Lsa_00053660,NA
Lsa_00036693,NA
Lsa_00036693,NA
Lsa_00058872,arc
Lsa_00059446,NA
Lsa_00013791,NA
Lsa_00006845,NA
Lsa_00006845,NA
Lsa_00006845,NA
Lsa_00006845,NA
Lsa_00006845,NA
Lsa_00006845,NA
Lsa_00006845,NA
Lsa_00006845,NA
Lsa_00006845,NA
Lsa_00006845,NA
Lsa_00006844,NA
Lsa_00000729,NA
Lsa_00007114,NA
Lsa_00000727,arc
Lsa_00050278,NA
Lsa_00007116,NA
Lsa_00000725,NA
Lsa_00000725,NA
Lsa_00000725,NA
Lsa_00048516,NA
Lsa_00006289,NA
Lsa_00006289,NA
Lsa_00043297,NA
Lsa_00043295,NA
Lsa_00043295,NA
Lsa_00043294,NA
Lsa_00043294,NA
Lsa_00029248,both
Lsa_00029248,both
Lsa_00029248,both
Lsa_00029248,both
Lsa_00043298,NA
Lsa_00052209,both
Lsa_00052207,NA
Lsa_00052204,NA
Lsa_00020329,NA
Lsa_00055968,NA
Lsa_00055962,NA
Lsa_00011920,NA
Lsa_00050277,NA
Lsa_00050277,NA
Lsa_00050277,NA
Lsa_00010462,NA
Lsa_00036074,NA
Lsa_00036074,NA
Lsa_00010464,NA
Lsa_00023899,NA
Lsa_00023898,NA
Lsa_00023897,NA
Lsa_00023895,NA
Lsa_00023895,NA
Lsa_00023895,NA
Lsa_00023894,NA
Lsa_00041633,NA
Lsa_00041632,NA
Lsa_00045529,NA
Lsa_00045528,NA
Lsa_00048010,NA
Lsa_00048011,NA
Lsa_00048011,NA
Lsa_00048011,NA
Lsa_00019627,NA
Lsa_00013285,NA
Lsa_00013284,NA
Lsa_00013284,NA
Lsa_00013284,NA
Lsa_00048018,NA
Lsa_00048019,both
Lsa_00019629,both
Lsa_00019628,NA
Lsa_00019628,NA
Lsa_00038208,NA
Lsa_00045296,NA
Lsa_00045296,NA
Lsa_00018742,both
Lsa_00018742,both
Lsa_00018742,both
Lsa_00018742,both
Lsa_00018742,both
Lsa_00018742,both
Lsa_00018742,both
Lsa_00033735,arc
Lsa_00014395,NA
Lsa_00014392,NA
Lsa_00014393,NA
Lsa_00014390,NA
Lsa_00014390,NA
Lsa_00014390,NA
Lsa_00014390,NA
Lsa_00038543,both
Lsa_00053252,NA
Lsa_00021133,NA
Lsa_00046366,NA
Lsa_00046367,NA
Lsa_00046362,NA
Lsa_00011413,arc
Lsa_00011413,arc
Lsa_00011410,NA
Lsa_00011410,NA
Lsa_00011410,NA
Lsa_00011410,NA
Lsa_00011416,NA
Lsa_00011416,NA
Lsa_00011415,NA
Lsa_00017155,NA
Lsa_00017155,NA
Lsa_00017155,NA
Lsa_00017155,NA
Lsa_00017150,NA
Lsa_00011857,arc
Lsa_00016820,NA
Lsa_00016821,NA
Lsa_00016827,NA
Lsa_00016827,NA
Lsa_00016825,sax
Lsa_00016825,sax
Lsa_00016828,NA
Lsa_00016829,NA
Lsa_00016829,NA
Lsa_00002588,NA
Lsa_00002588,NA
Lsa_00039986,NA
Lsa_00039985,NA
Lsa_00039985,NA
Lsa_00003348,NA
Lsa_00039981,NA
Lsa_00047105,NA
Lsa_00015429,NA
Lsa_00047108,NA
Lsa_00041992,NA
Lsa_00041990,NA
Lsa_00041991,NA
Lsa_00041991,NA
Lsa_00006300,NA
Lsa_00006300,NA
Lsa_00006300,NA
Lsa_00006306,both
Lsa_00006304,NA
Lsa_00006304,NA
Lsa_00006304,NA
Lsa_00013704,both
Lsa_00013704,both
Lsa_00013704,both
Lsa_00013704,both
Lsa_00013700,NA
Lsa_00013700,NA
Lsa_00013700,NA
Lsa_00013700,NA
Lsa_00013701,NA
Lsa_00013703,NA
Lsa_00035678,arc
Lsa_00035678,arc
Lsa_00044456,sax
Lsa_00044456,sax
Lsa_00008654,NA
Lsa_00008654,NA
Lsa_00008654,NA
Lsa_00008654,NA
Lsa_00008654,NA
Lsa_00008658,NA
Lsa_00008658,NA
Lsa_00008658,NA
Lsa_00008658,NA
Lsa_00000461,NA
Lsa_00000461,NA
Lsa_00000461,NA
Lsa_00000460,NA
Lsa_00000460,NA
Lsa_00003846,NA
Lsa_00003846,NA
Lsa_00003846,NA
Lsa_00003844,NA
Lsa_00003844,NA
Lsa_00003844,NA
Lsa_00003842,NA
Lsa_00003842,NA
Lsa_00003842,NA
Lsa_00003842,NA
Lsa_00003842,NA
Lsa_00000799,NA
Lsa_00000799,NA
Lsa_00000799,NA
Lsa_00000799,NA
Lsa_00000798,NA
Lsa_00000798,NA
Lsa_00000798,NA
Lsa_00007164,NA
Lsa_00007164,NA
Lsa_00007164,NA
Lsa_00007164,NA
Lsa_00007164,NA
Lsa_00007164,NA
Lsa_00007164,NA
Lsa_00025831,NA
Lsa_00040221,NA
Lsa_00001937,NA
Lsa_00018664,NA
Lsa_00018664,NA
Lsa_00018664,NA
Lsa_00018664,NA
Lsa_00018664,NA
Lsa_00007036,both
Lsa_00032538,arc
Lsa_00032539,NA
Lsa_00039612,NA
Lsa_00039610,NA
Lsa_00030979,NA
Lsa_00030979,NA
Lsa_00030973,NA
Lsa_00030973,NA
Lsa_00030976,arc
Lsa_00030976,arc
Lsa_00030977,NA
Lsa_00030977,NA
Lsa_00030977,NA
Lsa_00009219,both
Lsa_00009218,both
Lsa_00001451,NA
Lsa_00001451,NA
Lsa_00009211,NA
Lsa_00009211,NA
Lsa_00009211,NA
Lsa_00009211,NA
Lsa_00009211,NA
Lsa_00009211,NA
Lsa_00041176,NA
Lsa_00041177,NA
Lsa_00041177,NA
Lsa_00050026,NA
Lsa_00030398,NA
Lsa_00049006,both
Lsa_00024048,both
Lsa_00031373,NA
Lsa_00031374,sax
Lsa_00030028,NA
Lsa_00030028,NA
Lsa_00030028,NA
Lsa_00030028,NA
Lsa_00030028,NA
Lsa_00030028,NA
Lsa_00030028,NA
Lsa_00030023,NA
Lsa_00030023,NA
Lsa_00033281,sax
Lsa_00015356,NA
Lsa_00033289,both
Lsa_00035612,NA
Lsa_00035613,NA
Lsa_00035616,NA
Lsa_00035616,NA
Lsa_00035617,NA
Lsa_00035614,NA
Lsa_00035618,NA
Lsa_00035619,NA
Lsa_00013512,NA
Lsa_00013512,NA
Lsa_00012877,NA
Lsa_00012877,NA
Lsa_00012877,NA
Lsa_00012877,NA
Lsa_00012318,both
Lsa_00012318,both
Lsa_00012318,both
Lsa_00012318,both
Lsa_00012318,both
Lsa_00012318,both
Lsa_00012870,NA
Lsa_00012870,NA
Lsa_00026350,NA
Lsa_00032889,NA
Lsa_00032889,NA
Lsa_00025796,NA
Lsa_00025796,NA
Lsa_00025790,NA
Lsa_00025790,NA
Lsa_00025790,NA
Lsa_00025790,NA
Lsa_00025790,NA
Lsa_00025790,NA
Lsa_00025790,NA
Lsa_00025791,NA
Lsa_00025791,NA
Lsa_00025791,NA
Lsa_00018774,both
Lsa_00018775,both
Lsa_00018775,both
Lsa_00022072,NA
Lsa_00022072,NA
Lsa_00022072,NA
Lsa_00022070,arc
Lsa_00037504,NA
Lsa_00022441,NA
Lsa_00028402,NA
Lsa_00028402,NA
Lsa_00028409,NA
Lsa_00043275,NA
Lsa_00006603,NA
Lsa_00005922,both
Lsa_00048253,NA
Lsa_00005921,sax
Lsa_00010701,NA
Lsa_00010701,NA
Lsa_00010707,NA
Lsa_00010707,NA
Lsa_00054509,NA
Lsa_00054508,sax
Lsa_00024397,both
Lsa_00043276,NA
Lsa_00043276,NA
Lsa_00027550,NA
Lsa_00027550,NA
Lsa_00027550,NA
Lsa_00027551,NA
Lsa_00046770,NA
Lsa_00027558,arc
Lsa_00027558,arc
Lsa_00027558,arc
Lsa_00005926,NA
Lsa_00005926,NA
Lsa_00005926,NA
Lsa_00005926,NA
Lsa_00005926,NA
Lsa_00005926,NA
Lsa_00012607,NA
Lsa_00012607,NA
Lsa_00028657,NA
Lsa_00012602,NA
Lsa_00012602,NA
Lsa_00012602,NA
Lsa_00012602,NA
Lsa_00002243,arc
Lsa_00002242,arc
Lsa_00002242,arc
Lsa_00002246,NA
Lsa_00002244,NA
Lsa_00036213,NA
Lsa_00013651,arc
Lsa_00013651,arc
Lsa_00013651,arc
Lsa_00013651,arc
Lsa_00007991,NA
Lsa_00007991,NA
Lsa_00007991,NA
Lsa_00007991,NA
Lsa_00007991,NA
Lsa_00007991,NA
Lsa_00007991,NA
Lsa_00049611,NA
Lsa_00049615,both
Lsa_00049616,NA
Lsa_00022899,NA
Lsa_00022899,NA
Lsa_00020027,NA
Lsa_00020026,both
Lsa_00020028,NA
Lsa_00007160,arc
Lsa_00024518,NA
Lsa_00039255,NA
Lsa_00039255,NA
Lsa_00035558,NA
Lsa_00042192,NA
Lsa_00042192,NA
Lsa_00042192,NA
Lsa_00042197,both
Lsa_00043825,NA
Lsa_00041354,both
Lsa_00042449,NA
Lsa_00042441,NA
Lsa_00042441,NA
Lsa_00042441,NA
Lsa_00042440,NA
Lsa_00042444,NA
Lsa_00042447,NA
Lsa_00011892,NA
Lsa_00011891,NA
Lsa_00056215,arc
Lsa_00045877,NA
Lsa_00045879,NA
Lsa_00045878,NA
Lsa_00017943,sax
Lsa_00053368,both
Lsa_00021042,NA
Lsa_00021043,NA
Lsa_00021043,NA
Lsa_00021043,NA
Lsa_00021043,NA
Lsa_00021040,arc
Lsa_00021040,arc
Lsa_00051294,NA
Lsa_00051297,NA
Lsa_00051297,NA
Lsa_00051290,NA
Lsa_00059331,NA
Lsa_00043318,NA
Lsa_00011279,NA
Lsa_00011279,NA
Lsa_00011279,NA
Lsa_00011275,NA
Lsa_00011275,NA
Lsa_00007360,NA
Lsa_00007360,NA
Lsa_00007360,NA
Lsa_00026405,NA
Lsa_00026404,NA
Lsa_00026403,NA
Lsa_00026401,NA
Lsa_00026401,NA
Lsa_00026401,NA
Lsa_00022536,NA
Lsa_00004181,NA
Lsa_00004181,NA
Lsa_00004187,NA
Lsa_00004187,NA
Lsa_00028536,sax
Lsa_00028536,sax
Lsa_00028536,sax
Lsa_00004188,NA
Lsa_00015466,NA
Lsa_00015466,NA
Lsa_00044043,both
Lsa_00044041,NA
Lsa_00044044,NA
Lsa_00044044,NA
Lsa_00048932,both
Lsa_00007980,NA
Lsa_00007980,NA
Lsa_00007980,NA
Lsa_00014326,both
Lsa_00014326,both
Lsa_00039367,NA
Lsa_00039365,NA
Lsa_00039360,NA
Lsa_00039360,NA
Lsa_00039360,NA
Lsa_00039360,NA
Lsa_00039360,NA
Lsa_00039360,NA
Lsa_00014589,NA
Lsa_00014589,NA
Lsa_00014589,NA
Lsa_00014588,NA
Lsa_00014588,NA
Lsa_00014588,NA
Lsa_00014583,sax
Lsa_00014583,sax
Lsa_00014583,sax
Lsa_00014582,arc
Lsa_00041403,NA
Lsa_00041403,NA
Lsa_00041403,NA
Lsa_00005279,NA
Lsa_00005279,NA
Lsa_00005279,NA
Lsa_00045311,NA
Lsa_00045313,both
Lsa_00045318,NA
Lsa_00046750,NA
Lsa_00046752,both
Lsa_00046757,NA
Lsa_00046759,NA
Lsa_00015988,NA
Lsa_00015989,both
Lsa_00014639,NA
Lsa_00000984,NA
Lsa_00000984,NA
Lsa_00000985,NA
Lsa_00038012,NA
Lsa_00017582,both
Lsa_00017582,both
Lsa_00017582,both
Lsa_00017582,both
Lsa_00017582,both
Lsa_00017582,both
Lsa_00017582,both
Lsa_00017582,both
Lsa_00017582,both
Lsa_00002728,both
Lsa_00002728,both
Lsa_00002728,both
Lsa_00017240,NA
Lsa_00002724,NA
Lsa_00002727,NA
Lsa_00002722,NA
Lsa_00017242,both
Lsa_00012291,NA
Lsa_00012293,NA
Lsa_00012298,arc
Lsa_00016985,NA
Lsa_00016985,NA
Lsa_00016985,NA
Lsa_00016985,NA
Lsa_00016986,NA
Lsa_00024947,arc
Lsa_00024947,arc
Lsa_00024947,arc
Lsa_00012743,NA
Lsa_00012743,NA
Lsa_00012740,arc
Lsa_00012740,arc
Lsa_00012740,arc
Lsa_00012740,arc
Lsa_00012740,arc
Lsa_00012740,arc
Lsa_00012740,arc
Lsa_00012740,arc
Lsa_00012744,NA
Lsa_00054798,NA
Lsa_00006111,sax
Lsa_00044867,NA
Lsa_00044866,sax
Lsa_00015373,NA
Lsa_00015371,NA
Lsa_00034810,NA
Lsa_00034814,NA
Lsa_00014705,NA
Lsa_00014705,NA
Lsa_00015379,NA
Lsa_00015379,NA
Lsa_00015379,NA
Lsa_00023322,NA
Lsa_00019418,both
Lsa_00019418,both
Lsa_00019418,both
Lsa_00019418,both
Lsa_00019418,both
Lsa_00019418,both
Lsa_00019418,both
Lsa_00019418,both
Lsa_00019418,both
Lsa_00015219,sax
Lsa_00015214,NA
Lsa_00015214,NA
Lsa_00015214,NA
Lsa_00015216,NA
Lsa_00015216,NA
Lsa_00015216,NA
Lsa_00015216,NA
Lsa_00015216,NA
Lsa_00015210,NA
Lsa_00015211,NA
Lsa_00015211,NA
Lsa_00015211,NA
Lsa_00015211,NA
Lsa_00015211,NA
Lsa_00015211,NA
Lsa_00019419,NA
Lsa_00019419,NA
Lsa_00019419,NA
Lsa_00019419,NA
Lsa_00019419,NA
Lsa_00041862,NA
Lsa_00007649,NA
Lsa_00000617,NA
Lsa_00000617,NA
Lsa_00007646,NA
Lsa_00000615,NA
Lsa_00000615,NA
Lsa_00055291,NA
Lsa_00009970,NA
Lsa_00009970,NA
Lsa_00009970,NA
Lsa_00009971,NA
Lsa_00009971,NA
Lsa_00009971,NA
Lsa_00009971,NA
Lsa_00009973,both
Lsa_00009976,NA
Lsa_00009976,NA
Lsa_00041867,NA
Lsa_00041867,NA
Lsa_00041867,NA
Lsa_00038127,NA
Lsa_00038127,NA
Lsa_00038127,NA
Lsa_00013544,NA
Lsa_00000877,NA
Lsa_00000877,NA
Lsa_00000877,NA
Lsa_00055296,both
Lsa_00059243,NA
Lsa_00021553,NA
Lsa_00021553,NA
Lsa_00021553,NA
Lsa_00021553,NA
Lsa_00035075,NA
Lsa_00035075,NA
Lsa_00035078,NA
Lsa_00035078,NA
Lsa_00031941,NA
Lsa_00031941,NA
Lsa_00031941,NA
Lsa_00031946,NA
Lsa_00031946,NA
Lsa_00033898,arc
Lsa_00033899,NA
Lsa_00032761,NA
Lsa_00032761,NA
Lsa_00032761,NA
Lsa_00035384,NA
Lsa_00031498,NA
Lsa_00031499,NA
Lsa_00031499,NA
Lsa_00008378,NA
Lsa_00011751,both
Lsa_00008371,both
Lsa_00008371,both
Lsa_00008371,both
Lsa_00008371,both
Lsa_00008371,both
Lsa_00008371,both
Lsa_00008370,both
Lsa_00008377,NA
Lsa_00008376,NA
Lsa_00027246,NA
Lsa_00027246,NA
Lsa_00027247,sax
Lsa_00027247,sax
Lsa_00009022,NA
Lsa_00009022,NA
Lsa_00009023,NA
Lsa_00009021,NA
Lsa_00009021,NA
Lsa_00009021,NA
Lsa_00009021,NA
Lsa_00009021,NA
Lsa_00009021,NA
Lsa_00009021,NA
Lsa_00009026,NA
Lsa_00009024,NA
Lsa_00009024,NA
Lsa_00009024,NA
Lsa_00009024,NA
Lsa_00028678,NA
Lsa_00034383,NA
Lsa_00034382,NA
Lsa_00034387,both
Lsa_00034384,NA
Lsa_00034384,NA
Lsa_00031238,NA
Lsa_00031238,NA
Lsa_00031238,NA
Lsa_00031234,NA
Lsa_00031234,NA
Lsa_00031234,NA
Lsa_00031234,NA
Lsa_00031234,NA
Lsa_00031234,NA
Lsa_00031234,NA
Lsa_00031233,NA
Lsa_00031233,NA
Lsa_00034038,NA
Lsa_00039007,NA
Lsa_00039007,NA
Lsa_00039007,NA
Lsa_00034032,NA
Lsa_00034035,NA
Lsa_00039000,NA
Lsa_00039000,NA
Lsa_00030728,NA
Lsa_00030720,both
Lsa_00057775,sax
Lsa_00013893,NA
Lsa_00013893,NA
Lsa_00013893,NA
Lsa_00011145,NA
Lsa_00033563,NA
Lsa_00033563,NA
Lsa_00021204,NA
Lsa_00021207,NA
Lsa_00021207,NA
Lsa_00021207,NA
Lsa_00021207,NA
Lsa_00021207,NA
Lsa_00021207,NA
Lsa_00053069,NA
Lsa_00007645,NA
Lsa_00007645,NA
Lsa_00024587,NA
Lsa_00024587,NA
Lsa_00024583,NA
Lsa_00035802,NA
Lsa_00035806,NA
Lsa_00035805,NA
Lsa_00060427,NA
Lsa_00060425,NA
Lsa_00060421,NA
Lsa_00000738,both
Lsa_00020332,NA
Lsa_00020332,NA
Lsa_00020332,NA
Lsa_00020332,NA
Lsa_00015002,NA
Lsa_00025187,NA
Lsa_00025187,NA
Lsa_00025186,NA
Lsa_00025185,NA
Lsa_00025185,NA
Lsa_00025185,NA
Lsa_00025181,sax
Lsa_00015388,NA
Lsa_00015388,NA
Lsa_00015388,NA
Lsa_00015388,NA
Lsa_00015388,NA
Lsa_00015388,NA
Lsa_00004049,NA
Lsa_00004049,NA
Lsa_00004049,NA
Lsa_00004049,NA
Lsa_00004049,NA
Lsa_00020643,NA
Lsa_00020643,NA
Lsa_00020643,NA
Lsa_00004045,NA
Lsa_00004045,NA
Lsa_00020649,NA
Lsa_00020649,NA
Lsa_00025230,NA
Lsa_00025232,NA
Lsa_00023170,both
Lsa_00023172,NA
Lsa_00023172,NA
Lsa_00050091,NA
Lsa_00011663,NA
Lsa_00011663,NA
Lsa_00011665,NA
Lsa_00011666,NA
Lsa_00056800,NA
Lsa_00056805,arc
Lsa_00021991,NA
Lsa_00021993,NA
Lsa_00051202,NA
Lsa_00044562,sax
Lsa_00053545,NA
Lsa_00010132,NA
Lsa_00010133,NA
Lsa_00010130,NA
Lsa_00019406,both
Lsa_00010137,NA
Lsa_00010134,NA
Lsa_00010134,NA
Lsa_00027691,NA
Lsa_00027691,NA
Lsa_00027691,NA
Lsa_00027691,NA
Lsa_00027691,NA
Lsa_00027691,NA
Lsa_00027691,NA
Lsa_00027690,NA
Lsa_00027690,NA
Lsa_00027690,NA
Lsa_00010138,NA
Lsa_00010138,NA
Lsa_00027694,both
Lsa_00027697,NA
Lsa_00011140,NA
Lsa_00011140,NA
Lsa_00011140,NA
Lsa_00011140,NA
Lsa_00011140,NA
Lsa_00011140,NA
Lsa_00048778,sax
Lsa_00048770,both
Lsa_00048774,NA
Lsa_00048776,NA
Lsa_00049180,NA
Lsa_00058547,NA
Lsa_00012010,NA
Lsa_00049799,both
Lsa_00049794,NA
Lsa_00016478,sax
Lsa_00016478,sax
Lsa_00016470,NA
Lsa_00016470,NA
Lsa_00014908,NA
Lsa_00014901,both
Lsa_00014901,both
Lsa_00014901,both
Lsa_00014901,both
Lsa_00014900,both
Lsa_00014907,both
Lsa_00056399,sax
Lsa_00011802,NA
Lsa_00050777,both
Lsa_00050777,both
Lsa_00056027,NA
Lsa_00056020,both
Lsa_00042763,NA
Lsa_00042763,NA
Lsa_00042763,NA
Lsa_00042763,NA
Lsa_00042763,NA
Lsa_00006759,NA
Lsa_00006759,NA
Lsa_00006759,NA
Lsa_00006759,NA
Lsa_00006754,NA
Lsa_00006754,NA
Lsa_00006754,NA
Lsa_00006754,NA
Lsa_00014134,NA
Lsa_00014134,NA
Lsa_00044255,NA
Lsa_00007082,NA
Lsa_00045936,NA
Lsa_00045936,NA
Lsa_00045931,NA
Lsa_00045931,NA
Lsa_00050289,arc
Lsa_00043908,NA
Lsa_00020738,NA
Lsa_00020738,NA
Lsa_00020738,NA
Lsa_00020738,NA
Lsa_00012889,NA
Lsa_00010950,NA
Lsa_00045680,NA
Lsa_00045680,NA
Lsa_00015353,NA
Lsa_00041090,NA
Lsa_00041090,NA
Lsa_00038714,both
Lsa_00029333,NA
Lsa_00029333,NA
Lsa_00056427,NA
Lsa_00032336,NA
Lsa_00032336,NA
Lsa_00032336,NA
Lsa_00032337,NA
Lsa_00004062,both
Lsa_00004062,both
Lsa_00004062,both
Lsa_00041303,NA
Lsa_00041303,NA
Lsa_00041301,both
Lsa_00041306,NA
Lsa_00041306,NA
Lsa_00046655,both
Lsa_00015826,NA
Lsa_00015826,NA
Lsa_00015825,NA
Lsa_00015821,sax
Lsa_00015821,sax
Lsa_00015820,NA
Lsa_00050527,NA
Lsa_00020006,NA
Lsa_00030520,NA
Lsa_00030520,NA
Lsa_00030520,NA
Lsa_00030520,NA
Lsa_00030520,NA
Lsa_00030520,NA
Lsa_00030526,NA
Lsa_00003476,NA
Lsa_00003476,NA
Lsa_00003476,NA
Lsa_00003476,NA
Lsa_00003476,NA
Lsa_00030291,arc
Lsa_00030292,both
Lsa_00030298,NA
Lsa_00030298,NA
Lsa_00030298,NA
Lsa_00030298,NA
Lsa_00030298,NA
Lsa_00030298,NA
Lsa_00024424,NA
Lsa_00024424,NA
Lsa_00024424,NA
Lsa_00003474,NA
Lsa_00013374,NA
Lsa_00013371,NA
Lsa_00013370,NA
Lsa_00038193,NA
Lsa_00038195,NA
Lsa_00017467,NA
Lsa_00017461,NA
Lsa_00017461,NA
Lsa_00045109,NA
Lsa_00045109,NA
Lsa_00033171,NA
Lsa_00033173,NA
Lsa_00033174,NA
Lsa_00033174,NA
Lsa_00033177,NA
Lsa_00033177,NA
Lsa_00008942,NA
Lsa_00008943,arc
Lsa_00008940,NA
Lsa_00008940,NA
Lsa_00008940,NA
Lsa_00008944,NA
Lsa_00017919,both
Lsa_00003570,NA
Lsa_00003570,NA
Lsa_00003570,NA
Lsa_00006772,NA
Lsa_00008492,NA
Lsa_00008492,NA
Lsa_00008492,NA
Lsa_00008492,NA
Lsa_00008495,NA
Lsa_00005722,both
Lsa_00019499,NA
Lsa_00019499,NA
Lsa_00008238,NA
Lsa_00008238,NA
Lsa_00008238,NA
Lsa_00008238,NA
Lsa_00008239,NA
Lsa_00008230,sax
Lsa_00008232,NA
Lsa_00008232,NA
Lsa_00008233,both
Lsa_00008233,both
Lsa_00008233,both
Lsa_00008233,both
Lsa_00008233,both
Lsa_00019855,NA
Lsa_00019855,NA
Lsa_00019855,NA
Lsa_00019855,NA
Lsa_00019855,NA
Lsa_00019855,NA
Lsa_00019855,NA
Lsa_00026573,NA
Lsa_00026573,NA
Lsa_00009726,arc
Lsa_00009726,arc
Lsa_00009726,arc
Lsa_00009726,arc
Lsa_00009726,arc
Lsa_00009726,arc
Lsa_00026572,NA
Lsa_00026572,NA
Lsa_00026572,NA
Lsa_00007776,NA
Lsa_00007776,NA
Lsa_00017449,NA
Lsa_00054286,NA
Lsa_00010771,NA
Lsa_00010771,NA
Lsa_00010771,NA
Lsa_00035223,NA
Lsa_00035223,NA
Lsa_00035223,NA
Lsa_00035223,NA
Lsa_00027902,NA
Lsa_00035228,NA
Lsa_00006436,NA
Lsa_00006436,NA
Lsa_00006436,NA
Lsa_00006436,NA
Lsa_00041558,NA
Lsa_00018810,NA
Lsa_00018810,NA
Lsa_00018815,NA
Lsa_00018815,NA
Lsa_00025417,NA
Lsa_00030880,NA
Lsa_00030880,NA
Lsa_00030880,NA
Lsa_00030880,NA
Lsa_00056629,arc
Lsa_00043163,NA
Lsa_00043162,NA
Lsa_00043164,NA
Lsa_00056626,NA
Lsa_00052539,NA
Lsa_00052531,both
Lsa_00052533,NA
Lsa_00026296,arc
Lsa_00026296,arc
Lsa_00013862,NA
Lsa_00014111,NA
Lsa_00014111,NA
Lsa_00014111,NA
Lsa_00014111,NA
Lsa_00014111,NA
Lsa_00057558,NA
Lsa_00051398,NA
Lsa_00019287,NA
Lsa_00019287,NA
Lsa_00019287,NA
Lsa_00051392,NA
Lsa_00024422,NA
Lsa_00022149,NA
Lsa_00022141,NA
Lsa_00022145,NA
Lsa_00023817,NA
Lsa_00042820,NA
Lsa_00023810,arc
Lsa_00023818,NA
Lsa_00023818,NA
Lsa_00023818,NA
Lsa_00023818,NA
Lsa_00015407,NA
Lsa_00004267,NA
Lsa_00004267,NA
Lsa_00036304,NA
Lsa_00027765,NA
Lsa_00027765,NA
Lsa_00027767,NA
Lsa_00027767,NA
Lsa_00027767,NA
Lsa_00027767,NA
Lsa_00027767,NA
Lsa_00027767,NA
Lsa_00042825,NA
Lsa_00042825,NA
Lsa_00042825,NA
Lsa_00051728,NA
Lsa_00020912,NA
Lsa_00020912,NA
Lsa_00020912,NA
Lsa_00020912,NA
Lsa_00020912,NA
Lsa_00020912,NA
Lsa_00042824,NA
Lsa_00014317,NA
Lsa_00014317,NA
Lsa_00014317,NA
Lsa_00014317,NA
Lsa_00014312,NA
Lsa_00014312,NA
Lsa_00014312,NA
Lsa_00011143,arc
Lsa_00050118,both
Lsa_00020439,NA
Lsa_00020439,NA
Lsa_00019337,NA
Lsa_00057553,sax
Lsa_00019338,NA
Lsa_00019338,NA
Lsa_00058347,arc
Lsa_00009355,NA
Lsa_00004012,NA
Lsa_00004012,NA
Lsa_00004012,NA
Lsa_00004012,NA
Lsa_00004012,NA
Lsa_00005601,NA
Lsa_00005601,NA
Lsa_00005601,NA
Lsa_00005601,NA
Lsa_00005601,NA
Lsa_00005601,NA
Lsa_00038412,NA
Lsa_00038412,NA
Lsa_00038412,NA
Lsa_00017666,NA
Lsa_00017666,NA
Lsa_00017666,NA
Lsa_00017666,NA
Lsa_00017666,NA
Lsa_00017666,NA
Lsa_00017666,NA
Lsa_00017664,NA
Lsa_00017664,NA
Lsa_00017664,NA
Lsa_00017664,NA
Lsa_00017663,NA
Lsa_00002956,NA
Lsa_00002956,NA
Lsa_00002956,NA
Lsa_00002955,NA
Lsa_00015359,NA
Lsa_00015359,NA
Lsa_00015359,NA
Lsa_00015359,NA
Lsa_00048639,NA
Lsa_00015358,NA
Lsa_00015358,NA
Lsa_00015358,NA
Lsa_00048633,NA
Lsa_00010362,NA
Lsa_00010362,NA
Lsa_00010362,NA
Lsa_00010361,NA
Lsa_00010361,NA
Lsa_00010361,NA
Lsa_00010360,NA
Lsa_00010360,NA
Lsa_00010360,NA
Lsa_00049325,NA
Lsa_00018171,NA
Lsa_00018171,NA
Lsa_00042359,arc
Lsa_00047189,NA
Lsa_00047183,both
Lsa_00036824,NA
Lsa_00002376,NA
Lsa_00002376,NA
Lsa_00002376,NA
Lsa_00002375,NA
Lsa_00002375,NA
Lsa_00002375,NA
Lsa_00002375,NA
Lsa_00002374,NA
Lsa_00002373,NA
Lsa_00002373,NA
Lsa_00002373,NA
Lsa_00002373,NA
Lsa_00002373,NA
Lsa_00002373,NA
Lsa_00002372,NA
Lsa_00002372,NA
Lsa_00002372,NA
Lsa_00002372,NA
Lsa_00002371,NA
Lsa_00002371,NA
Lsa_00002371,NA
Lsa_00002371,NA
Lsa_00002371,NA
Lsa_00002371,NA
Lsa_00002371,NA
Lsa_00015354,NA
Lsa_00016202,sax
Lsa_00016202,sax
Lsa_00016202,sax
Lsa_00016202,sax
Lsa_00003779,NA
Lsa_00003771,both
Lsa_00003775,NA
Lsa_00003775,NA
Lsa_00003775,NA
Lsa_00011968,NA
Lsa_00043407,NA
Lsa_00007478,NA
Lsa_00022246,arc
Lsa_00007477,NA
Lsa_00007474,NA
Lsa_00007474,NA
Lsa_00007474,NA
Lsa_00007474,NA
Lsa_00017598,both
