topo1,topo2,topo3
3000,0,7000
7600,0,2400
6000,0,4000
6000,0,4000
9000,1000,0
2800,2100,5100
1000,0,9000
4400,0,5600
5900,780,3320
2700,0,7300
2000,3000,5000
400,3600,6000
0,0,10000
6930,370,2700
0,3000,7000
5600,2400,2000
5600,0,4400
1000,1000,8000
4800,3400,1800
10000,0,0
1800,5200,3000
2000,0,8000
4800,2400,2800
2000,0,8000
1000,2700,6300
3000,0,7000
400,2800,6800
5000,4000,1000
5000,0,5000
1000,9000,0
0,0,10000
3500,3000,3500
3000,0,7000
4000,4000,2000
0,0,10000
3000,0,7000
1800,2800,5400
3000,0,7000
0,0,10000
1000,0,9000
1000,0,9000
2000,800,7200
9000,0,1000
0,0,10000
4000,0,6000
2000,0,8000
7960,0,2040
2000,0,8000
0,3000,7000
3000,0,7000
1000,7000,2000
2200,5600,2200
4600,0,5400
8300,0,1700
6000,0,4000
1680,480,7840
1800,100,8100
4000,0,6000
0,0,10000
2000,0,8000
2700,700,6600
0,0,10000
4200,4800,1000
1000,0,9000
3500,4000,2500
2200,600,7200
5000,0,5000
1980,1600,6420
600,0,9400
2000,0,8000
3500,0,6500
4000,4000,2000
6000,1000,3000
900,3600,5500
6000,2000,2000
9100,0,900
0,4000,6000
1600,1600,6800
1000,9000,0
1000,900,8100
0,0,10000
2000,0,8000
3600,940,5460
0,0,10000
10000,0,0
2000,0,8000
4000,0,6000
8000,0,2000
1000,0,9000
9100,450,450
6000,0,4000
0,9000,1000
0,1000,9000
10000,0,0
1000,0,9000
2000,2000,6000
5900,0,4100
9800,0,200
4400,2460,3140
0,3500,6500
4400,4800,800
3720,2000,4280
6600,300,3100
2400,1600,6000
0,0,10000
1000,0,9000
2100,4900,3000
10000,0,0
0,0,10000
4000,0,6000
1100,1800,7100
2000,0,8000
2000,0,8000
9000,0,1000
1000,0,9000
700,300,9000
5000,0,5000
1000,0,9000
1200,2700,6100
8000,0,2000
3300,4200,2500
1000,0,9000
8000,0,2000
1000,0,9000
800,400,8800
0,0,10000
2000,0,8000
9300,0,700
3000,500,6500
2000,3500,4500
3480,1400,5120
2000,0,8000
3840,1700,4460
900,100,9000
9000,1000,0
2820,1900,5280
10000,0,0
2200,1200,6600
1000,7200,1800
1000,0,9000
4000,0,6000
4000,0,6000
8000,0,2000
6000,0,4000
5800,600,3600
9480,360,160
3000,7000,0
5000,0,5000
7000,3000,0
0,0,10000
4000,0,6000
0,0,10000
4000,0,6000
8000,0,2000
10000,0,0
2800,0,7200
2100,0,7900
2000,0,8000
7000,600,2400
7000,0,3000
3000,6000,1000
910,8100,990
0,10000,0
10000,0,0
980,920,8100
7000,0,3000
7000,3000,0
5400,1800,2800
5000,0,5000
3950,500,5550
3500,350,6150
5400,3600,1000
10000,0,0
3700,800,5500
10000,0,0
1000,0,9000
0,0,10000
2740,3900,3360
0,3000,7000
6000,0,4000
0,0,10000
2600,7200,200
1000,800,8200
3000,0,7000
1000,0,9000
1500,3000,5500
4000,0,6000
3750,2500,3750
0,4000,6000
4000,0,6000
3000,1200,5800
3800,3360,2840
7000,2100,900
4000,4000,2000
3000,0,7000
880,5600,3520
8000,1000,1000
1260,1540,7200
6360,780,2860
2900,4100,3000
3360,800,5840
0,10000,0
2380,1260,6360
3000,0,7000
4000,0,6000
2800,0,7200
9100,0,900
700,6300,3000
8000,1000,1000
0,0,10000
1920,880,7200
4800,1400,3800
0,0,10000
1600,2700,5700
6000,0,4000
9180,120,700
3720,4400,1880
0,0,10000
300,700,9000
5000,0,5000
7000,3000,0
4080,2240,3680
0,9000,1000
2000,4800,3200
400,0,9600
10000,0,0
7000,0,3000
800,4800,4400
6000,0,4000
1000,3000,6000
2400,3600,4000
10000,0,0
9000,0,1000
1000,0,9000
800,0,9200
5600,0,4400
3000,0,7000
4000,0,6000
2000,0,8000
7400,1800,800
4000,6000,0
4000,600,5400
1000,2700,6300
400,1600,8000
6000,0,4000
4000,0,6000
10000,0,0
9000,500,500
2500,3500,4000
4200,5400,400
1000,0,9000
10000,0,0
1000,0,9000
8024,808,1168
6300,3000,700
0,8000,2000
4000,0,6000
0,4000,6000
9000,0,1000
7000,0,3000
5000,0,5000
7000,0,3000
6400,1400,2200
10000,0,0
10000,0,0
8000,1000,1000
5000,0,5000
4000,0,6000
7000,0,3000
2000,0,8000
2000,0,8000
5800,400,3800
9000,0,1000
4000,0,6000
0,0,10000
5000,0,5000
3600,0,6400
0,0,10000
2200,3600,4200
10000,0,0
1000,0,9000
9000,0,1000
2000,0,8000
2000,0,8000
2000,2400,5600
1400,0,8600
2600,800,6600
7000,3000,0
1000,0,9000
7000,0,3000
3000,0,7000
0,2000,8000
8800,0,1200
4000,2800,3200
2000,7200,800
2200,200,7600
5000,2000,3000
2720,1560,5720
0,0,10000
0,6000,4000
2000,0,8000
1000,0,9000
2200,6000,1800
7600,0,2400
4240,3150,2610
2000,2000,6000
0,0,10000
