topo1,topo2,topo3
2960,3440,3600
6919,1657,1424
2892,4422,2686
3136,4772,2092
4960,4140,900
5986,2058,1956
2750,1310,5940
3280,3000,3720
3586,1128,5286
4890,2246,2864
6138,1476,2386
5062,3594,1344
9160,240,600
3730,2800,3470
3060,1360,5580
6050,1090,2860
3974,2999,3027
3104,4628,2268
3320,2240,4440
4380,2675,2945
6350,350,3300
3340,3828,2832
4072,3078,2850
3722,2954,3324
5040,4480,480
2890,90,7020
2960,4604,2436
2668,1996,5336
3800,2270,3930
3334,3430,3236
3640,3260,3100
7400,1500,1100
6000,0,4000
4490,2740,2770
4180,1340,4480
4310,1880,3810
4300,1660,4040
4350,2620,3030
3356,4652,1992
5090,2290,2620
3570,2090,4340
4320,2750,2930
2744,3932,3324
4054,2124,3822
2984,3098,3918
3206,4058,2736
2910,3430,3660
2152,3596,4252
9000,0,1000
2640,4740,2620
2676,5102,2222
7170,1060,1770
4235,2640,3125
4785,2505,2710
3678,3436,2886
4292,2304,3404
1320,1620,7060
3490,3760,2750
6899,1362,1739
9160,360,480
5476,788,3736
3876,3302,2822
3760,1940,4300
1910,4200,3890
2570,3600,3830
7480,670,1850
3370,3300,3330
6080,710,3210
6370,850,2780
4620,2440,2940
2732,1800,5468
4790,2040,3170
5116,2070,2814
4996,1516,3488
9000,0,1000
7786,1052,1162
7900,0,2100
4000,2710,3290
2948,3296,3756
4566,3520,1914
3235,1675,5090
3330,810,5860
3172,3804,3024
9300,200,500
4470,2350,3180
3966,3382,2652
3180,2090,4730
2460,3870,3670
2402,4526,3072
6700,600,2700
2598,1388,6014
3792,2592,3616
4050,1930,4020
3520,1200,5280
1532,2192,6276
5000,0,5000
3390,2550,4060
3243,1311,5446
1942,1560,6498
6910,940,2150
4200,4900,900
3820,2900,3280
2566,4876,2558
6162,1628,2210
3956,3932,2112
3560,2740,3700
2876,3208,3916
2994,2822,4184
4090,2040,3870
3040,3796,3164
6350,1450,2200
3800,2880,3320
4999,1813,3188
3160,2840,4000
3140,5120,1740
2811,4755,2434
1340,1610,7050
3382,3204,3414
4640,2320,3040
5716,1860,2424
6200,2628,1172
4220,1200,4580
6276,1676,2048
2120,1440,6440
2740,1520,5740
8550,815,635
2812,2340,4848
5994,1771,2235
3000,1780,5220
5998,1020,2982
3310,3120,3570
6878,951,2171
5760,2960,1280
4390,3020,2590
6238,2256,1506
8830,630,540
3216,2186,4598
2520,5160,2320
3962,3002,3036
5079,1569,3352
2160,4410,3430
6730,2010,1260
4392,3088,2520
3424,2704,3872
2900,3860,3240
6230,1870,1900
7000,1500,1500
3554,2298,4148
5900,2060,2040
7300,1800,900
4000,3400,2600
5220,2232,2548
5104,2024,2872
4080,3000,2920
1570,2940,5490
3620,1832,4548
3200,1780,5020
5661,1889,2450
3850,2370,3780
6700,900,2400
2286,2282,5432
1624,2718,5658
4176,1920,3904
8000,260,1740
898,2154,6948
3698,1566,4736
3480,3840,2680
4910,2730,2360
3400,2920,3680
8080,760,1160
3600,3920,2480
5140,1672,3188
5310,1930,2760
5322,2552,2126
1510,6970,1520
6160,2300,1540
3348,2438,4214
5136,2608,2256
5162,1784,3054
5264,1944,2792
1800,6540,1660
2260,2740,5000
6720,1560,1720
3640,1890,4470
4720,700,4580
3103,2039,4858
3978,3027,2995
7410,1090,1500
3742,2566,3692
4524,2668,2808
2384,5432,2184
3490,4010,2500
3370,3220,3410
5133,2164,2703
4455,1610,3935
4190,410,5400
5280,3200,1520
3105,3926,2969
3424,2379,4197
5340,1160,3500
3426,2206,4368
3100,3150,3750
3680,1390,4930
6560,2240,1200
3080,3440,3480
3920,2400,3680
3280,5000,1720
2100,1500,6400
4200,2640,3160
6756,1542,1702
6240,960,2800
4800,2260,2940
5256,2206,2538
3376,4548,2076
3164,2288,4548
3890,1900,4210
7940,390,1670
6112,2588,1300
2210,5420,2370
3412,2868,3720
1500,5000,3500
2792,3044,4164
9000,1000,0
5970,1460,2570
2950,1480,5570
5452,2188,2360
3044,2456,4500
3680,4775,1545
6840,1360,1800
1010,650,8340
6650,930,2420
3910,3450,2640
2754,3808,3438
4816,1032,4152
6500,1200,2300
3230,2200,4570
5590,2655,1755
2820,2040,5140
6058,1976,1966
3320,500,6180
3572,3904,2524
4262,2645,3093
4180,3500,2320
4158,2508,3334
6680,1960,1360
1740,1360,6900
5220,2530,2250
7300,640,2060
2745,4200,3055
5526,2355,2119
6330,1230,2440
4796,2594,2610
5300,1660,3040
8500,80,1420
3520,1728,4752
5494,1983,2523
3350,4170,2480
3324,3550,3126
4100,2850,3050
4925,1630,3445
6364,2768,868
3460,2040,4500
5646,816,3538
4660,320,5020
2900,3860,3240
7408,1606,986
4880,2640,2480
6000,1400,2600
5200,0,4800
3850,2608,3542
3578,3304,3118
4570,2040,3390
5080,2120,2800
2450,4510,3040
3284,3252,3464
5360,3040,1600
3990,3510,2500
3980,2460,3560
4235,2511,3254
8550,270,1180
3250,2670,4080
3035,2531,4434
8150,0,1850
6900,1800,1300
3271,1437,5292
3340,630,6030
3880,2816,3304
3600,2480,3920
6280,320,3400
6600,2380,1020
2496,1376,6128
5446,2370,2184
5384,1505,3111
3360,2970,3670
4588,846,4566
6000,780,3220
2375,2680,4945
1365,2699,5936
5404,1410,3186
3960,1630,4410
5020,3314,1666
5568,2696,1736
4654,2074,3272
6794,1846,1360
5000,4250,750
5688,3384,928
4650,450,4900
3012,2412,4576
3060,1480,5460
3960,2970,3070
4440,3080,2480
4348,2748,2904
3020,1730,5250
5490,3250,1260
2545,2955,4500
4228,2720,3052
5100,2800,2100
4040,2150,3810
5840,1440,2720
2390,1440,6170
3460,4080,2460
4808,2236,2956
4680,2390,2930
1748,2022,6230
4984,2038,2978
5588,2504,1908
4230,3920,1850
2730,710,6560
4120,2220,3660
5336,2566,2098
6750,1870,1380
4068,2084,3848
2692,5196,2112
3930,2620,3450
5102,1582,3316
3120,4404,2476
3650,2550,3800
3120,1640,5240
7370,1710,920
3380,3572,3048
4788,2696,2516
3480,3250,3270
8260,800,940
2080,3360,4560
5732,1844,2424
1600,5880,2520
4110,2290,3600
2220,1910,5870
4050,1850,4100
4056,2348,3596
3224,5858,918
6110,1790,2100
2350,5300,2350
5100,510,4390
3676,2658,3666
4540,2010,3450
6000,0,4000
4608,2636,2756
2260,790,6950
8490,490,1020
4765,590,4645
6772,1320,1908
2649,2087,5264
3910,4140,1950
1460,1640,6900
2632,1404,5964
5472,440,4088
3800,3750,2450
5380,2320,2300
4304,2468,3228
4688,1706,3606
5220,2340,2440
5190,730,4080
3172,2652,4176
2640,3568,3792
4696,2188,3116
7540,990,1470
3800,400,5800
7160,1880,960
4342,3864,1794
4356,3168,2476
4960,2330,2710
4190,3037,2773
1396,4732,3872
8100,420,1480
1470,4610,3920
7820,1000,1180
4280,4900,820
3573,3420,3007
2812,4134,3054
3504,3704,2792
4380,1960,3660
4560,2330,3110
2850,4466,2684
3835,3502,2663
2720,1660,5620
4354,2928,2718
4552,1932,3516
2410,4200,3390
9000,1000,0
4292,2424,3284
9200,0,800
3480,2520,4000
3740,3580,2680
3744,3404,2852
5213,2829,1958
2710,4980,2310
2300,3850,3850
2500,4510,2990
2290,5120,2590
3002,2282,4716
1500,500,8000
2980,3280,3740
4208,2248,3544
2790,2775,4435
5880,1200,2920
6290,2310,1400
3020,3860,3120
3546,3159,3295
6740,1320,1940
7250,1420,1330
3536,1116,5348
4680,2630,2690
5280,2430,2290
6270,1780,1950
6640,2720,640
5468,2008,2524
3840,3180,2980
2082,2662,5256
3688,1568,4744
5160,2296,2544
3700,3320,2980
3218,5378,1404
3855,1870,4275
4600,4200,1200
5252,1692,3056
3642,2922,3436
8095,220,1685
4402,2304,3294
4890,280,4830
4192,3444,2364
5000,1875,3125
2360,1600,6040
4170,2020,3810
6550,1575,1875
3510,2400,4090
5130,1900,2970
2660,4800,2540
5400,1240,3360
3976,3244,2780
4288,2332,3380
2270,3300,4430
2774,2566,4660
5324,2188,2488
3676,3466,2858
4091,3511,2398
5942,1632,2426
5430,1506,3064
8380,810,810
3446,2550,4004
5928,1480,2592
3324,3852,2824
3485,3330,3185
3260,430,6310
4766,2472,2762
4400,2952,2648
3890,2790,3320
5136,1872,2992
2650,4320,3030
3422,3495,3083
6430,2100,1470
6800,1008,2192
6320,165,3515
4690,2800,2510
3416,2528,4056
4142,2306,3552
1600,4380,4020
2740,3680,3580
2966,3534,3500
3920,1900,4180
4018,2808,3174
6960,820,2220
3628,2832,3540
2433,901,6666
4400,2210,3390
3816,3112,3072
5180,1826,2994
3290,3084,3626
4260,2370,3370
5850,1670,2480
6504,1914,1582
4110,2500,3390
4000,5400,600
3858,2826,3316
5650,930,3420
2180,2050,5770
4436,2412,3152
3720,1470,4810
2930,2500,4570
7396,416,2188
4068,2758,3174
5600,2660,1740
3084,2514,4402
2679,2140,5181
3250,4630,2120
3592,2804,3604
4740,4440,820
4846,2529,2625
4092,1636,4272
3365,4035,2600
5624,1980,2396
5672,2012,2316
3526,3066,3408
7020,40,2940
4394,2614,2992
5816,1352,2832
2560,2220,5220
7100,2700,200
4740,3070,2190
3570,3105,3325
2680,5340,1980
5010,1480,3510
2920,1360,5720
3260,4800,1940
3084,1168,5748
5060,3360,1580
4910,3080,2010
3558,4414,2028
4646,2224,3130
2340,5100,2560
5350,1400,3250
4932,2220,2848
4716,4006,1278
8000,0,2000
3840,480,5680
3196,1682,5122
4900,2690,2410
3440,1560,5000
2970,3430,3600
3150,5210,1640
7280,960,1760
3500,2110,4390
3558,1574,4868
7320,1080,1600
2800,4500,2700
3620,3440,2940
6540,1690,1770
4280,3060,2660
2616,2668,4716
3620,3470,2910
5858,2126,2016
4620,2590,2790
2260,1560,6180
3734,4808,1458
2960,4910,2130
3014,1902,5084
4668,2316,3016
2319,5528,2153
4590,2370,3040
3300,2710,3990
6240,1200,2560
6176,912,2912
3270,3990,2740
5270,2410,2320
2858,2040,5102
4680,920,4400
4850,2560,2590
2720,3100,4180
3812,2756,3432
7700,800,1500
5470,2630,1900
4780,1380,3840
5440,2160,2400
3434,4704,1862
3900,3300,2800
2900,2610,4490
2338,2168,5494
3900,4200,1900
4720,2180,3100
7088,696,2216
2976,3422,3602
5450,1948,2602
4420,2010,3570
6112,1834,2054
2775,3925,3300
4304,2628,3068
4750,2358,2892
4040,1400,4560
4480,2160,3360
4100,990,4910
2670,2790,4540
3328,1720,4952
3560,3670,2770
4258,1828,3914
1510,2640,5850
2090,3900,4010
2574,3306,4120
5596,1786,2618
3500,2640,3860
6120,1960,1920
2500,4900,2600
4030,2830,3140
3036,2331,4633
5758,2618,1624
3580,4280,2140
3029,3240,3731
3568,2776,3656
3840,2600,3560
5560,0,4440
3290,3320,3390
3320,500,6180
3144,2764,4092
2380,2660,4960
5450,1960,2590
2772,2178,5050
3730,2630,3640
2770,2980,4250
5500,900,3600
1360,3750,4890
3000,2520,4480
4800,720,4480
6436,1656,1908
4480,2420,3100
1763,2219,6018
3224,974,5802
5900,1650,2450
2840,2660,4500
3780,2900,3320
3394,4038,2568
2780,3460,3760
8406,582,1012
6550,1290,2160
5490,1830,2680
6360,1200,2440
5850,560,3590
3490,3840,2670
3280,2880,3840
2600,3390,4010
3094,4372,2534
3936,2064,4000
3990,2260,3750
2320,660,7020
2604,4360,3036
3367,2496,4137
4402,3330,2268
3971,2991,3038
3660,2460,3880
2940,4880,2180
6350,450,3200
6280,1840,1880
4636,2286,3078
3734,1704,4562
2020,1430,6550
4290,3180,2530
4566,2536,2898
2210,5530,2260
4000,600,5400
1520,4120,4360
2328,1600,6072
5360,2100,2540
5890,2362,1748
5246,2162,2592
4040,3100,2860
