topo1,topo2,topo3
1000,4900,4100
0,0,10000
0,0,10000
3000,0,7000
3200,6800,0
6000,0,4000
700,0,9300
2300,1500,6200
0,0,10000
8280,0,1720
4000,0,6000
0,0,10000
2100,5200,2700
0,0,10000
200,7260,2540
6000,0,4000
1320,5400,3280
1000,4000,5000
0,3000,7000
0,0,10000
1000,2250,6750
0,0,10000
0,7000,3000
3000,0,7000
0,0,10000
0,0,10000
9000,0,1000
300,6300,3400
1000,0,9000
0,0,10000
0,0,10000
1600,4000,4400
1200,4200,4600
0,1000,9000
0,0,10000
0,0,10000
3800,1400,4800
0,1000,9000
500,4700,4800
0,1500,8500
0,4000,6000
4200,1200,4600
2000,3000,5000
1000,0,9000
6000,4000,0
700,2700,6600
3100,3300,3600
0,0,10000
9000,900,100
3500,1500,5000
0,1000,9000
1000,0,9000
10000,0,0
800,200,9000
0,0,10000
2080,6400,1520
0,0,10000
700,2700,6600
4500,500,5000
0,10000,0
0,0,10000
0,0,10000
0,10000,0
1600,0,8400
1000,0,9000
10000,0,0
4200,2500,3300
0,0,10000
0,9000,1000
4000,0,6000
0,5000,5000
4000,0,6000
420,3920,5660
0,0,10000
5200,4800,0
0,7000,3000
4000,0,6000
0,0,10000
6000,4000,0
0,0,10000
0,1000,9000
3500,0,6500
10000,0,0
5000,0,5000
0,0,10000
0,0,10000
2200,1600,6200
0,0,10000
600,5600,3800
0,0,10000
2000,900,7100
0,0,10000
0,0,10000
900,6100,3000
10000,0,0
0,3000,7000
0,0,10000
1800,450,7750
1800,2800,5400
3000,0,7000
400,5600,4000
0,0,10000
8000,0,2000
900,9000,100
3000,0,7000
800,1800,7400
0,0,10000
0,300,9700
1100,2300,6600
6300,300,3400
4900,2100,3000
8400,0,1600
9000,0,1000
9000,0,1000
1000,0,9000
2000,6400,1600
4000,0,6000
0,0,10000
6300,1000,2700
9000,900,100
2400,2400,5200
1050,450,8500
0,0,10000
0,0,10000
0,0,10000
7000,2700,300
2400,2400,5200
2800,4000,3200
0,9000,1000
2000,0,8000
2900,4600,2500
0,0,10000
0,1000,9000
0,0,10000
8000,400,1600
0,0,10000
1200,4800,4000
0,0,10000
900,100,9000
0,0,10000
0,3000,7000
600,6400,3000
300,6300,3400
0,0,10000
2800,4200,3000
1600,2000,6400
0,0,10000
2100,1700,6200
0,1000,9000
1000,3600,5400
0,0,10000
0,8000,2000
0,10000,0
10000,0,0
0,2500,7500
0,0,10000
4000,6000,0
0,0,10000
960,160,8880
7000,0,3000
10000,0,0
5400,600,4000
3850,600,5550
8100,0,1900
0,6000,4000
0,0,10000
2040,1560,6400
0,0,10000
3000,4400,2600
0,800,9200
0,10000,0
300,0,9700
0,4050,5950
0,3000,7000
