topo1,topo2,topo3
4100,1260,4640
2916,3236,3848
2740,1820,5440
2748,3068,4184
4620,3540,1840
5000,3840,1160
4998,2991,2011
2760,4904,2336
4890,1430,3680
3236,1852,4912
5535,2385,2080
1814,1484,6702
2450,3200,4350
3720,880,5400
6370,1380,2250
3220,3020,3760
2620,2376,5004
2380,4140,3480
710,3380,5910
3920,800,5280
1520,3200,5280
2256,3336,4408
2360,2220,5420
1760,2340,5900
2536,2925,4539
3250,3564,3186
3360,3040,3600
1800,300,7900
4048,1156,4796
1184,2804,6012
1920,4200,3880
3175,3080,3745
5480,3020,1500
4160,1520,4320
2174,3500,4326
2974,2474,4552
2468,3276,4256
1320,1680,7000
6108,168,3724
140,240,9620
8210,1170,620
1508,5650,2842
2440,3342,4218
3486,1240,5274
1020,4230,4750
1700,3420,4880
2454,6572,974
3150,2100,4750
2776,2340,4884
3120,4320,2560
6600,1220,2180
2540,940,6520
4020,340,5640
2320,3240,4440
2938,2848,4214
1472,1452,7076
630,1460,7910
0,4200,5800
2970,3590,3440
1984,3752,4264
0,0,10000
5200,2240,2560
2560,1480,5960
1680,2420,5900
450,3600,5950
1648,3904,4448
580,6640,2780
2296,3276,4428
1640,860,7500
3658,1616,4726
626,2701,6673
1882,5332,2786
732,5012,4256
2920,4090,2990
440,3656,5904
6314,1282,2404
2060,5040,2900
3240,1136,5624
2962,2266,4772
3470,3550,2980
7660,440,1900
3015,2700,4285
880,1120,8000
3850,450,5700
1500,0,8500
3508,3090,3402
3086,1450,5464
240,2760,7000
1420,5236,3344
1200,800,8000
2475,2675,4850
5448,1308,3244
2328,1968,5704
1560,4380,4060
3300,2000,4700
4920,2100,2980
1024,8192,784
4880,1540,3580
5904,794,3302
2120,3330,4550
4000,0,6000
5120,500,4380
0,0,10000
2840,3660,3500
2420,2240,5340
2310,2990,4700
1440,3150,5410
1950,2690,5360
4480,3320,2200
1412,3704,4884
0,600,9400
2295,2880,4825
1955,3483,4562
3268,3372,3360
4040,950,5010
4480,720,4800
3340,2100,4560
1830,4590,3580
1482,2186,6332
3040,1050,5910
2900,3900,3200
1000,3000,6000
3760,1140,5100
2040,6200,1760
0,0,10000
1552,2784,5664
888,2548,6564
1874,4062,4064
4180,420,5400
2384,3764,3852
1745,3205,5050
1560,4170,4270
2880,2720,4400
2272,852,6876
2862,2439,4699
2120,1180,6700
2514,3250,4236
2508,2704,4788
160,960,8880
2310,2780,4910
1610,3405,4985
5600,600,3800
2284,2164,5552
3250,2530,4220
4920,3000,2080
5040,3460,1500
4464,1488,4048
1498,2308,6194
5360,1680,2960
2402,4002,3596
70,5120,4810
4792,2432,2776
3300,3000,3700
4967,1392,3641
2330,3470,4200
3842,2586,3572
2190,2750,5060
1400,1232,7368
2364,2300,5336
3083,1958,4959
2276,2176,5548
2838,2018,5144
3840,2060,4100
2040,3970,3990
3000,1992,5008
3002,2062,4936
1956,3534,4510
0,0,10000
3936,3042,3022
1250,3600,5150
1840,4300,3860
1480,2020,6500
3374,1474,5152
5160,2400,2440
3600,3000,3400
4858,1845,3297
6252,1734,2014
2400,2850,4750
450,90,9460
3860,1940,4200
3700,2200,4100
0,1000,9000
2100,4490,3410
1848,1848,6304
1950,4960,3090
4450,2400,3150
4644,1276,4080
2416,2528,5056
500,6000,3500
1500,500,8000
400,5400,4200
2440,2640,4920
4095,1635,4270
3290,2650,4060
2410,3525,4065
300,700,9000
2420,3060,4520
4550,1650,3800
5456,1960,2584
2670,2310,5020
608,608,8784
1672,1552,6776
1452,2692,5856
0,0,10000
1965,3972,4063
1800,5400,2800
4210,3462,2328
40,740,9220
2190,4366,3444
990,2320,6690
940,2460,6600
2211,3958,3831
5870,2190,1940
3280,480,6240
2845,2215,4940
2400,4300,3300
2130,1920,5950
1792,940,7268
0,2160,7840
2000,2820,5180
2600,2500,4900
720,3080,6200
1620,2060,6320
4236,2130,3634
1460,5610,2930
2620,2460,4920
1848,1536,6616
7480,120,2400
3750,1190,5060
1070,7690,1240
1096,1400,7504
1320,320,8360
2139,3990,3871
230,720,9050
653,133,9214
2655,2055,5290
3088,1096,5816
1552,1092,7356
840,540,8620
3220,0,6780
4340,3430,2230
4572,522,4906
2220,300,7480
3600,1600,4800
1504,3314,5182
3260,2310,4430
3033,1413,5554
1980,1180,6840
2810,3650,3540
2420,3060,4520
3000,3100,3900
3924,2752,3324
1516,1768,6716
1356,1656,6988
1744,2702,5554
930,1760,7310
1200,480,8320
1840,2320,5840
0,0,10000
5112,2394,2494
5340,2130,2530
5920,1260,2820
1256,1136,7608
640,3600,5760
2940,3226,3834
3912,3744,2344
1320,1140,7540
2800,3080,4120
3000,2290,4710
3122,3356,3522
3934,1742,4324
4626,1090,4284
3618,2656,3726
1500,2700,5800
1370,2360,6270
5050,2080,2870
2040,3040,4920
1264,5676,3060
1500,7000,1500
3320,2960,3720
900,340,8760
2783,3852,3365
400,3600,6000
2920,4040,3040
4014,2777,3209
3230,2130,4640
1440,2900,5660
2400,2000,5600
3356,1192,5452
3690,4667,1643
2020,1490,6490
2728,1588,5684
800,5200,4000
1736,2844,5420
2580,2340,5080
1230,1260,7510
1380,5040,3580
3353,2424,4223
2220,3180,4600
1720,3560,4720
2000,4560,3440
1124,2844,6032
4754,1018,4228
4800,1200,4000
1800,3500,4700
1190,5220,3590
3408,928,5664
1282,2914,5804
692,452,8856
3450,3424,3126
1900,1200,6900
3080,2900,4020
1342,4203,4455
2800,2400,4800
1600,3000,5400
1910,1790,6300
1149,1422,7429
