topo1,topo2,topo3
2950,2950,4100
2096,4316,3588
5262,1882,2856
3464,1628,4908
1824,2144,6032
4270,1820,3910
2340,1928,5732
2348,2961,4691
3324,3249,3427
3540,2540,3920
5390,910,3700
2380,2610,5010
2536,2402,5062
4080,2320,3600
4828,1850,3322
2816,3136,4048
3880,2680,3440
830,4430,4740
2290,4140,3570
730,2200,7070
4600,2380,3020
2700,5100,2200
4150,2835,3015
3139,4098,2763
4657,2827,2516
2204,1504,6292
1810,3380,4810
1040,2750,6210
2405,3245,4350
5900,3700,400
5228,2376,2396
1748,4024,4228
1828,1458,6714
1730,2260,6010
3056,2608,4336
3390,2390,4220
2100,2500,5400
3786,3716,2498
3300,3848,2852
2600,2200,5200
3032,1544,5424
3671,2793,3536
2158,2598,5244
4134,1964,3902
840,5600,3560
1860,3400,4740
2810,3392,3798
2704,4114,3182
2290,2190,5520
4360,2664,2976
4070,2760,3170
4432,1978,3590
2330,3022,4648
2964,3124,3912
3682,3012,3306
5296,2192,2512
2320,3020,4660
2058,1538,6404
3062,2624,4314
7040,2120,840
4223,3306,2471
7618,771,1611
4106,2683,3211
1240,3060,5700
2100,1480,6420
4220,2800,2980
1050,4150,4800
5550,2369,2081
2520,3200,4280
2984,2064,4952
2896,2536,4568
2160,3520,4320
2730,4820,2450
1580,120,8300
3190,2890,3920
3290,1560,5150
1950,4270,3780
3320,2760,3920
1120,950,7930
2513,4638,2849
940,1760,7300
2320,270,7410
2904,2490,4606
2930,2300,4770
2624,4768,2608
978,1714,7308
3220,3150,3630
2620,4960,2420
2036,3396,4568
1794,2346,5860
3180,1670,5150
4188,2926,2886
2180,1100,6720
3772,3164,3064
1120,7000,1880
2820,2460,4720
2864,3560,3576
1080,3540,5380
1930,2190,5880
1708,2848,5444
2080,3510,4410
3200,3720,3080
3000,2400,4600
2942,2592,4466
2510,3550,3940
2419,3519,4062
4050,2070,3880
1620,3040,5340
1100,1150,7750
3317,5488,1195
4648,1928,3424
2150,5937,1913
3883,3205,2912
2190,2650,5160
2100,2690,5210
4364,2668,2968
6128,1505,2367
2948,2636,4416
1770,5378,2852
890,60,9050
3334,3694,2972
3142,3312,3546
2206,4178,3616
1780,2492,5728
4535,1025,4440
2240,200,7560
2333,2705,4962
2112,3780,4108
4035,2235,3730
2360,2240,5400
2852,4040,3108
2496,3964,3540
5310,1550,3140
5032,2306,2662
4040,820,5140
4450,2902,2648
2480,3440,4080
3396,3338,3266
6008,2148,1844
2430,3250,4320
2478,2910,4612
100,0,9900
3360,4460,2180
2264,2184,5552
3978,1618,4404
6280,880,2840
5270,2220,2510
2252,2950,4798
1170,5902,2928
760,4080,5160
2540,3830,3630
4504,2509,2987
4632,1994,3374
3540,2040,4420
2660,3340,4000
2520,3318,4162
2820,1748,5432
2588,2800,4612
5000,4100,900
2500,2500,5000
2664,2812,4524
2804,1116,6080
2232,2750,5018
3380,570,6050
3004,3300,3696
3502,3196,3302
3920,2868,3212
3094,3312,3594
1677,1697,6626
2848,2188,4964
2300,3390,4310
3001,1686,5313
630,7900,1470
2761,2216,5023
2488,2226,5286
2448,2836,4716
2136,3840,4024
2102,4384,3514
1896,2416,5688
3304,2764,3932
2020,2350,5630
2932,1828,5240
3657,2302,4041
3628,2348,4024
2416,2816,4768
3012,4733,2255
3016,2542,4442
3755,2834,3411
1840,3520,4640
4328,3696,1976
2268,2836,4896
3190,3380,3430
1200,2180,6620
800,60,9140
1280,4880,3840
1280,780,7940
3476,3074,3450
3000,1920,5080
2240,4460,3300
2790,2150,5060
2340,1612,6048
1340,2660,6000
2220,3130,4650
2222,2582,5196
3795,3100,3105
2700,2464,4836
3156,3401,3443
1100,2230,6670
2608,1944,5448
3268,2348,4384
3560,1360,5080
2846,2422,4732
2660,3292,4048
3830,2350,3820
1810,1780,6410
3580,2880,3540
2102,3482,4416
2268,4732,3000
2386,2936,4678
4478,1538,3984
2905,3750,3345
2020,2700,5280
740,1720,7540
1900,1250,6850
4578,3946,1476
3162,2570,4268
1450,4970,3580
2839,3312,3849
2630,3700,3670
2744,2444,4812
2690,1050,6260
1607,3166,5227
2792,1882,5326
3280,1400,5320
1930,4350,3720
2086,2312,5602
3184,3628,3188
1490,740,7770
3490,3000,3510
2092,1252,6656
1481,5897,2622
3204,2920,3876
2800,3250,3950
2652,3332,4016
3660,2490,3850
1544,448,8008
100,600,9300
3910,2750,3340
1695,5015,3290
3430,2970,3600
3460,4140,2400
1800,5772,2428
480,910,8610
1053,2117,6830
1676,3196,5128
2830,2290,4880
2960,2200,4840
4644,1804,3552
5294,864,3842
1960,4280,3760
830,2380,6790
1278,1238,7484
2622,2402,4976
2888,3016,4096
820,1480,7700
3390,1140,5470
3120,2695,4185
1652,2951,5397
1400,1280,7320
1588,2428,5984
1639,3812,4549
3102,5620,1278
1752,2966,5282
2816,3932,3252
5170,640,4190
1920,1990,6090
500,3300,6200
3320,2795,3885
2790,4130,3080
2250,2860,4890
5500,2144,2356
2462,3182,4356
3360,3250,3390
2359,2279,5362
1988,3864,4148
2580,330,7090
