topo1,topo2,topo3
2436,5016,2548
2980,1440,5580
3243,3898,2859
2034,3448,4518
1746,4492,3762
3706,2136,4158
3578,3298,3124
3520,1685,4795
4160,2860,2980
3102,3987,2911
3209,2806,3985
2662,5018,2320
4240,2704,3056
2300,4523,3177
2416,2608,4976
2403,2318,5279
2240,3882,3878
3258,4126,2616
3376,3798,2826
3286,4420,2294
3380,3720,2900
2581,2426,4993
3002,4712,2286
2600,3060,4340
2540,2798,4662
1496,4246,4258
3470,2744,3786
1372,5660,2968
3787,3027,3186
4656,2173,3171
3090,2000,4910
3682,3927,2391
4143,3347,2510
4226,2727,3047
4164,2878,2958
3705,3163,3132
2742,3046,4212
2567,3705,3728
5806,2328,1866
2574,2659,4767
4334,2332,3334
3190,1656,5154
3324,4052,2624
2739,2827,4434
4242,2624,3134
3474,3386,3140
3055,3055,3890
2780,2482,4738
3346,2794,3860
2327,4797,2876
3556,3251,3193
2910,3130,3960
3432,2158,4410
2272,3192,4536
3341,3587,3072
4445,2512,3043
3066,3024,3910
2872,2504,4624
2620,2550,4830
2988,4020,2992
3130,3124,3746
1696,3026,5278
2606,2497,4897
3588,3096,3316
2728,3424,3848
1810,5150,3040
2604,4350,3046
3050,2250,4700
3178,3626,3196
2822,3786,3392
3685,3096,3219
4508,2068,3424
2212,3268,4520
3374,3714,2912
3412,3081,3507
3212,2825,3963
3406,3914,2680
4880,2710,2410
2160,2676,5164
2477,4602,2921
2739,2449,4812
3062,2898,4040
2444,4264,3292
3459,2841,3700
3920,3816,2264
2358,2832,4810
1495,4436,4069
2210,1930,5860
2476,4023,3501
3258,2522,4220
2856,3680,3464
2817,3397,3786
3152,3292,3556
2080,5512,2408
2330,3450,4220
4922,2710,2368
700,480,8820
3794,2520,3686
3481,3749,2770
3311,3661,3028
3162,3078,3760
2746,4189,3065
2286,4185,3529
2576,2100,5324
4381,2305,3314
2616,4012,3372
5232,2476,2292
3557,2790,3653
6035,1895,2070
2614,2190,5196
3316,2494,4190
5430,2598,1972
2202,3937,3861
2784,3221,3995
2340,2778,4882
3203,3729,3068
3191,5132,1677
4710,2060,3230
974,5234,3792
2010,2118,5872
4022,2746,3232
3985,2314,3701
2219,2169,5612
3324,1624,5052
2754,3722,3524
5345,1880,2775
2049,3042,4909
2153,3623,4224
5040,2928,2032
1708,1216,7076
4932,1494,3574
6041,1243,2716
5166,1920,2914
2209,1791,6000
2381,4726,2893
3340,3840,2820
3090,3332,3578
5424,1510,3066
2606,4112,3282
2661,3741,3598
2915,2755,4330
3011,2840,4149
2248,2744,5008
2610,3000,4390
3582,3198,3220
2414,2444,5142
2526,3448,4026
2670,2676,4654
3676,2934,3390
2476,3052,4472
2144,5303,2553
3107,3469,3424
4300,2944,2756
2778,3322,3900
3111,2479,4410
3520,1976,4504
2065,2335,5600
2758,3996,3246
3106,1988,4906
3449,3418,3133
3368,2678,3954
2716,2476,4808
3775,1835,4390
5238,2268,2494
2640,1820,5540
2212,5016,2772
1494,2510,5996
1850,2470,5680
3017,3669,3314
3664,2556,3780
2660,3414,3926
2478,2466,5056
3380,2890,3730
2799,3466,3735
4856,1232,3912
2634,3170,4196
2812,4044,3144
2916,3087,3997
5408,2306,2286
2733,3027,4240
3833,2532,3635
2938,4266,2796
2544,2780,4676
1150,6140,2710
5360,2440,2200
5470,1760,2770
3328,3518,3154
3714,2972,3314
2293,4743,2964
2942,2758,4300
4142,1894,3964
3470,4114,2416
3729,3740,2531
1826,2936,5238
2634,2944,4422
3578,2653,3769
3252,2852,3896
6560,1496,1944
3044,3040,3916
2448,5146,2406
3492,2420,4088
2923,4290,2787
3070,3914,3016
3366,2076,4558
2426,2770,4804
2526,2956,4518
2510,3152,4338
4063,3027,2910
2190,4290,3520
2510,1910,5580
2218,4478,3304
2788,3671,3541
2328,3928,3744
3108,3504,3388
2630,4160,3210
4066,2605,3329
3188,3637,3175
3878,3726,2396
2560,2582,4858
2994,5153,1853
3620,2684,3696
4736,2629,2635
3959,2909,3132
2766,3447,3787
4152,1892,3956
1796,3806,4398
2018,5458,2524
4413,2634,2953
1902,2004,6094
4205,2255,3540
3260,3380,3360
3170,3198,3632
2610,3560,3830
3356,2984,3660
2844,3525,3631
3456,3376,3168
3983,1828,4189
4089,2938,2973
2666,4052,3282
4214,3158,2628
3170,3320,3510
3058,3571,3371
3599,3125,3276
2476,2598,4926
2826,2745,4429
3583,2599,3818
3394,3756,2850
2334,3672,3994
3368,1906,4726
3344,3241,3415
4268,1756,3976
3449,3232,3319
3104,3992,2904
1326,5488,3186
1988,2516,5496
2441,4009,3550
2488,3338,4174
2238,4003,3759
2282,3872,3846
3469,3593,2938
3192,2880,3928
2782,3313,3905
4392,2342,3266
4284,2776,2940
2908,3700,3392
4112,3053,2835
3582,3756,2662
3267,2967,3766
4836,2443,2721
1772,4072,4156
2488,3114,4398
2946,3451,3603
2732,3356,3912
2754,2096,5150
2232,5286,2482
4396,2026,3578
7930,1290,780
3420,2898,3682
1871,4072,4057
2730,2402,4868
3744,2409,3847
3120,4450,2430
3484,3692,2824
2791,3032,4177
4124,2488,3388
3825,3222,2953
3939,2925,3136
1910,4258,3832
2665,2255,5080
3516,3156,3328
4648,2840,2512
2232,2608,5160
2742,2220,5038
3040,3523,3437
2932,5069,1999
2110,3452,4438
2660,2886,4454
2374,2758,4868
2184,3422,4394
2676,4804,2520
1488,7284,1228
4258,2948,2794
2983,2966,4051
2084,2080,5836
2263,2208,5529
4110,2460,3430
2398,2868,4734
1508,6734,1758
3128,3085,3787
3014,2464,4522
3166,4060,2774
3900,2625,3475
2798,3291,3911
3712,2814,3474
3055,3860,3085
2930,3180,3890
2015,4973,3012
1562,1394,7044
1740,2290,5970
2622,4188,3190
2706,3156,4138
3750,3910,2340
3865,2464,3671
3483,3313,3204
3396,3209,3395
1879,4042,4079
2230,3382,4388
2400,3124,4476
747,1337,7916
3180,3252,3568
1892,2212,5896
4017,3440,2543
2405,3376,4219
3821,2541,3638
3508,2862,3630
2820,2992,4188
4264,2622,3114
3803,3558,2639
2226,4636,3138
3220,3268,3512
3871,2876,3253
1804,2422,5774
3780,2936,3284
3240,3744,3016
3586,3130,3284
2162,1875,5963
4034,2278,3688
1758,3492,4750
2838,3514,3648
3432,1720,4848
2956,3278,3766
2696,2288,5016
3408,2700,3892
550,0,9450
3544,4213,2243
2960,4248,2792
4178,2756,3066
2776,3758,3466
5002,1720,3278
2448,3802,3750
2922,2894,4184
2598,4236,3166
2434,3134,4432
3364,3434,3202
3762,3135,3103
1618,3262,5120
2916,2908,4176
3244,2548,4208
2090,3672,4238
3541,3499,2960
2422,5116,2462
2792,1973,5235
3310,3384,3306
2694,4100,3206
3012,3462,3526
3664,3964,2372
2140,2770,5090
2125,2495,5380
3308,2740,3952
3344,2384,4272
3552,2760,3688
3240,4837,1923
2614,3546,3840
7050,890,2060
2898,3426,3676
2784,3494,3722
1844,1322,6834
4082,2542,3376
3670,2320,4010
3957,2542,3501
3062,3176,3762
4940,1510,3550
3682,2784,3534
5770,2190,2040
2726,2872,4402
3334,3482,3184
2026,4910,3064
2200,2040,5760
3935,2950,3115
2688,4330,2982
3390,3036,3574
4500,2240,3260
2714,3512,3774
3586,4174,2240
3224,3676,3100
2655,3085,4260
2820,1840,5340
2040,2654,5306
2660,3298,4042
4148,2558,3294
4752,2426,2822
4424,1900,3676
1318,2262,6420
3484,3100,3416
2784,2328,4888
3560,2364,4076
2868,2520,4612
2110,3876,4014
3570,3084,3346
3594,3530,2876
2596,4633,2771
1880,6650,1470
2994,2616,4390
3132,2923,3945
3097,3068,3835
4612,2912,2476
1904,2500,5596
3263,3232,3505
1940,3612,4448
3088,3780,3132
2235,1170,6595
2568,3508,3924
3470,2820,3710
2250,2646,5104
3188,3684,3128
