topo1,topo2,topo3
1520,1140,7340
1658,3376,4966
3174,1875,4951
1752,1022,7226
3400,4142,2458
2940,2750,4310
0,4000,6000
2106,2100,5794
1529,3968,4503
1795,1095,7110
5816,2056,2128
2328,2328,5344
7950,950,1100
2400,1920,5680
2800,4120,3080
7040,1012,1948
5200,1390,3410
240,1440,8320
6100,1600,2300
2246,3230,4524
1932,1662,6406
2728,3678,3594
1968,3238,4794
1557,2193,6250
2504,2124,5372
4888,1650,3462
300,1200,8500
1320,4160,4520
4194,2256,3550
3510,3920,2570
1140,5660,3200
4332,1532,4136
3120,3480,3400
1644,4668,3688
1290,1230,7480
3045,2650,4305
760,3040,6200
1785,1785,6430
894,5564,3542
3200,3185,3615
2740,1640,5620
2100,5460,2440
1456,1506,7038
1900,400,7700
1820,3680,4500
1470,6610,1920
4104,1824,4072
2008,4432,3560
2108,3324,4568
3202,3240,3558
3194,3944,2862
5056,2136,2808
600,2750,6650
5180,2400,2420
1440,240,8320
480,1820,7700
4040,3280,2680
2475,3865,3660
4303,2891,2806
2805,2435,4760
3520,1640,4840
2136,4396,3468
4050,1680,4270
2080,1320,6600
2640,1960,5400
1620,380,8000
4010,2030,3960
3440,3160,3400
1524,1104,7372
1961,1296,6743
5166,2724,2110
4096,1678,4226
800,480,8720
2890,1950,5160
1936,1628,6436
1035,2080,6885
564,5264,4172
0,0,10000
2262,2762,4976
3124,2752,4124
2784,1208,6008
4870,540,4590
1600,1920,6480
2580,1505,5915
2862,1166,5972
3000,3600,3400
4394,3068,2538
2892,3122,3986
1290,4050,4660
1600,4240,4160
2080,3520,4400
0,0,10000
4960,2450,2590
4500,2420,3080
2820,2864,4316
2360,2140,5500
1106,3844,5050
500,1500,8000
970,4960,4070
4800,0,5200
1800,2400,5800
2164,2320,5516
0,900,9100
2055,2455,5490
2348,5012,2640
965,925,8110
2776,3448,3776
0,2000,8000
1070,1400,7530
928,888,8184
2084,3468,4448
5408,1488,3104
2500,6500,1000
795,4745,4460
2756,2828,4416
1357,1184,7459
1350,3100,5550
2046,3810,4144
4874,956,4170
1460,7300,1240
2650,2350,5000
2632,3952,3416
1950,5304,2746
2496,5198,2306
3504,2024,4472
792,792,8416
600,2700,6700
4200,3000,2800
2782,3502,3716
2992,2172,4836
2779,3149,4072
0,2000,8000
1760,600,7640
1202,1722,7076
1320,2820,5860
5646,776,3578
490,3210,6300
2716,2118,5166
4168,2076,3756
2660,2320,5020
2670,3942,3388
960,2560,6480
2824,2724,4452
2340,3660,4000
5640,1020,3340
4200,1270,4530
300,0,9700
2025,575,7400
4730,1210,4060
2560,2424,5016
2660,1950,5390
2800,1800,5400
0,7000,3000
4464,2472,3064
1120,2320,6560
1080,4000,4920
340,560,9100
750,2570,6680
3160,2020,4820
2106,3474,4420
1600,4400,4000
1380,2640,5980
2256,1636,6108
1440,3200,5360
4100,900,5000
2069,1619,6312
2772,3142,4086
4160,3410,2430
450,730,8820
3000,4320,2680
1028,2188,6784
