topo1,topo2,topo3
4570,3640,1790
3768,3250,2982
3314,3500,3186
5740,2360,1900
4713,2901,2386
3198,2846,3956
5510,2298,2192
5180,1600,3220
2950,1930,5120
4060,2320,3620
2890,2940,4170
3804,3810,2386
3496,3868,2636
2490,4970,2540
3677,3290,3033
2830,4270,2900
4816,2732,2452
2240,3600,4160
4130,3040,2830
2990,3161,3849
4282,3339,2379
4547,2777,2676
3160,3490,3350
3420,3910,2670
4820,2610,2570
2642,4592,2766
6076,2002,1922
4380,3840,1780
4720,2960,2320
3832,3858,2310
4980,1440,3580
3010,3620,3370
3987,2786,3227
2560,5140,2300
8097,741,1162
4214,2880,2906
2330,3720,3950
5756,1876,2368
4108,2580,3312
3464,3790,2746
2576,3380,4044
6288,2336,1376
5376,2336,2288
6188,1846,1966
3200,2550,4250
5582,1473,2945
3434,4012,2554
3556,4368,2076
4536,3728,1736
3963,3065,2972
4058,2556,3386
4930,2974,2096
3800,2810,3390
2660,5210,2130
6880,1470,1650
4554,2656,2790
3327,3864,2809
1380,4925,3695
2262,4826,2912
3218,2522,4260
6594,1434,1972
4240,2760,3000
2440,3580,3980
4094,3848,2058
6300,2680,1020
3878,3342,2780
2890,3840,3270
3880,3520,2600
2480,2840,4680
4618,3048,2334
5350,3130,1520
3546,2958,3496
4088,2976,2936
5120,2250,2630
2740,4110,3150
3738,3244,3018
4636,3222,2142
3146,2612,4242
7366,1226,1408
4266,2108,3626
2826,2762,4412
2520,4090,3390
3075,3770,3155
4746,2209,3045
3792,2637,3571
3940,2830,3230
3810,3150,3040
2576,3676,3748
4600,3060,2340
6332,1722,1946
2932,3472,3596
3896,2904,3200
2596,4716,2688
4878,2216,2906
2640,3402,3958
4412,2784,2804
3438,4556,2006
1678,2536,5786
3690,3610,2700
4240,2980,2780
5848,2016,2136
2818,3342,3840
4722,2424,2854
3400,3240,3360
5944,2472,1584
2748,1924,5328
7115,1945,940
3830,3800,2370
3460,3000,3540
2560,4340,3100
4096,3018,2886
3760,2760,3480
3770,2520,3710
3726,3420,2854
4596,1636,3768
3560,4050,2390
5082,1792,3126
2880,3080,4040
3010,2620,4370
7004,2224,772
2780,3760,3460
3542,3036,3422
5390,2460,2150
3314,3724,2962
2726,4140,3134
3862,2188,3950
3600,3164,3236
4280,2940,2780
2930,3100,3970
4300,2580,3120
2842,5062,2096
4248,3120,2632
2650,2760,4590
6728,1846,1426
3180,4275,2545
3047,3497,3456
2708,2704,4588
3770,3210,3020
4568,2656,2776
3360,3102,3538
3924,2960,3116
4956,2520,2524
3892,3060,3048
3650,3416,2934
3172,4633,2195
3548,3318,3134
3210,3080,3710
3886,2922,3192
1550,5790,2660
3670,1966,4364
4750,2480,2770
1454,4594,3952
4422,2718,2860
3720,3670,2610
3390,3108,3502
3870,2230,3900
4490,3980,1530
3230,3930,2840
3808,2594,3598
3088,5044,1868
3134,3742,3124
2796,2672,4532
3720,3580,2700
4220,3090,2690
3424,2936,3640
4650,3570,1780
4050,3720,2230
3287,4386,2327
2532,2592,4876
2748,4160,3092
3405,4129,2466
4162,2794,3044
2260,3760,3980
4422,3848,1730
5810,1810,2380
3380,3660,2960
4156,2694,3150
4115,3107,2778
2886,2078,5036
4056,2844,3100
3540,3340,3120
3054,2258,4688
3970,3760,2270
2400,3660,3940
4510,3390,2100
4300,2800,2900
4400,2880,2720
5448,3076,1476
5414,2808,1778
4496,2808,2696
4940,2460,2600
3194,4144,2662
3340,4194,2466
2540,3790,3670
1880,1500,6620
3300,2234,4466
3315,2990,3695
2820,3670,3510
2520,2100,5380
3890,3230,2880
3248,3492,3260
5025,2450,2525
2128,4886,2986
2556,4590,2854
3154,4068,2778
2370,3760,3870
3398,3042,3560
2700,4224,3076
4984,1984,3032
3460,2900,3640
7162,1464,1374
4250,2940,2810
3510,3720,2770
3038,3876,3086
3310,3520,3170
4884,2332,2784
4720,2390,2890
3574,4372,2054
3010,3830,3160
4670,1590,3740
3384,3738,2878
3700,1640,4660
5152,2344,2504
4520,1778,3702
3488,2814,3698
3238,2017,4745
4930,2618,2452
4124,2984,2892
3604,4208,2188
3460,4020,2520
3744,2792,3464
3760,3050,3190
2590,2280,5130
3130,4268,2602
3500,2906,3594
3100,3870,3030
6440,2300,1260
4016,1794,4190
4572,3044,2384
4180,3150,2670
3436,2440,4124
4050,3016,2934
3420,3350,3230
4300,2960,2740
2590,2650,4760
3260,3040,3700
2220,2850,4930
5600,1950,2450
3500,3740,2760
3272,4480,2248
3218,3728,3054
5440,2380,2180
3914,1609,4477
3710,2235,4055
6424,1331,2245
4594,1592,3814
3586,4250,2164
4694,1352,3954
5040,2410,2550
3460,4410,2130
4005,2735,3260
3160,4410,2430
1532,2054,6414
4600,3004,2396
3958,4196,1846
4228,3240,2532
2560,2980,4460
2746,4698,2556
2242,2730,5028
5080,2400,2520
2608,4874,2518
2810,4920,2270
2496,1978,5526
4280,3164,2556
3790,2345,3865
2360,6240,1400
5226,2008,2766
3294,3022,3684
3996,2652,3352
2900,3706,3394
4580,2700,2720
2972,1986,5042
5140,2380,2480
5250,2270,2480
4020,2680,3300
4180,3460,2360
4612,1962,3426
4266,3008,2726
4060,2940,3000
4016,2984,3000
3420,2280,4300
4460,2080,3460
2790,3520,3690
3964,2518,3518
3360,2540,4100
4255,3175,2570
3790,3710,2500
3230,3610,3160
3370,4175,2455
4048,2948,3004
5760,1740,2500
4348,2234,3418
4552,2744,2704
3521,3971,2508
4583,2405,3012
4320,3400,2280
2521,3438,4041
3260,3090,3650
2690,3050,4260
3984,2800,3216
2240,3650,4110
4680,1800,3520
3352,2104,4544
4132,3894,1974
2506,2622,4872
2950,3280,3770
2630,3210,4160
4340,2700,2960
4996,2536,2468
4830,2240,2930
5154,2422,2424
3264,2600,4136
4250,4215,1535
3380,4710,1910
4424,2614,2962
3254,3505,3241
4005,3320,2675
5000,2350,2650
2730,3382,3888
2776,4492,2732
3945,3480,2575
4690,3210,2100
5800,3600,600
3162,3200,3638
3648,4072,2280
5212,3174,1614
5080,2020,2900
4394,3002,2604
3268,3068,3664
4518,2570,2912
3392,2486,4122
4944,2776,2280
5414,2338,2248
5110,2410,2480
4760,1660,3580
5622,1999,2379
4032,3232,2736
2560,2700,4740
3643,4420,1937
2702,2788,4510
3674,3138,3188
3661,2543,3796
3171,4894,1935
4271,3277,2452
1920,1810,6270
3360,3800,2840
2864,2998,4138
3448,3464,3088
3794,3374,2832
3242,5224,1534
2768,5216,2016
6080,1940,1980
3220,3220,3560
4375,2405,3220
4320,2590,3090
3912,2976,3112
3280,3770,2950
4608,2702,2690
4160,4040,1800
3714,1831,4455
3076,3122,3802
3530,3730,2740
4264,1341,4395
3324,3552,3124
2412,2756,4832
4568,2136,3296
6300,1810,1890
4130,1770,4100
4146,3556,2298
2671,3808,3521
3810,3410,2780
4920,2456,2624
6530,1640,1830
4302,2778,2920
2409,4940,2651
3002,3194,3804
3896,2472,3632
2900,4000,3100
4785,2555,2660
2732,2430,4838
3366,2964,3670
4454,2714,2832
4668,2176,3156
5396,3009,1595
6548,1834,1618
4080,3290,2630
2801,3547,3652
3692,2436,3872
4640,3080,2280
6316,1790,1894
3936,2158,3906
4320,2600,3080
2796,4490,2714
5350,2090,2560
5496,1812,2692
5520,2510,1970
3720,1880,4400
3794,2858,3348
3320,3044,3636
3704,3097,3199
4900,2860,2240
4280,3140,2580
3259,3443,3298
2466,3142,4392
2092,5162,2746
3372,2124,4504
2331,3528,4141
4164,3312,2524
2820,2610,4570
2765,4303,2932
2732,2612,4656
6192,2532,1276
4130,2940,2930
2334,2768,4898
4244,3458,2298
5020,2320,2660
