topo1,topo2,topo3
2132,2140,5728
3340,3800,2860
1190,1920,6890
2221,1757,6022
1463,2036,6501
2356,3856,3788
1936,2504,5560
3952,2724,3324
2800,3660,3540
1650,3199,5151
2440,4560,3000
1796,4168,4036
3327,3261,3412
3432,2336,4232
1986,3396,4618
3636,2040,4324
2156,5396,2448
2400,2828,4772
3544,2952,3504
3698,3218,3084
3110,3900,2990
860,200,8940
2850,2538,4612
3570,2530,3900
2934,3168,3898
4250,1500,4250
6350,1620,2030
4055,2270,3675
1490,1680,6830
4014,2584,3402
1794,1000,7206
4068,1576,4356
4103,3243,2654
3356,2352,4292
3077,3130,3793
1672,1486,6842
3565,3151,3284
4210,1260,4530
1470,3178,5352
3484,3165,3351
3750,2430,3820
1980,1380,6640
3966,2410,3624
2460,2092,5448
2604,3736,3660
4750,1300,3950
1843,2630,5527
2724,3080,4196
4342,3344,2314
3428,2496,4076
3076,2838,4086
2956,2960,4084
5630,2070,2300
3240,4740,2020
3732,2382,3886
2946,3120,3934
2755,4205,3040
2772,1407,5821
3862,3492,2646
2720,2920,4360
1794,3294,4912
4060,2260,3680
2500,2154,5346
1376,2656,5968
2986,2836,4178
2476,2496,5028
2788,1988,5224
3136,2470,4394
1815,2995,5190
2706,3520,3774
4144,3568,2288
1440,1920,6640
2674,3394,3932
3085,2508,4407
2592,4096,3312
2221,4275,3504
2812,3414,3774
3770,2350,3880
2190,2270,5540
2950,3040,4010
3730,2715,3555
2660,2970,4370
1000,1000,8000
3050,4600,2350
2662,3536,3802
1436,1476,7088
2600,3460,3940
3092,2732,4176
3080,1370,5550
4120,1960,3920
1316,1868,6816
1510,2310,6180
2320,3130,4550
1600,5180,3220
3056,3702,3242
2546,2996,4458
1998,5210,2792
2586,4414,3000
2538,4040,3422
4994,2748,2258
3556,2834,3610
2780,4020,3200
1541,2595,5864
3570,4088,2342
3911,3114,2975
2560,2452,4988
4492,2638,2870
3288,3332,3380
3262,4402,2336
3318,3114,3568
3278,2266,4456
2844,3007,4149
4836,2596,2568
4076,1187,4737
2600,2700,4700
2817,2689,4494
3028,3408,3564
3640,3062,3298
3086,2946,3968
3586,1856,4558
3420,2260,4320
2980,3120,3900
3910,790,5300
1840,2560,5600
3740,2940,3320
3264,2968,3768
2541,2571,4888
4835,1595,3570
2368,2555,5077
4534,2350,3116
540,460,9000
2608,4304,3088
4335,2660,3005
4560,2520,2920
1190,3040,5770
2206,3414,4380
4600,3300,2100
3243,3570,3187
3454,2946,3600
3714,2942,3344
2842,3960,3198
1356,5906,2738
2722,4634,2644
4360,2152,3488
3324,2592,4084
1868,2872,5260
3005,3959,3036
3800,3040,3160
4469,3075,2456
1840,2980,5180
4251,2256,3493
4596,2962,2442
1997,3105,4898
1494,3086,5420
1560,5028,3412
1448,4476,4076
3576,3368,3056
3388,3240,3372
5892,1524,2584
3688,3088,3224
1680,3822,4498
3066,1980,4954
4118,1688,4194
2037,4668,3295
4000,340,5660
3378,2390,4232
2750,3133,4117
2128,2288,5584
2090,4620,3290
2234,2700,5066
2348,3486,4166
2390,2990,4620
2886,2276,4838
3035,2810,4155
3094,2974,3932
2522,3938,3540
2836,4564,2600
2935,2126,4939
1542,1512,6946
2964,2940,4096
3842,2452,3706
3666,3552,2782
2320,2828,4852
1182,4404,4414
3048,3724,3228
2824,3562,3614
3844,1680,4476
3058,2070,4872
420,4920,4660
2520,2060,5420
5792,2188,2020
3084,3032,3884
4423,2314,3263
3295,3610,3095
3876,1534,4590
4316,3364,2320
2646,2702,4652
3210,3680,3110
2860,3640,3500
2286,4162,3552
3916,3536,2548
2800,2250,4950
6182,1562,2256
1776,4208,4016
2524,4716,2760
1500,5053,3447
1776,3996,4228
3580,2950,3470
3967,3315,2718
860,1764,7376
3708,3124,3168
2416,1478,6106
2760,2940,4300
3350,3904,2746
3448,2660,3892
1110,7840,1050
3736,1636,4628
2900,380,6720
4032,2344,3624
2148,2878,4974
3308,3400,3292
3072,3304,3624
4254,2205,3541
5692,2272,2036
3275,1765,4960
1759,2843,5398
2730,3705,3565
2688,5126,2186
4104,2394,3502
1624,3892,4484
2712,3598,3690
2016,2236,5748
1954,3944,4102
3227,3042,3731
2942,4292,2766
2690,3680,3630
3824,2230,3946
3620,4250,2130
3687,3067,3246
830,1690,7480
5354,1520,3126
2274,5112,2614
3410,2466,4124
2338,2996,4666
2098,4212,3690
1560,5880,2560
3140,2508,4352
3970,2503,3527
3075,3424,3501
3700,1100,5200
5231,2780,1989
1920,3940,4140
3334,2358,4308
1262,6116,2622
3039,3632,3329
2818,4136,3046
3514,2830,3656
3262,3188,3550
2524,2896,4580
2320,2810,4870
1710,3400,4890
4740,1940,3320
4626,2264,3110
3200,1810,4990
1638,3694,4668
2708,3994,3298
938,1822,7240
2330,2322,5348
3220,1968,4812
4551,2514,2935
1676,3138,5186
2450,3500,4050
0,5700,4300
2420,240,7340
3608,3288,3104
1420,2800,5780
2735,3300,3965
2170,4802,3028
2552,4128,3320
2398,4198,3404
3300,3800,2900
2366,4892,2742
2560,2811,4629
2527,3547,3926
2824,1948,5228
1890,5878,2232
4180,1240,4580
3788,3032,3180
2144,3504,4352
1640,6356,2004
2504,2528,4968
2430,3226,4344
1606,1458,6936
2704,3262,4034
3300,3500,3200
3540,3380,3080
2142,1422,6436
2998,3110,3892
4674,3030,2296
4464,2370,3166
3590,3148,3262
2060,3284,4656
2970,5050,1980
2727,2125,5148
3090,3080,3830
2506,2950,4544
4744,2148,3108
3090,1960,4950
4482,2894,2624
2884,2968,4148
4980,2280,2740
4996,2502,2502
2672,2881,4447
2352,3208,4440
756,756,8488
1928,3344,4728
3642,2452,3906
2873,3443,3684
1748,816,7436
1056,3568,5376
1828,2874,5298
2206,4136,3658
1740,1242,7018
5950,2950,1100
1380,5050,3570
1898,3978,4124
3610,2760,3630
3604,2870,3526
4640,2560,2800
5086,2098,2816
2876,3168,3956
5722,1494,2784
2588,4178,3234
4000,1920,4080
4648,2151,3201
2740,3850,3410
4680,2600,2720
3604,3138,3258
4544,2164,3292
3268,3182,3550
1930,2814,5256
1948,5704,2348
4636,3050,2314
3146,2216,4638
2060,280,7660
2829,4031,3140
1240,5620,3140
2024,3002,4974
3156,868,5976
2788,2076,5136
1350,1230,7420
2634,3322,4044
2488,1752,5760
3906,2960,3134
3802,2356,3842
4020,1780,4200
3536,3348,3116
3634,2389,3977
5097,2010,2893
4305,2500,3195
2116,4068,3816
3330,2250,4420
1970,1520,6510
2768,4084,3148
2788,2248,4964
8610,460,930
3910,2920,3170
4743,2159,3098
1692,2106,6202
3234,3532,3234
3004,1412,5584
1572,2948,5480
2392,3894,3714
2594,3600,3806
3022,3972,3006
2900,2050,5050
2498,2830,4672
230,7672,2098
2513,3125,4362
4106,2417,3477
3170,2770,4060
1960,1230,6810
2404,3700,3896
3680,2920,3400
3607,3381,3012
1060,5480,3460
1960,2902,5138
2420,4260,3320
2926,2366,4708
2731,4481,2788
1280,3840,4880
2019,3737,4244
1764,1808,6428
2360,4500,3140
1582,5082,3336
2608,2502,4890
6060,1410,2530
2970,4020,3010
2570,3000,4430
3942,2888,3170
6444,2408,1148
4170,2302,3528
4522,2520,2958
3040,2530,4430
2529,1745,5726
2320,3240,4440
1080,1020,7900
4810,1570,3620
2540,4272,3188
4182,2651,3167
3020,3720,3260
1956,4024,4020
2084,4346,3570
2450,2860,4690
168,1008,8824
4240,1160,4600
2000,3268,4732
3418,3718,2864
2466,1652,5882
3360,4082,2558
2418,3606,3976
4870,2240,2890
3602,1360,5038
1280,4780,3940
1934,1592,6474
2464,3276,4260
1820,2516,5664
3050,4690,2260
2234,2978,4788
5524,2168,2308
2982,3012,4006
2885,3815,3300
1650,6120,2230
860,2200,6940
2300,4140,3560
1533,4213,4254
2578,3028,4394
3045,2166,4789
4712,2252,3036
3180,3684,3136
1664,2164,6172
2972,3966,3062
3956,642,5402
4002,2392,3606
3428,2932,3640
3192,3424,3384
3512,3226,3262
3050,3276,3674
3292,2772,3936
2916,3952,3132
2638,2386,4976
2400,4080,3520
4599,2895,2506
3576,1098,5326
2110,5368,2522
3116,4434,2450
3422,3622,2956
1444,3248,5308
1700,2600,5700
2730,1158,6112
3236,4193,2571
2134,2394,5472
2632,2848,4520
344,2744,6912
2512,2536,4952
2108,3819,4073
2674,1474,5852
4550,3380,2070
850,1256,7894
1970,3766,4264
2840,2986,4174
3482,2546,3972
2789,3401,3810
4210,3070,2720
3660,2950,3390
3132,2124,4744
2384,2776,4840
1200,0,8800
3990,2830,3180
2620,2860,4520
3190,3058,3752
1790,3170,5040
2660,3480,3860
3032,2538,4430
4352,3864,1784
1940,3804,4256
3442,1961,4597
4056,3568,2376
670,2310,7020
2040,2656,5304
1600,3440,4960
5128,2276,2596
2261,2246,5493
2054,1798,6148
2204,5996,1800
2134,4839,3027
2420,6420,1160
2107,876,7017
810,6890,2300
3042,2296,4662
2271,3529,4200
2764,1123,6113
1858,4422,3720
2808,4181,3011
1660,2320,6020
915,1415,7670
6140,2440,1420
3690,2575,3735
2180,5310,2510
2812,3824,3364
2790,2030,5180
1472,4063,4465
1888,3228,4884
2038,3341,4621
2396,2136,5468
5620,1120,3260
2748,4492,2760
3968,2108,3924
4640,1070,4290
2950,3786,3264
2599,3349,4052
1965,4635,3400
3364,3128,3508
2628,2632,4740
300,1060,8640
4300,2640,3060
2900,3330,3770
1700,4350,3950
1737,5637,2626
1972,4042,3986
2956,2710,4334
1456,2296,6248
2880,1630,5490
2506,656,6838
2625,4189,3186
3692,3630,2678
1118,1704,7178
3136,3770,3094
3580,2000,4420
3540,4246,2214
3576,2672,3752
3900,2060,4040
2620,1060,6320
3636,2860,3504
480,760,8760
3780,2980,3240
4892,2484,2624
5971,1631,2398
3140,2188,4672
2272,4496,3232
1872,1944,6184
4232,2116,3652
4182,1767,4051
2212,3128,4660
1738,2328,5934
3010,4624,2366
4068,2078,3854
2240,4280,3480
2649,3676,3675
5404,1644,2952
2190,4240,3570
2450,5580,1970
2547,2447,5006
3014,3604,3382
2788,3096,4116
2514,2914,4572
3558,2104,4338
1570,4362,4068
4150,2008,3842
2926,2528,4546
3281,3446,3273
2604,3900,3496
6730,590,2680
4310,1890,3800
3903,1785,4312
1490,1380,7130
4602,2982,2416
4168,2927,2905
3446,1497,5057
5350,2364,2286
1687,4305,4008
2708,3231,4061
2505,4584,2911
2704,3158,4138
1400,1360,7240
2313,3498,4189
2570,3484,3946
3140,2879,3981
4607,2770,2623
3554,1246,5200
4029,2913,3058
2838,2088,5074
3098,3788,3114
1432,2180,6388
2046,2796,5158
2118,3202,4680
1339,3327,5334
2508,2634,4858
2550,4300,3150
2718,3968,3314
1330,6170,2500
3382,3657,2961
2972,3224,3804
4091,4020,1889
2500,3815,3685
2399,4399,3202
2823,2803,4374
4630,3390,1980
1938,2264,5798
1720,1960,6320
3842,2592,3566
2480,2020,5500
2336,2694,4970
1609,5046,3345
2811,3555,3634
5420,1190,3390
1922,3303,4775
4257,3012,2731
3755,2240,4005
2280,3760,3960
3450,3804,2746
1600,4973,3427
1810,6330,1860
1550,4850,3600
5792,1824,2384
1380,1260,7360
2236,2901,4863
3386,4282,2332
2504,2428,5068
5700,1640,2660
2740,2778,4482
3160,2152,4688
2340,2260,5400
3796,3128,3076
2432,2918,4650
1720,2190,6090
2390,3102,4508
4760,1490,3750
4323,2667,3010
3510,1230,5260
3592,3522,2886
1715,6584,1701
2578,3938,3484
3148,2930,3922
3640,1140,5220
1769,1606,6625
2808,3512,3680
2435,4345,3220
3606,1746,4648
3220,2900,3880
2520,1620,5860
3420,2464,4116
3109,3247,3644
1290,3200,5510
4320,2980,2700
3110,3542,3348
4380,3070,2550
4228,2806,2966
3645,975,5380
1634,1674,6692
3320,1500,5180
1442,2040,6518
1295,4810,3895
3250,1670,5080
3064,2494,4442
2946,3006,4048
3120,3640,3240
1440,5880,2680
1356,5316,3328
5026,1642,3332
3610,2090,4300
5120,2680,2200
1086,1866,7048
5420,2050,2530
4030,3200,2770
3122,2506,4372
3144,3284,3572
2748,3340,3912
5070,1002,3928
3398,2784,3818
1848,1460,6692
2040,3480,4480
4090,2250,3660
3684,3240,3076
3072,812,6116
3213,2993,3794
2970,1930,5100
1180,2780,6040
3150,2350,4500
3960,2985,3055
2140,3280,4580
2665,1705,5630
4066,3264,2670
2204,3036,4760
4374,2928,2698
2432,3160,4408
2148,2118,5734
2410,1975,5615
2784,4656,2560
2654,2738,4608
3518,2846,3636
4572,2262,3166
1846,3846,4308
4742,2542,2716
3710,4470,1820
2060,3266,4674
1938,2808,5254
1992,2472,5536
3164,2448,4388
2930,3044,4026
1892,2392,5716
1624,3624,4752
2020,3110,4870
3060,2335,4605
2360,4962,2678
3304,3164,3532
520,1470,8010
1376,2226,6398
660,2240,7100
3631,3667,2702
3068,2260,4672
2222,2906,4872
5208,1684,3108
2460,2090,5450
4436,2566,2998
4330,1750,3920
3191,2836,3973
6880,1040,2080
4635,2730,2635
3220,2220,4560
2452,4846,2702
3088,3078,3834
2766,1440,5794
3856,2432,3712
2247,5619,2134
3704,2742,3554
2934,4544,2522
1720,3640,4640
4150,2970,2880
3654,1770,4576
2400,1840,5760
2460,4840,2700
3720,1320,4960
3010,2690,4300
2760,2640,4600
2932,3112,3956
1002,5726,3272
3138,4562,2300
2162,2622,5216
3530,3635,2835
4167,1692,4141
1360,5160,3480
2554,4096,3350
3706,2716,3578
2240,4180,3580
4208,3286,2506
3770,1680,4550
3238,2532,4230
3710,3458,2832
2880,2932,4188
2640,1800,5560
2750,3436,3814
1850,3038,5112
3518,4153,2329
3366,2864,3770
4786,1226,3988
2499,5329,2172
2528,3340,4132
4160,3452,2388
770,3430,5800
4804,2482,2714
4348,2872,2780
3004,2384,4612
4025,3574,2401
3830,3220,2950
2800,3670,3530
2848,3052,4100
3812,3084,3104
2438,3028,4534
