topo1,topo2,topo3
3770,2446,3784
3019,3698,3283
2438,3968,3594
3203,3104,3693
3410,2940,3650
3264,2938,3798
3067,3416,3517
2879,3319,3802
2204,2842,4954
2908,4056,3036
3100,3591,3309
4978,1680,3342
2123,2267,5610
2930,3134,3936
3708,2246,4046
3029,3381,3590
2800,1920,5280
3352,3070,3578
4402,2494,3104
2863,2942,4195
4318,2450,3232
5766,2378,1856
3507,2822,3671
3543,2989,3468
2276,4537,3187
3271,2660,4069
4050,2878,3072
3138,2919,3943
3382,2960,3658
1480,2400,6120
2218,3476,4306
2450,3636,3914
2624,3102,4274
1292,3126,5582
2946,4501,2553
4530,3140,2330
3236,2586,4178
4036,2048,3916
2528,3558,3914
1832,1642,6526
2944,4076,2980
2588,4944,2468
2833,2437,4730
3712,2767,3521
2642,2814,4544
3389,2842,3769
4105,3197,2698
3058,3714,3228
4626,2398,2976
4072,2372,3556
2716,2500,4784
3489,4213,2298
4752,2726,2522
2624,3904,3472
2078,5414,2508
1500,2738,5762
4288,3512,2200
2971,2417,4612
3174,2374,4452
4377,2889,2734
2476,3084,4440
2174,2897,4929
2433,4786,2781
3153,2825,4022
3054,2920,4026
3554,2724,3722
2732,3374,3894
4503,2378,3119
3081,3068,3851
2460,3710,3830
3963,3448,2589
6258,2272,1470
3268,3023,3709
3056,4292,2652
2846,2895,4259
2339,2316,5345
3089,3736,3175
3936,2115,3949
2710,4455,2835
3120,3092,3788
3048,3940,3012
3476,2794,3730
4885,2209,2906
2786,3765,3449
3018,4766,2216
3095,3772,3133
2898,2578,4524
2853,3585,3562
3200,1542,5258
3488,2376,4136
3013,3175,3812
2550,2778,4672
4287,3134,2579
3572,2934,3494
3026,3569,3405
3661,2976,3363
3486,2486,4028
2404,2396,5200
3270,2840,3890
2505,2784,4711
3028,2820,4152
4355,2865,2780
3034,1944,5022
2846,4022,3132
3625,3483,2892
4948,2288,2764
4392,3314,2294
5256,2468,2276
4498,2680,2822
2696,5336,1968
3420,2834,3746
4092,3186,2722
4162,2678,3160
2966,3056,3978
3008,2744,4248
4810,2470,2720
2810,2836,4354
3706,2712,3582
2715,2870,4415
1846,5884,2270
3202,3098,3700
2861,3433,3706
2410,5454,2136
5006,2852,2142
1776,3778,4446
2662,2292,5046
3696,3608,2696
2124,4536,3340
2808,2682,4510
3724,3571,2705
2529,4356,3115
