topo1,topo2,topo3
3448,2552,4000
4036,2936,3028
8400,480,1120
4950,2600,2450
6020,2180,1800
7184,1578,1238
4696,2700,2604
4080,3350,2570
5930,560,3510
7400,1650,950
4360,2072,3568
4620,3180,2200
10000,0,0
9040,200,760
3512,2189,4299
3800,3560,2640
10000,0,0
6920,1730,1350
5000,2800,2200
4712,2540,2748
5252,1292,3456
8648,656,696
4572,3164,2264
3370,3148,3482
8446,777,777
6380,1670,1950
6790,2700,510
7556,1272,1172
5220,2820,1960
6956,1612,1432
3680,2880,3440
3536,4434,2030
3496,2744,3760
3845,3700,2455
6080,1840,2080
4072,2112,3816
3012,3684,3304
3868,876,5256
4900,2460,2640
4988,2326,2686
3222,2538,4240
8024,1048,928
5360,2340,2300
3698,3011,3291
4670,3550,1780
4368,2136,3496
6938,1402,1660
8514,748,738
7200,440,2360
3360,3160,3480
6382,1754,1864
2760,2000,5240
5676,2192,2132
8128,936,936
3736,3312,2952
6080,1680,2240
6498,1666,1836
6190,1510,2300
7780,1460,760
5546,2076,2378
5600,3200,1200
3842,1928,4230
3970,3720,2310
5600,3500,900
4420,3040,2540
4700,2640,2660
5360,2320,2320
4556,2480,2964
6400,1620,1980
4560,3700,1740
7720,1020,1260
7740,1720,540
7050,1750,1200
4380,2580,3040
7250,1580,1170
6400,640,2960
3158,3698,3144
4560,3840,1600
4400,3720,1880
6680,1720,1600
5550,1342,3108
6268,1706,2026
7080,1120,1800
3930,3560,2510
4996,2472,2532
6206,1812,1982
5000,1500,3500
6230,1360,2410
6250,1770,1980
5280,2620,2100
3960,3300,2740
8290,690,1020
4260,3590,2150
4392,2140,3468
4320,1980,3700
4948,1356,3696
5448,1768,2784
7336,1546,1118
5654,1424,2922
2400,4200,3400
6650,990,2360
5960,2440,1600
5440,2490,2070
5500,2000,2500
3800,2850,3350
3260,1940,4800
5950,2200,1850
6080,1360,2560
4080,2700,3220
2150,3940,3910
6240,1960,1800
7470,1450,1080
5000,2300,2700
5270,3365,1365
9040,480,480
5590,1610,2800
5980,2660,1360
4000,720,5280
5070,3060,1870
3748,2320,3932
7480,1260,1260
5240,1300,3460
3650,3250,3100
7530,1390,1080
8670,1040,290
5326,2592,2082
4750,2330,2920
2720,2540,4740
6915,910,2175
7280,1760,960
8012,1134,854
3166,2232,4602
8740,1080,180
4888,2928,2184
3510,5360,1130
3252,4802,1946
10000,0,0
7436,1009,1555
4320,3200,2480
4128,2988,2884
5140,1940,2920
4464,2772,2764
4480,5440,80
3940,3030,3030
9400,0,600
8680,640,680
3270,4570,2160
3710,3450,2840
3436,4034,2530
4980,2720,2300
5750,1614,2636
5298,2386,2316
4600,2250,3150
6047,1670,2283
7396,1464,1140
2720,4880,2400
4666,2802,2532
7000,1600,1400
9240,760,0
4900,2430,2670
5240,2840,1920
5800,3600,600
4978,2696,2326
7148,2026,826
5924,2912,1164
4760,2220,3020
4450,2960,2590
4522,2496,2982
7620,560,1820
4010,2910,3080
5808,1616,2576
3290,3150,3560
5800,3120,1080
4645,2811,2544
5100,2380,2520
6000,3120,880
3500,4860,1640
5480,2540,1980
4230,2360,3410
4464,2868,2668
5528,2416,2056
6200,1100,2700
5770,2130,2100
8090,420,1490
3000,5440,1560
10000,0,0
5268,2796,1936
4196,2720,3084
4120,2580,3300
6428,2096,1476
7542,564,1894
3606,3543,2851
4160,5020,820
6806,1332,1862
6236,2352,1412
8560,1040,400
3778,3114,3108
6868,1629,1503
8020,1030,950
2640,5030,2330
5544,916,3540
3940,1320,4740
3440,2580,3980
10000,0,0
4904,2792,2304
9740,80,180
4700,3100,2200
3065,2170,4765
5416,2404,2180
7807,1225,968
5216,2706,2078
5448,1996,2556
4502,2730,2768
7478,1196,1326
4000,2000,4000
4022,3260,2718
5030,2330,2640
10000,0,0
6549,1894,1557
10000,0,0
8080,1320,600
5440,1800,2760
5000,2190,2810
4100,2060,3840
4438,2882,2680
4812,2604,2584
4880,4320,800
6276,1532,2192
4360,4760,880
3750,2950,3300
8770,340,890
8000,1600,400
6056,2020,1924
6052,2004,1944
8460,820,720
2360,1908,5732
6650,1364,1986
7192,874,1934
7336,1692,972
2417,2282,5301
2700,2040,5260
10000,0,0
4400,2992,2608
2680,3240,4080
7290,1250,1460
3350,4730,1920
2210,1910,5880
6179,1811,2010
3936,2240,3824
7080,1320,1600
9000,900,100
4360,2790,2850
7568,1216,1216
5668,3044,1288
3670,3050,3280
7720,1140,1140
5382,2079,2539
4540,2480,2980
5040,1040,3920
5066,2408,2526
5360,1840,2800
4210,2460,3330
6708,986,2306
6026,2229,1745
6000,1580,2420
4700,1000,4300
6580,1020,2400
6690,2660,650
4496,3252,2252
2750,4060,3190
5728,2256,2016
2840,4400,2760
5488,1596,2916
3130,4460,2410
9300,700,0
3068,3980,2952
5200,1360,3440
4482,2714,2804
4486,2826,2688
5415,2110,2475
5040,4120,840
6190,1270,2540
3320,5000,1680
2844,4222,2934
4500,3250,2250
4710,2330,2960
3400,3600,3000
5440,680,3880
7156,1968,876
4800,3100,2100
3334,3478,3188
7000,1500,1500
5774,2074,2152
7976,1232,792
5740,2080,2180
4500,1180,4320
5388,3036,1576
5940,1960,2100
4350,2350,3300
3023,939,6038
8200,900,900
4636,3882,1482
5260,2620,2120
7388,1208,1404
5216,2360,2424
7672,1052,1276
3800,2800,3400
6600,1680,1720
3560,4200,2240
3900,2650,3450
3400,1640,4960
6280,1480,2240
4400,3000,2600
3330,2780,3890
4200,3740,2060
6832,1944,1224
4674,2752,2574
9220,240,540
3300,3900,2800
4520,3120,2360
4210,3320,2470
2500,1910,5590
5744,608,3648
4462,4270,1268
3700,3360,2940
5416,3000,1584
4240,3840,1920
6120,1760,2120
8580,660,760
4690,2880,2430
7048,1476,1476
5900,1940,2160
4130,4770,1100
7600,640,1760
4460,2590,2950
8560,340,1100
6800,1600,1600
3030,3466,3504
5000,2900,2100
4640,3790,1570
2878,3050,4072
5976,2032,1992
4122,2124,3754
6944,1968,1088
3416,2776,3808
6380,1260,2360
6460,1340,2200
6510,1670,1820
6950,1746,1304
4372,1800,3828
4248,1996,3756
6050,2260,1690
6240,2100,1660
3680,2080,4240
7860,1750,390
3000,4000,3000
3900,3100,3000
3640,4720,1640
4054,2902,3044
3804,2388,3808
3220,5280,1500
3102,4574,2324
5850,2410,1740
8640,640,720
3742,3566,2692
5116,2736,2148
7000,2400,600
5700,1536,2764
4514,1294,4192
5218,2582,2200
4100,3760,2140
5488,2188,2324
3400,2400,4200
5800,2760,1440
5242,2004,2754
7250,1225,1525
4456,3317,2227
7340,1680,980
3760,2840,3400
3224,1748,5028
5108,2436,2456
6458,1836,1706
5422,2022,2556
7540,1120,1340
5880,2130,1990
4950,2750,2300
3680,2860,3460
2918,4654,2428
6220,960,2820
4812,2724,2464
4860,2850,2290
6970,1730,1300
5900,3120,980
7920,640,1440
6102,1914,1984
8020,1230,750
7700,1200,1100
9100,450,450
5200,2750,2050
6202,1824,1974
5100,2870,2030
7310,1306,1384
6808,1416,1776
6360,1890,1750
6256,2032,1712
6532,2004,1464
4200,3950,1850
5300,2290,2410
4920,2392,2688
3190,5400,1410
5460,1848,2692
2300,2650,5050
4313,2119,3568
5390,2100,2510
4670,1830,3500
4667,2565,2768
3942,3592,2466
6936,2152,912
5104,2238,2658
4780,2990,2230
6960,1600,1440
6330,1410,2260
3300,3900,2800
7500,1250,1250
4741,2851,2408
5882,2374,1744
7312,1976,712
3606,2362,4032
6050,955,2995
4260,2730,3010
5400,2300,2300
2858,3552,3590
8744,642,614
8416,792,792
3258,3602,3140
7960,1270,770
3920,2820,3260
5440,2280,2280
6672,1404,1924
3480,4760,1760
5602,2786,1612
5360,1550,3090
4580,2900,2520
6200,1700,2100
3500,2640,3860
6800,1440,1760
5300,3100,1600
10000,0,0
6150,2800,1050
6470,1570,1960
5724,2888,1388
3492,3712,2796
3422,4006,2572
7040,2150,810
3660,2540,3800
4880,1952,3168
6176,672,3152
3510,3010,3480
4776,2886,2338
4350,3355,2295
4488,3224,2288
4960,1440,3600
5176,2592,2232
3510,2870,3620
2270,5770,1960
7432,1304,1264
5364,1050,3586
3300,3640,3060
7700,900,1400
5880,2470,1650
3948,1596,4456
4600,2550,2850
5000,2730,2270
4194,2648,3158
4560,2220,3220
8480,960,560
4640,2500,2860
4108,3064,2828
3400,3120,3480
6316,2492,1192
4986,3294,1720
8232,644,1124
7000,2100,900
8180,900,920
4600,2970,2430
3640,4260,2100
3230,4060,2710
4800,1600,3600
8310,960,730
3850,3540,2610
6400,600,3000
7740,1240,1020
4326,1912,3762
6200,2100,1700
3800,3380,2820
5624,2048,2328
4340,3484,2176
3060,5600,1340
7400,1400,1200
3624,3528,2848
10000,0,0
5640,3060,1300
4614,3042,2344
6366,2568,1066
4546,1322,4132
4280,2860,2860
3200,1960,4840
3130,2344,4526
4240,2680,3080
9080,360,560
3960,4160,1880
5500,2030,2470
4840,2000,3160
10000,0,0
3910,3010,3080
5492,2736,1772
5620,2735,1645
6734,756,2510
4080,2860,3060
4215,2035,3750
7516,1010,1474
4584,1768,3648
5584,2208,2208
5000,1500,3500
6504,1638,1858
5728,3456,816
5898,2026,2076
5950,2520,1530
4662,1884,3454
6660,2440,900
4288,2176,3536
4830,3390,1780
8896,732,372
4550,3380,2070
8180,1660,160
5332,3444,1224
3618,3558,2824
8000,2000,0
8050,850,1100
9500,0,500
3674,3246,3080
5350,4065,585
4280,2700,3020
5300,2400,2300
6400,2700,900
4992,2399,2609
6872,1844,1284
4720,1780,3500
10000,0,0
4100,3480,2420
3560,1440,5000
