topo1,topo2,topo3
3182,3194,3624
1140,6360,2500
1640,500,7860
3866,3622,2512
1397,2102,6501
3506,2908,3586
3180,5520,1300
4880,1640,3480
4680,3108,2212
3780,2080,4140
1470,3700,4830
3434,2330,4236
4260,2610,3130
5000,0,5000
2816,3016,4168
4570,2490,2940
3548,2300,4152
2530,4490,2980
4700,2312,2988
3603,2999,3398
2017,4829,3154
2000,0,8000
3286,4054,2660
5268,2692,2040
2552,3200,4248
8112,711,1177
2764,4072,3164
2712,2646,4642
3820,4000,2180
6808,1084,2108
3320,2900,3780
2510,3830,3660
7240,1490,1270
3840,2620,3540
3318,2208,4474
3620,1700,4680
3340,3300,3360
3813,3556,2631
1854,2884,5262
4464,1964,3572
3516,2956,3528
2720,2640,4640
3176,2196,4628
4640,2720,2640
1230,4380,4390
4880,2080,3040
2000,3000,5000
3970,2804,3226
4120,2920,2960
4100,4612,1288
3520,3960,2520
3734,3604,2662
4630,2860,2510
5520,240,4240
950,7050,2000
3220,3750,3030
3340,1820,4840
4030,2470,3500
2782,2116,5102
4120,2320,3560
2631,1936,5433
2420,2610,4970
1870,5400,2730
3126,1637,5237
4580,2170,3250
2520,4880,2600
3290,4810,1900
3340,2542,4118
2700,3780,3520
1880,2430,5690
4280,2100,3620
3090,2660,4250
3600,4000,2400
6680,1300,2020
4182,3216,2602
1790,3900,4310
5460,1830,2710
3855,2335,3810
2906,1886,5208
2904,2088,5008
5470,1920,2610
3180,3600,3220
4400,840,4760
2636,1812,5552
3008,2508,4484
2104,5232,2664
2720,3120,4160
7840,2160,0
3540,1320,5140
2218,5526,2256
4400,1900,3700
1050,3500,5450
3216,2556,4228
2000,800,7200
1380,2800,5820
4320,1240,4440
2924,2612,4464
1240,80,8680
3330,3100,3570
3754,1850,4396
2050,1630,6320
2903,2601,4496
5690,2370,1940
3788,3216,2996
5274,1758,2968
6400,2840,760
1282,1698,7020
3480,1720,4800
3680,3880,2440
1000,2040,6960
5430,1960,2610
2440,540,7020
4960,1560,3480
4292,1928,3780
2980,1480,5540
3680,3200,3120
5796,1898,2306
3688,2888,3424
4560,4040,1400
4250,3100,2650
1850,470,7680
1888,3420,4692
2729,2441,4830
2800,1280,5920
1530,4050,4420
6504,2208,1288
4564,2652,2784
2290,1600,6110
3148,2264,4588
2344,4224,3432
6360,3240,400
3307,1548,5145
4975,1105,3920
3240,3630,3130
3160,4000,2840
4020,3800,2180
2320,2815,4865
5800,4000,200
2300,3144,4556
1860,5420,2720
4704,2688,2608
2670,3630,3700
3852,5274,874
4500,2220,3280
3842,2542,3616
4480,2420,3100
2640,4960,2400
2864,4460,2676
2340,1828,5832
6250,1200,2550
2456,2776,4768
3084,3660,3256
3480,3120,3400
2410,4320,3270
2240,1060,6700
4496,1916,3588
3168,3484,3348
4753,2941,2306
2500,2200,5300
2500,4840,2660
4096,1048,4856
1570,2005,6425
2000,640,7360
3914,3224,2862
2884,3752,3364
2992,2380,4628
3940,4020,2040
1950,4300,3750
3940,3360,2700
3140,3149,3711
3750,2375,3875
2300,3350,4350
3442,3841,2717
3600,1580,4820
3120,3880,3000
3070,2170,4760
2992,1792,5216
1250,940,7810
3958,2196,3846
3972,2712,3316
5620,1830,2550
3680,500,5820
3660,4290,2050
4239,729,5032
3860,2260,3880
2500,2400,5100
1960,2360,5680
3358,2648,3994
3200,1280,5520
1920,1620,6460
3351,3030,3619
2930,3540,3530
4040,3000,2960
4460,1700,3840
2370,2450,5180
5521,1741,2738
3450,2130,4420
1500,5850,2650
4760,5240,0
2664,1574,5762
1487,1117,7396
2200,2900,4900
4050,2370,3580
3522,3084,3394
8000,0,2000
5473,2023,2504
3502,3672,2826
2144,1954,5902
7268,836,1896
2160,2160,5680
1600,4600,3800
3750,3330,2920
3578,1960,4462
3238,1172,5590
3210,3610,3180
5397,2681,1922
5184,2432,2384
3464,1688,4848
2906,1627,5467
5020,2450,2530
4410,2240,3350
6098,1404,2498
3270,3050,3680
4980,970,4050
3036,3820,3144
2882,2438,4680
2390,3314,4296
2904,2292,4804
3900,2400,3700
4732,1672,3596
2608,2168,5224
4900,1860,3240
3310,2350,4340
3130,2728,4142
3718,2616,3666
6600,2400,1000
3248,2608,4144
1680,720,7600
1590,4320,4090
3770,3330,2900
2600,3890,3510
4650,2782,2568
3108,2704,4188
3650,3200,3150
3250,4332,2418
3256,4620,2124
1714,2095,6191
4580,1770,3650
2720,1360,5920
7490,250,2260
3410,2440,4150
3908,3086,3006
6392,2332,1276
4310,3450,2240
5690,2890,1420
4288,2536,3176
6510,1280,2210
2078,1322,6600
6437,1710,1853
3680,3160,3160
4124,2280,3596
4926,2394,2680
3262,1990,4748
4320,1840,3840
6040,2250,1710
4870,2550,2580
5028,2956,2016
4874,1868,3258
2680,1580,5740
3354,4054,2592
2500,3200,4300
730,2970,6300
4240,2500,3260
3360,1420,5220
3880,3040,3080
3570,3100,3330
5434,844,3722
2980,4130,2890
3940,2252,3808
3212,3084,3704
7402,1950,648
4937,2255,2808
2560,2880,4560
4488,2626,2886
2320,800,6880
4840,1260,3900
1480,5100,3420
5530,1070,3400
5720,1960,2320
2508,5668,1824
1677,6244,2079
2728,2674,4598
2866,1912,5222
2600,4240,3160
3520,3305,3175
3004,4154,2842
3630,3650,2720
6460,1890,1650
3472,2284,4244
1572,1260,7168
7400,1800,800
5756,1376,2868
1496,1242,7262
4296,3980,1724
2752,2762,4486
4050,1100,4850
5646,1740,2614
1490,4830,3680
2110,1620,6270
3628,1996,4376
2925,3991,3084
3008,2376,4616
4896,2648,2456
2875,4240,2885
3602,716,5682
3680,3720,2600
2811,2866,4323
4510,2142,3348
3100,1760,5140
5950,1790,2260
1770,6400,1830
3080,3928,2992
4600,0,5400
1200,7680,1120
4266,2004,3730
3935,2370,3695
4040,1760,4200
3568,2628,3804
4264,2384,3352
4398,1794,3808
2335,2565,5100
2700,3480,3820
5540,3320,1140
3528,2808,3664
1928,1808,6264
5473,2153,2374
3628,3564,2808
1604,3128,5268
4520,2664,2816
3988,1200,4812
3000,4350,2650
5032,2476,2492
2156,2288,5556
5280,2328,2392
8072,1024,904
5364,1646,2990
3330,1820,4850
1740,4020,4240
3768,2908,3324
6730,520,2750
2110,3680,4210
3870,2864,3266
3980,3683,2337
2800,2280,4920
3350,3590,3060
4040,3060,2900
3332,1712,4956
4320,3820,1860
4072,1876,4052
3596,4064,2340
5911,1191,2898
2680,3840,3480
2760,1620,5620
5264,1080,3656
2910,3540,3550
5510,1520,2970
3902,2552,3546
2984,2028,4988
1170,6805,2025
4200,400,5400
5050,2830,2120
4284,2970,2746
2740,3088,4172
2850,200,6950
1438,2852,5710
3360,2500,4140
3708,3836,2456
4886,2646,2468
4000,3600,2400
2316,1654,6030
2140,1740,6120
6194,1218,2588
2214,2714,5072
2948,1676,5376
4187,2279,3534
1860,4190,3950
2296,3766,3938
4520,1800,3680
5810,2040,2150
3184,3758,3058
3600,4650,1750
2104,3464,4432
2400,3600,4000
5470,1330,3200
6660,958,2382
8000,200,1800
2100,1920,5980
2514,3836,3650
6080,2090,1830
4520,2516,2964
5306,1470,3224
5224,2320,2456
3430,3360,3210
5980,260,3760
3432,2832,3736
4560,3470,1970
7960,800,1240
3040,2900,4060
7166,1362,1472
2552,3222,4226
3690,4350,1960
3274,2524,4202
2472,964,6564
3388,2544,4068
3066,2790,4144
2680,1890,5430
5660,2116,2224
3250,3470,3280
3982,2562,3456
4792,2248,2960
3152,2068,4780
4200,1200,4600
5000,2670,2330
2640,3060,4300
4980,1380,3640
3420,3210,3370
3380,2680,3940
2450,4350,3200
3838,2848,3314
2874,2622,4504
2468,4576,2956
6350,500,3150
5088,2004,2908
2600,2880,4520
2925,3425,3650
3972,3372,2656
2496,4401,3103
4120,700,5180
7990,620,1390
3140,3470,3390
6302,1302,2396
2010,1620,6370
3850,1560,4590
3018,5216,1766
2906,3806,3288
5140,2870,1990
3740,2480,3780
4262,3139,2599
4760,3680,1560
2560,1600,5840
2512,2512,4976
2723,3273,4004
5346,1030,3624
3280,3660,3060
900,700,8400
5330,2350,2320
5200,2440,2360
6706,958,2336
3740,4580,1680
4022,3008,2970
5420,3380,1200
2370,3060,4570
4042,1041,4917
2948,4424,2628
3260,660,6080
1400,2400,6200
2064,6144,1792
6528,976,2496
6080,1352,2568
6624,808,2568
3208,1368,5424
7900,1380,720
4580,3020,2400
2560,1840,5600
3158,2136,4706
1900,2440,5660
4188,2436,3376
3048,4068,2884
1400,4160,4440
3410,2240,4350
3800,3580,2620
4116,3374,2510
5630,1660,2710
6050,1650,2300
2070,2790,5140
9200,500,300
3654,1806,4540
2130,3110,4760
1590,1140,7270
760,4140,5100
1424,7468,1108
4232,2982,2786
4620,2624,2756
1936,3528,4536
3892,2816,3292
2988,3096,3916
4900,1100,4000
3436,2444,4120
5100,1090,3810
2800,2870,4330
1800,5360,2840
4128,3038,2834
7100,1040,1860
3624,2494,3882
3735,2795,3470
3628,3878,2494
5866,2132,2002
3534,2608,3858
3940,1360,4700
2030,1990,5980
6100,2880,1020
1300,630,8070
3200,2130,4670
3850,3130,3020
4541,1439,4020
4700,2680,2620
6050,1380,2570
3778,4581,1641
5040,640,4320
3690,960,5350
3460,840,5700
2700,5900,1400
3850,3658,2492
1576,1456,6968
3288,1936,4776
2460,2540,5000
2272,5047,2681
1880,2140,5980
3890,2300,3810
2164,1622,6214
2520,1600,5880
2140,1030,6830
3900,4220,1880
4256,2522,3222
6420,2400,1180
3810,1670,4520
4364,2176,3460
3140,3440,3420
4760,2720,2520
4590,1900,3510
3413,3709,2878
3510,745,5745
2962,4944,2094
2920,3596,3484
2680,4200,3120
2248,3674,4078
2013,6064,1923
2072,3088,4840
2344,940,6716
3320,2690,3990
3004,3774,3222
3744,3228,3028
