topo1,topo2,topo3
956,4238,4806
2200,4480,3320
1878,1876,6246
2306,2982,4712
3238,3068,3694
1680,3040,5280
2109,5980,1911
3060,3660,3280
2610,3000,4390
2640,3560,3800
3700,1340,4960
5312,1424,3264
2680,4680,2640
478,1498,8024
1988,4144,3868
1420,770,7810
2412,2972,4616
960,2110,6930
1730,6500,1770
4410,3260,2330
4930,2420,2650
3790,2200,4010
1900,3950,4150
1820,3224,4956
928,1278,7794
440,5000,4560
3700,3530,2770
4650,1890,3460
4952,3680,1368
0,0,10000
2908,3736,3356
1752,3860,4388
3360,2740,3900
1520,6020,2460
3452,2886,3662
3000,1792,5208
3160,4240,2600
3082,3526,3392
2720,3285,3995
4440,2260,3300
3246,3302,3452
2150,3600,4250
320,1540,8140
3620,2560,3820
3334,1754,4912
3545,1860,4595
4024,2662,3314
3850,2180,3970
2137,3727,4136
1660,6070,2270
7240,1080,1680
2455,2545,5000
3986,3100,2914
2788,2882,4330
2230,2060,5710
2022,5416,2562
1625,2295,6080
5852,1592,2556
1790,656,7554
3678,2598,3724
6730,960,2310
2750,3600,3650
3468,2483,4049
4191,2655,3154
2586,4505,2909
5774,3360,866
2610,4180,3210
2232,4872,2896
2360,4340,3300
2820,2086,5094
3010,3776,3214
1860,2640,5500
1810,5040,3150
3300,2600,4100
5180,2680,2140
2700,3980,3320
5310,620,4070
1614,1516,6870
4400,2350,3250
6700,1940,1360
5464,1928,2608
2094,3938,3968
3900,2400,3700
3256,3564,3180
3606,2996,3398
1742,6046,2212
2876,4696,2428
1030,1770,7200
2976,3152,3872
2176,3856,3968
3136,4168,2696
1896,1796,6308
2345,2435,5220
3430,4160,2410
5330,2210,2460
1450,1020,7530
2822,2804,4374
1510,2995,5495
3150,2100,4750
3478,2516,4006
3728,3504,2768
800,1200,8000
4190,774,5036
2800,2620,4580
3034,3562,3404
3000,3050,3950
1976,1616,6408
2860,4200,2940
480,4800,4720
2460,1900,5640
2380,4310,3310
2934,3338,3728
2339,1683,5978
4870,1850,3280
2350,2890,4760
2520,2820,4660
2350,5570,2080
4220,2940,2840
2702,4306,2992
4860,400,4740
2094,2406,5500
2620,1570,5810
4240,3210,2550
1860,6340,1800
1790,1700,6510
1350,540,8110
1456,3156,5388
2220,4570,3210
1800,1980,6220
4074,2514,3412
5494,2017,2489
5480,2684,1836
4592,2164,3244
5120,2340,2540
2860,2380,4760
1940,1470,6590
3700,3340,2960
2860,1840,5300
3180,4730,2090
2130,1600,6270
4400,2980,2620
6940,1000,2060
320,6560,3120
4840,2584,2576
5660,1700,2640
2678,2330,4992
3530,4600,1870
2652,2544,4804
3980,820,5200
4726,2418,2856
1304,3112,5584
2908,4226,2866
2210,2262,5528
2176,2448,5376
1795,1590,6615
1344,5828,2828
2476,3048,4476
4560,1600,3840
2220,3680,4100
3476,2776,3748
480,4400,5120
2328,516,7156
2740,3630,3630
7730,1570,700
5064,2568,2368
3820,3260,2920
2759,5297,1944
2810,3490,3700
2279,3804,3917
2290,1590,6120
3000,3550,3450
2160,2160,5680
6020,2610,1370
3030,4888,2082
2340,3280,4380
1917,6243,1840
2698,3856,3446
7350,1390,1260
970,8210,820
4010,2760,3230
3312,2264,4424
2160,3366,4474
3760,4320,1920
2370,1970,5660
920,8030,1050
5570,1520,2910
2460,1070,6470
4040,4380,1580
2610,2442,4948
4834,2274,2892
1000,560,8440
3078,3952,2970
0,200,9800
3452,2270,4278
7830,1450,720
4360,2970,2670
1878,3358,4764
2700,4110,3190
6920,2720,360
2740,3240,4020
3480,3340,3180
3180,3310,3510
1500,1250,7250
2216,4748,3036
3020,3790,3190
3672,1944,4384
2780,3570,3650
660,300,9040
6940,1380,1680
1960,2700,5340
7770,910,1320
2450,3340,4210
2358,1438,6204
1360,4800,3840
4666,2922,2412
3228,3204,3568
6630,2720,650
2696,2576,4728
2661,4183,3156
3740,3340,2920
2280,5000,2720
2950,3920,3130
3020,830,6150
2330,3080,4590
2053,1086,6861
1240,7920,840
3092,3608,3300
1230,3330,5440
1800,1400,6800
1182,1868,6950
3168,4468,2364
4172,2504,3324
2298,1540,6162
812,6022,3166
3010,1980,5010
3090,2890,4020
1760,1750,6490
3294,2758,3948
2404,4872,2724
2576,2456,4968
3400,3720,2880
2172,4832,2996
2303,2224,5473
5724,1230,3046
3650,3386,2964
3820,3500,2680
3765,3006,3229
1720,3400,4880
4752,2060,3188
2860,3460,3680
2864,3930,3206
1740,3840,4420
4666,1836,3498
2140,3780,4080
2790,4770,2440
3950,2930,3120
3036,3952,3012
3640,1220,5140
3482,3096,3422
3969,3507,2524
4000,3250,2750
3512,4112,2376
350,800,8850
3508,3856,2636
800,4800,4400
6316,1386,2298
2105,3285,4610
1702,4034,4264
1060,1280,7660
1840,6050,2110
3370,3450,3180
3531,3157,3312
2672,4466,2862
1540,1180,7280
1660,3818,4522
2262,1374,6364
3090,4220,2690
3310,4810,1880
580,2280,7140
2808,3454,3738
1408,4148,4444
2340,3930,3730
2646,819,6535
1480,1300,7220
2120,2370,5510
3800,1200,5000
3770,1820,4410
2506,6038,1456
4764,1592,3644
2806,2889,4305
4710,4830,460
5024,2264,2712
3497,1026,5477
3424,2772,3804
2950,3160,3890
2946,4486,2568
1640,6000,2360
3800,2540,3660
2501,1181,6318
1756,926,7318
2248,5344,2408
5110,2570,2320
3612,3016,3372
4920,2380,2700
5064,2404,2532
2330,3730,3940
2800,2920,4280
2130,3600,4270
1820,2810,5370
2820,5680,1500
3652,1892,4456
2148,5054,2798
4130,3010,2860
2980,3140,3880
3300,3560,3140
2184,5032,2784
1404,5376,3220
5325,2430,2245
4370,3290,2340
2100,5810,2090
1624,3276,5100
4550,500,4950
6507,3016,477
3602,2738,3660
3534,3150,3316
4404,2388,3208
3456,2706,3838
2480,4280,3240
2600,2160,5240
2912,1640,5448
1764,3522,4714
2818,1738,5444
1430,2690,5880
3540,2680,3780
4918,2112,2970
4400,2246,3354
1960,4400,3640
1222,3900,4878
3520,3650,2830
3084,2812,4104
2016,3370,4614
2852,912,6236
1940,4380,3680
3340,1760,4900
3380,3980,2640
2522,2752,4726
7738,1726,536
3000,2600,4400
2520,2540,4940
1991,3215,4794
1872,1832,6296
2226,4273,3501
2484,4062,3454
3480,1830,4690
2700,5620,1680
2886,4288,2826
3510,3640,2850
2684,2457,4859
3150,1180,5670
2276,3941,3783
1800,4580,3620
3500,4060,2440
3960,1800,4240
2260,1340,6400
3620,3940,2440
3200,3625,3175
1780,1580,6640
2064,4322,3614
2900,2180,4920
2922,4152,2926
3425,3375,3200
4529,1239,4232
4800,1520,3680
2720,2910,4370
2598,3692,3710
5100,2392,2508
4024,2248,3728
2070,2140,5790
2136,4386,3478
3040,3240,3720
1720,3120,5160
