topo1,topo2,topo3
3330,3366,3304
2980,2493,4527
3506,3586,2908
3212,3730,3058
3278,3338,3384
4618,2376,3006
3130,4909,1961
2706,2300,4994
3465,3700,2835
3097,3924,2979
3064,4006,2930
2769,3628,3603
4187,2697,3116
3870,3424,2706
3369,3334,3297
3352,2760,3888
3195,4569,2236
3006,3928,3066
3071,3650,3279
3660,3182,3158
2558,3182,4260
3659,3696,2645
3464,3102,3434
2480,4328,3192
2460,3586,3954
3715,3658,2627
2991,3881,3128
3726,3842,2432
3154,2914,3932
3547,3081,3372
2952,4067,2981
5550,2450,2000
4443,2816,2741
3960,2994,3046
2434,4494,3072
3369,3321,3310
3001,3920,3079
2957,4068,2975
3342,3244,3414
1892,6204,1904
3108,3698,3194
3270,1010,5720
2399,4136,3465
3620,4420,1960
3465,2568,3967
3154,3570,3276
4102,2562,3336
3041,3726,3233
3778,3723,2499
4120,3606,2274
2584,3992,3424
3379,3844,2777
2033,3448,4519
3648,2248,4104
3212,3678,3110
4012,3214,2774
3949,2469,3582
3707,3337,2956
3891,2616,3493
2983,2701,4316
3005,2556,4439
3724,2670,3606
2776,3575,3649
2811,3052,4137
3609,3748,2643
3436,4017,2547
2832,2870,4298
4580,2748,2672
3758,2718,3524
3070,3824,3106
2972,3465,3563
3991,2389,3620
2539,3002,4459
3377,2581,4042
3895,3256,2849
3897,2975,3128
4200,3086,2714
2248,2440,5312
3102,3320,3578
3013,3618,3369
3667,3008,3325
2857,2922,4221
2670,2060,5270
3616,2332,4052
3554,3130,3316
2767,3552,3681
5340,1810,2850
4064,2784,3152
2854,2944,4202
6536,1434,2030
2235,1984,5781
1730,3386,4884
3440,2612,3948
2960,4380,2660
4019,2779,3202
2075,2430,5495
3537,3557,2906
2167,5254,2579
3168,3552,3280
3100,2150,4750
2857,3632,3511
3480,3752,2768
4249,2628,3123
2939,2874,4187
4028,3338,2634
2922,3208,3870
3118,3498,3384
3328,3288,3384
3600,3782,2618
3174,2748,4078
2966,4102,2932
3526,3289,3185
3798,3556,2646
2378,5234,2388
2730,2397,4873
2328,3752,3920
4500,2642,2858
4255,2361,3384
4378,3337,2285
3491,2808,3701
3700,1314,4986
3995,2870,3135
2473,5070,2457
2514,3515,3971
3002,3398,3600
3320,3238,3442
2544,4509,2947
2862,4000,3138
3684,3740,2576
2641,3982,3377
2094,3460,4446
3117,2867,4016
3454,2428,4118
2694,4454,2852
4761,3092,2147
3110,3580,3310
3876,2218,3906
2170,4600,3230
2740,3785,3475
3272,3176,3552
2395,3650,3955
2966,3049,3985
3180,3088,3732
2692,1956,5352
2686,4054,3260
1884,1924,6192
1204,6094,2702
3361,3049,3590
2732,1966,5302
2958,3338,3704
2538,3200,4262
2457,2934,4609
2854,2270,4876
1827,1356,6817
4167,2903,2930
1914,2944,5142
3220,3292,3488
