topo1,topo2,topo3
5000,2540,2460
5160,2480,2360
4420,3040,2540
4000,2640,3360
5400,2300,2300
6600,1700,1700
3280,2410,4310
5440,3420,1140
3000,5100,1900
5780,2130,2090
5500,2790,1710
6440,2960,600
3000,3300,3700
5000,3000,2000
10000,0,0
2800,600,6600
10000,0,0
10000,0,0
5200,600,4200
10000,0,0
4740,2240,3020
10000,0,0
6800,1600,1600
5280,3400,1320
3600,2040,4360
5000,3040,1960
5000,1000,4000
6600,2200,1200
6740,1600,1660
2700,3400,3900
6240,1800,1960
2780,3760,3460
3800,3300,2900
4700,3500,1800
5600,2600,1800
2970,2800,4230
2700,2800,4500
4240,3780,1980
8000,0,2000
10000,0,0
10000,0,0
8000,0,2000
3100,2700,4200
3400,1440,5160
3800,2200,4000
10000,0,0
5930,1670,2400
5840,1980,2180
9640,180,180
7120,1440,1440
4000,2900,3100
5500,2100,2400
4100,3400,2500
3800,5140,1060
4900,3000,2100
6600,2700,700
6350,1360,2290
5900,3400,700
6280,2160,1560
10000,0,0
8000,1300,700
6400,1640,1960
3400,3900,2700
3900,3580,2520
8000,2000,0
5560,3840,600
7000,3000,0
3820,3840,2340
4200,3300,2500
6500,1050,2450
6600,2700,700
5200,2760,2040
6800,1300,1900
4550,1570,3880
4130,1300,4570
8200,900,900
5160,2400,2440
5000,2000,3000
5000,4000,1000
5000,3000,2000
7850,1020,1130
4700,2800,2500
10000,0,0
4190,2940,2870
4120,2760,3120
10000,0,0
9000,0,1000
5200,2400,2400
6800,1600,1600
3200,2900,3900
7400,800,1800
3900,3200,2900
5800,2100,2100
10000,0,0
5200,2800,2000
6560,1600,1840
5840,2560,1600
10000,0,0
7340,860,1800
7000,3000,0
3000,4400,2600
6600,1800,1600
1920,2240,5840
10000,0,0
4300,4200,1500
5680,2160,2160
10000,0,0
3960,2920,3120
5400,2800,1800
2240,1660,6100
5000,500,4500
6800,1600,1600
4500,4190,1310
6790,2100,1110
7750,900,1350
9000,1000,0
2950,4860,2190
4200,2900,2900
6500,2700,800
10000,0,0
6100,3720,180
7900,1900,200
6600,2700,700
10000,0,0
5520,1750,2730
4800,1000,4200
6320,1440,2240
5000,2300,2700
4280,2860,2860
10000,0,0
5480,2220,2300
3600,4000,2400
5200,3360,1440
2600,2520,4880
2800,3440,3760
5600,2000,2400
10000,0,0
2800,2200,5000
4800,2400,2800
10000,0,0
10000,0,0
9000,1000,0
4680,1800,3520
8560,1120,320
6500,2250,1250
6610,1010,2380
7480,2160,360
2500,6600,900
6500,1700,1800
5000,2900,2100
3450,2460,4090
6500,3500,0
6240,1880,1880
6460,2100,1440
7400,1800,800
4480,1160,4360
6600,2700,700
6600,700,2700
9000,0,1000
4160,2900,2940
3300,1500,5200
3440,2180,4380
4000,2000,4000
3400,2400,4200
5400,2880,1720
4780,4410,810
5000,4500,500
3600,3000,3400
7240,360,2400
7700,1400,900
6600,2700,700
5000,2500,2500
3430,3970,2600
5500,1840,2660
6640,640,2720
5070,1780,3150
9000,1000,0
4090,3900,2010
7200,2000,800
2320,2620,5060
7600,1240,1160
5220,3100,1680
3660,3720,2620
5800,3600,600
5400,1800,2800
5920,1540,2540
7520,1040,1440
3400,1800,4800
6600,1740,1660
6200,2000,1800
5600,3200,1200
10000,0,0
2600,3200,4200
7840,1260,900
5200,3200,1600
5870,2070,2060
4000,5000,1000
4700,3400,1900
6800,1600,1600
9350,650,0
9000,1000,0
3020,3300,3680
5400,1800,2800
4440,3960,1600
5650,2250,2100
1840,2760,5400
5800,600,3600
3670,2640,3690
4730,2140,3130
3900,2700,3400
9000,0,1000
6800,1600,1600
6000,2000,2000
5400,2800,1800
5500,2280,2220
8200,900,900
6660,2410,930
9000,0,1000
3200,3360,3440
5460,3120,1420
4000,1600,4400
3100,2620,4280
9220,540,240
8000,2000,0
3220,2620,4160
7060,2520,420
5700,700,3600
4000,2000,4000
4880,3520,1600
6200,1400,2400
8560,1100,340
8440,480,1080
8000,2000,0
4620,2780,2600
6050,2480,1470
2920,3040,4040
4200,900,4900
7400,1800,800
7400,800,1800
1700,6800,1500
6600,2700,700
5800,2600,1600
5420,2880,1700
4600,3000,2400
7200,800,2000
5720,1860,2420
5000,1500,3500
5800,2100,2100
5600,3200,1200
4200,3700,2100
6600,800,2600
2640,2160,5200
2400,6600,1000
10000,0,0
4840,4060,1100
7320,1290,1390
5080,2760,2160
5600,1600,2800
9200,800,0
5300,2500,2200
4430,1520,4050
4100,860,5040
1600,800,7600
4700,1890,3410
5600,3000,1400
3000,5900,1100
5900,2500,1600
10000,0,0
3760,3830,2410
5000,3000,2000
5400,2300,2300
6000,2400,1600
5000,2700,2300
8000,1800,200
5600,3200,1200
5800,3600,600
8000,2000,0
8200,900,900
4370,4650,980
3400,4040,2560
6600,700,2700
3200,4030,2770
2260,5580,2160
1900,4300,3800
6990,2030,980
4800,3060,2140
9800,0,200
7400,800,1800
4300,3260,2440
2640,4140,3220
5400,1800,2800
8000,0,2000
3720,2620,3660
6600,2700,700
5900,2500,1600
2700,4600,2700
7000,3000,0
7300,1800,900
9000,1000,0
2800,1850,5350
4080,3680,2240
6600,2700,700
6200,2400,1400
4600,4200,1200
4400,4100,1500
3800,2600,3600
10000,0,0
10000,0,0
6330,2770,900
2160,3830,4010
7360,1140,1500
6600,1700,1700
10000,0,0
9330,440,230
6700,2500,800
3960,1600,4440
4820,3680,1500
9500,150,350
4000,4100,1900
10000,0,0
4560,2300,3140
9600,0,400
5000,0,5000
3540,2380,4080
3600,3600,2800
4000,2480,3520
5600,3200,1200
4000,3900,2100
4000,1800,4200
10000,0,0
6000,1400,2600
6500,350,3150
5600,2600,1800
7400,800,1800
3920,2320,3760
9000,1000,0
3880,2740,3380
3400,4000,2600
8000,1600,400
4400,800,4800
5900,1500,2600
2880,5600,1520
4040,2980,2980
10000,0,0
7000,2400,600
10000,0,0
5460,2600,1940
3720,2680,3600
7570,350,2080
5800,1650,2550
10000,0,0
4440,2600,2960
4420,4200,1380
6650,1150,2200
9000,1000,0
3870,2980,3150
3000,4000,3000
5560,2340,2100
7600,400,2000
7600,1600,800
8000,1500,500
6200,2400,1400
6600,2700,700
2620,6100,1280
6120,2280,1600
3000,3800,3200
3690,2880,3430
4100,2300,3600
3600,1600,4800
5650,2000,2350
4600,3000,2400
3200,1800,5000
5400,1800,2800
7280,1180,1540
10000,0,0
8000,2000,0
8000,1400,600
5220,3400,1380
9000,0,1000
9000,0,1000
10000,0,0
3400,2700,3900
3600,1880,4520
3200,4400,2400
4810,3000,2190
5680,1920,2400
5700,760,3540
5000,1500,3500
8000,2000,0
5000,2500,2500
3900,5140,960
4100,5400,500
9040,480,480
5560,1440,3000
6200,1400,2400
9000,0,1000
4200,900,4900
4000,440,5560
6600,700,2700
10000,0,0
6660,1670,1670
7050,1050,1900
9740,180,80
4600,900,4500
5500,3100,1400
3500,3460,3040
3800,600,5600
4450,3150,2400
7400,1520,1080
5040,2810,2150
4940,2540,2520
3400,5100,1500
8200,900,900
4800,2200,3000
10000,0,0
3730,3210,3060
3400,300,6300
3560,1640,4800
4480,3020,2500
3600,4300,2100
4500,3300,2200
10000,0,0
4480,2370,3150
4400,1600,4000
3040,2400,4560
6600,2560,840
3400,2400,4200
5400,1800,2800
4800,2980,2220
10000,0,0
4560,3040,2400
3480,4950,1570
3600,4700,1700
7050,1250,1700
2320,4840,2840
5540,1800,2660
8560,720,720
5600,3200,1200
8000,0,2000
10000,0,0
2920,2860,4220
3780,2620,3600
5120,2420,2460
6000,4000,0
4500,1800,3700
4400,2600,3000
4450,3470,2080
2300,1900,5800
10000,0,0
7400,800,1800
5400,1800,2800
4900,2100,3000
2440,4580,2980
4800,2080,3120
8500,1200,300
2800,3300,3900
3880,4040,2080
10000,0,0
5000,4500,500
4740,2700,2560
8200,900,900
5800,2100,2100
4100,3260,2640
4480,3420,2100
4620,2030,3350
3700,4000,2300
2800,4700,2500
9500,350,150
8700,400,900
6720,1600,1680
4200,2100,3700
5400,1800,2800
3440,3240,3320
2900,1700,5400
6500,900,2600
3240,4640,2120
8200,900,900
5000,3500,1500
7740,1540,720
5600,3200,1200
7050,900,2050
8580,1220,200
3320,3680,3000
9000,0,1000
3700,2100,4200
3390,4860,1750
4400,2400,3200
1600,7000,1400
4600,2440,2960
5000,1500,3500
5020,2400,2580
6140,2040,1820
4800,3600,1600
9000,1000,0
8480,960,560
2800,2880,4320
10000,0,0
4700,2800,2500
2000,5920,2080
2600,3400,4000
8540,700,760
10000,0,0
2960,2280,4760
5000,1500,3500
5800,2100,2100
7000,2000,1000
3600,2200,4200
4240,960,4800
9900,100,0
10000,0,0
5020,3310,1670
5870,2420,1710
6200,1400,2400
3200,2200,4600
7300,1810,890
4610,2800,2590
4700,2400,2900
5000,3500,1500
10000,0,0
3270,820,5910
3000,2220,4780
3800,5400,800
3000,4260,2740
4500,2500,3000
6800,1760,1440
3680,4090,2230
4400,2400,3200
7400,1300,1300
7650,1600,750
4850,3750,1400
3400,2800,3800
10000,0,0
5000,2000,3000
7400,1800,800
10000,0,0
5600,2200,2200
4370,2180,3450
4700,2300,3000
5880,1440,2680
7008,1536,1456
6000,1080,2920
7400,1800,800
4000,4400,1600
4500,1650,3850
4880,2560,2560
3600,600,5800
5000,2500,2500
3200,3600,3200
6640,3120,240
4800,1600,3600
5000,3000,2000
5440,2040,2520
6600,1800,1600
7360,720,1920
3080,3500,3420
5500,2100,2400
4750,3250,2000
5990,1700,2310
3150,4050,2800
3600,4000,2400
4300,3900,1800
6000,2400,1600
3200,1500,5300
9000,0,1000
6360,1120,2520
3740,2640,3620
9000,0,1000
4400,4800,800
3960,2750,3290
5000,3000,2000
6200,2400,1400
5600,2400,2000
7800,600,1600
4200,2000,3800
6600,700,2700
2700,5700,1600
6600,1700,1700
7400,800,1800
