topo1,topo2,topo3
3034,3634,3332
3863,2653,3484
4674,1815,3511
2892,3940,3168
3516,3470,3014
2556,3146,4298
3886,3332,2782
3202,2554,4244
2778,2203,5019
5439,1854,2707
3135,3775,3090
3136,2761,4103
3434,3222,3344
2264,3250,4486
3465,3362,3173
3478,3302,3220
3306,3358,3336
3535,3375,3090
3360,2636,4004
3756,2556,3688
4661,2309,3030
3990,1870,4140
3538,3712,2750
3080,2853,4067
3345,3132,3523
3190,3942,2868
2981,3251,3768
2745,2936,4319
2645,3337,4018
3015,3560,3425
3049,3517,3434
2990,2290,4720
3365,2918,3717
3304,3392,3304
2583,4417,3000
3746,2716,3538
3459,3273,3268
3310,2899,3791
3556,3466,2978
4464,2734,2802
2849,2711,4440
3312,3442,3246
3029,2994,3977
2724,3350,3926
3766,2902,3332
2853,2983,4164
2955,3400,3645
3278,3812,2910
2736,3794,3470
2229,3731,4040
2624,3012,4364
3222,3048,3730
2756,3878,3366
2260,2533,5207
3498,2398,4104
3307,4756,1937
3127,3108,3765
3471,3064,3465
3210,2282,4508
2692,3728,3580
3640,2937,3423
3656,3002,3342
3451,2844,3705
4305,2879,2816
4254,2801,2945
3299,3069,3632
3056,3171,3773
2305,4631,3064
2434,3270,4296
2270,3534,4196
3278,2394,4328
2550,5425,2025
3196,2906,3898
3190,3178,3632
2659,3349,3992
3724,2714,3562
1968,4206,3826
3398,3752,2850
3734,2796,3470
2565,3551,3884
3056,3766,3178
3464,2482,4054
2938,3620,3442
2872,2770,4358
2644,4110,3246
3200,3687,3113
3240,3662,3098
3816,2966,3218
5669,1558,2773
3197,3634,3169
3514,2931,3555
2760,3278,3962
3236,2941,3823
3138,3540,3322
3183,3339,3478
2320,4010,3670
2913,3302,3785
2543,2670,4787
3698,3038,3264
3995,3123,2882
2648,3978,3374
2143,3122,4735
4464,2834,2702
3008,3207,3785
3381,3531,3088
4754,1864,3382
3207,3253,3540
2758,2599,4643
2479,2786,4735
2118,2652,5230
3850,2906,3244
2570,3208,4222
3268,3264,3468
3151,3244,3605
2939,3721,3340
3196,3192,3612
3494,3549,2957
2674,2874,4452
3045,4140,2815
2996,3234,3770
3515,3274,3211
1892,1452,6656
3142,3322,3536
3296,3396,3308
3373,2818,3809
5434,2394,2172
3645,3462,2893
3662,2588,3750
4600,2296,3104
2994,3290,3716
2747,4308,2945
3480,3410,3110
2710,3298,3992
2942,3811,3247
3204,3084,3712
4274,2380,3346
3408,3036,3556
3456,3880,2664
5240,2157,2603
2752,2837,4411
3229,2901,3870
3184,3560,3256
3066,3782,3152
3330,2972,3698
3688,2840,3472
3521,3507,2972
3114,3075,3811
3354,3192,3454
4100,2534,3366
2900,3296,3804
2890,3440,3670
4108,2836,3056
2625,4407,2968
3283,3324,3393
3337,3334,3329
4173,2746,3081
2140,5072,2788
2637,1787,5576
2826,4190,2984
3886,2104,4010
3834,3036,3130
3274,4090,2636
4128,2636,3236
2896,3448,3656
3440,2821,3739
3024,2566,4410
2975,3420,3605
3667,2793,3540
2988,3250,3762
5758,1975,2267
3177,3316,3507
3153,4040,2807
2250,4538,3212
3300,4370,2330
3132,3554,3314
2466,2838,4696
3013,3186,3801
2324,1402,6274
2981,4287,2732
3016,3974,3010
3344,4064,2592
3695,3225,3080
3214,3078,3708
2993,2989,4018
3111,3033,3856
2978,3579,3443
3340,2834,3826
3210,3079,3711
3333,3633,3034
3329,3308,3363
2324,2280,5396
2702,4713,2585
4908,1924,3168
3031,3321,3648
2271,3631,4098
2895,3432,3673
3410,2951,3639
4906,2838,2256
3283,3260,3457
3004,3656,3340
5858,2000,2142
3840,3978,2182
3540,2730,3730
4692,2339,2969
2280,2696,5024
3545,2175,4280
3208,3506,3286
2876,3510,3614
3108,3248,3644
3342,2942,3716
2582,3354,4064
4953,2431,2616
3105,3714,3181
4014,3075,2911
3200,3549,3251
2802,3338,3860
3743,3857,2400
3608,3178,3214
2200,3384,4416
2747,3891,3362
2088,5428,2484
3040,4445,2515
2206,3156,4638
2756,3204,4040
2189,3883,3928
2306,2494,5200
