"","S_pvt_north_temp","S_pvt_spain_temp","S_shared_temp","S_prop_pvt_north_temp","S_prop_pvt_spain_temp","S_count_higher_spain_temp","S_prop_higer_spain_temp"
"46",746,1073,160,0.823399558498896,0.870235198702352,1,1
"47",823,1057,176,0.823823823823824,0.857258718572587,1,1
"48",723,1088,145,0.83294930875576,0.882400648824006,1,1
"49",730,1075,158,0.822072072072072,0.871857258718573,1,1
"50",847,1064,169,0.833661417322835,0.862935928629359,1,1
"51",744,1075,158,0.824833702882483,0.871857258718573,1,1
"52",825,1067,166,0.832492431886983,0.86536901865369,1,1
"53",761,1059,174,0.813903743315508,0.858880778588808,1,1
"54",802,1077,156,0.837160751565762,0.873479318734793,1,1
"55",678,1075,158,0.811004784688995,0.871857258718573,1,1
"56",663,1076,157,0.808536585365854,0.872668288726683,1,1
"57",802,1079,154,0.838912133891213,0.875101378751014,1,1
"58",712,1063,170,0.807256235827664,0.862124898621249,1,1
"59",788,1056,177,0.816580310880829,0.856447688564477,1,1
"60",829,1058,175,0.825697211155379,0.858069748580698,1,1
"61",988,1059,174,0.85025817555938,0.858880778588808,1,1
"62",725,1079,154,0.824800910125142,0.875101378751014,1,1
"63",804,1064,169,0.826310380267215,0.862935928629359,1,1
