"","pvt_brood_temp","pvt_egg_temp","fixed_temp","shared_temp","prop_pvt_brood_temp","prop_pvt_egg_temp","diff_p_priv_EggBrood","Gtest_p"
"308",2088,4293,362,475,0.81467030823254,0.900377516778524,0.0857072085459836,"TRUE"
"309",1954,4276,360,447,0.813827571845065,0.905356764768156,0.0915291929230913,"TRUE"
"310",2010,4795,325,487,0.804965959150981,0.907800075728891,0.102834116577909,"TRUE"
"311",1884,4319,378,420,0.817708333333333,0.911373707533235,0.0936653741999015,"TRUE"
"312",1794,4451,346,427,0.807744259342638,0.912464124641246,0.104719865298608,"TRUE"
"313",2150,4584,321,483,0.816559058108621,0.904677323860272,0.0881182657516509,"TRUE"
"314",1829,4588,353,437,0.807149161518094,0.913034825870647,0.105885664352553,"TRUE"
"315",1787,4333,343,426,0.807501129688206,0.910485396091616,0.10298426640341,"TRUE"
"316",2073,4288,316,508,0.803177063153816,0.894078398665555,0.0909013355117383,"TRUE"
"317",2139,4315,319,511,0.807169811320755,0.89411520928305,0.0869453979622954,"TRUE"
"318",2045,4301,330,459,0.816693290734824,0.903571428571429,0.0868781378366043,"TRUE"
"319",2098,3874,358,447,0.824361493123772,0.896551724137931,0.072190231014159,"TRUE"
"320",1775,4356,371,406,0.813846859238881,0.914741705165897,0.100894845927015,"TRUE"
"321",1799,4110,364,399,0.818471337579618,0.911510312707917,0.0930389751282996,"TRUE"
"322",2109,4424,335,472,0.817125145292522,0.90359477124183,0.0864696259493078,"TRUE"
"323",1934,4094,319,484,0.799834574028122,0.894276976845784,0.0944424028176618,"TRUE"
"324",1959,3995,351,426,0.821383647798742,0.903641710020357,0.0822580622216152,"TRUE"
"325",1944,4229,382,413,0.824777259227832,0.911029728565274,0.0862524693374417,"TRUE"
"326",1859,4124,352,441,0.808260869565217,0.903395399780942,0.0951345302157246,"TRUE"
"327",1841,4491,325,442,0.806395094174332,0.910399351307521,0.104004257133189,"TRUE"
"328",2042,4000,348,460,0.816147082334133,0.896860986547085,0.0807139042129525,"TRUE"
"329",1896,4260,345,445,0.809910294745835,0.905419766206164,0.0955094714603285,"TRUE"
"330",1785,4848,329,437,0.803330333033303,0.917313150425733,0.11398281739243,"TRUE"
"331",1929,4674,349,475,0.802412645590682,0.907749077490775,0.105336431900093,"TRUE"
"332",1847,4447,357,436,0.809023215067893,0.910710628711857,0.101687413643964,"TRUE"
"333",1831,4047,368,434,0.808388520971302,0.903146619058246,0.0947580980869435,"TRUE"
"334",1874,4146,352,445,0.808106942647693,0.90307122631235,0.0949642836646573,"TRUE"
"335",2071,4635,338,495,0.807092751363991,0.903508771929825,0.096416020565834,"TRUE"
"336",2043,4293,357,440,0.822795006041079,0.907035706739911,0.0842407006988319,"TRUE"
"337",2202,4232,350,473,0.823177570093458,0.899468650371945,0.0762910802784869,"TRUE"
"338",1906,4534,350,456,0.806943268416596,0.908617234468938,0.101673966052342,"TRUE"
"339",1979,4392,357,419,0.825271059216013,0.912907919351486,0.0876368601354729,"TRUE"
"340",1923,4408,351,429,0.817602040816326,0.911308662394046,0.0937066215777194,"TRUE"
"341",1752,4454,345,414,0.808864265927978,0.914954806902219,0.106090540974241,"TRUE"
"342",1892,4591,366,404,0.82404181184669,0.919119119119119,0.0950773072724292,"TRUE"
"343",1910,3722,379,389,0.830795998260113,0.905375820968134,0.0745798227080212,"TRUE"
"344",1848,4454,346,479,0.794155565105286,0.902898844516521,0.108743279411236,"TRUE"
"345",1892,4652,325,449,0.808201623237933,0.911978043520878,0.103776420282946,"TRUE"
"346",1839,4420,368,429,0.810846560846561,0.911528150134048,0.100681589287487,"TRUE"
"347",1900,4503,352,452,0.807823129251701,0.908779011099899,0.100955881848198,"TRUE"
"348",2102,4203,332,456,0.821735731039875,0.902124919510625,0.0803891884707497,"TRUE"
"349",2088,4665,316,502,0.806177606177606,0.902844977743371,0.0966673715657652,"TRUE"
"350",2012,3601,372,437,0.821559820334831,0.891778107974245,0.0702182876394142,"TRUE"
"351",1872,4678,325,467,0.800342026507054,0.909232264334305,0.108890237827251,"TRUE"
"352",2019,4205,361,454,0.816417306914679,0.902554196179438,0.0861368892647592,"TRUE"
"353",1943,4098,351,451,0.811612364243943,0.9008573312816,0.0892449670376572,"TRUE"
"354",1780,4279,370,420,0.809090909090909,0.910619280698021,0.101528371607112,"TRUE"
"355",2038,4066,357,428,0.826439578264396,0.904761904761905,0.078322326497509,"TRUE"
"356",1969,4555,347,447,0.814983443708609,0.910635745701719,0.09565230199311,"TRUE"
"357",1866,4267,368,430,0.812717770034843,0.908452203534171,0.0957344334993275,"TRUE"
"358",1872,3367,442,311,0.857535501603298,0.915443175638934,0.057907674035636,"TRUE"
"359",1702,4539,347,435,0.796443612540945,0.91254523522316,0.116101622682215,"TRUE"
"360",1652,4467,356,381,0.812592228234137,0.921410891089109,0.108818662854972,"TRUE"
"361",1863,4554,354,445,0.807192374350087,0.910982196439288,0.103789822089201,"TRUE"
"362",2049,4479,328,443,0.82223113964687,0.909995936611134,0.0877647969642636,"TRUE"
"363",1780,4349,352,414,0.81130355515041,0.913079991601932,0.101776436451521,"TRUE"
"364",1938,4387,349,429,0.818757921419518,0.910921926910299,0.0921640054907806,"TRUE"
"365",2143,4327,334,493,0.812974203338392,0.897717842323651,0.0847436389852599,"TRUE"
"366",2018,4336,311,518,0.795741324921136,0.893283889575608,0.0975425646544721,"TRUE"
"367",1854,4546,343,445,0.806437581557199,0.910839511120016,0.104401929562817,"TRUE"
"368",1775,4236,353,406,0.813846859238881,0.912537699267557,0.0986908400286759,"TRUE"
"369",1900,4345,360,439,0.812312954253955,0.908235785953177,0.0959228316992226,"TRUE"
"370",1896,4320,364,457,0.805779855503612,0.904333263554532,0.0985534080509197,"TRUE"
"371",1865,4394,377,402,0.822673136303485,0.916180150125104,0.0935070138216194,"TRUE"
"372",1915,3899,391,406,0.825075398535114,0.905691056910569,0.0806156583754549,"TRUE"
"373",1930,4486,307,473,0.803162713275073,0.904617866505344,0.101455153230271,"TRUE"
"374",1690,4412,353,391,0.812109562710235,0.918592546325213,0.106482983614978,"TRUE"
"375",2075,4669,331,495,0.807392996108949,0.90414407436096,0.096751078252011,"TRUE"
"376",2006,4098,342,465,0.81181707810603,0.898093359631821,0.0862762815257911,"TRUE"
"377",1798,4096,390,371,0.828953434762563,0.91694649653011,0.0879930617675463,"TRUE"
"378",1761,4523,366,402,0.814147018030513,0.918375634517766,0.104228616487253,"TRUE"
"379",1594,4399,361,373,0.810371123538383,0.921835708298407,0.111464584760024,"TRUE"
"380",2150,4198,331,468,0.821237585943468,0.899699957136734,0.0784623711932655,"TRUE"
"381",2109,4395,324,467,0.818711180124224,0.903948992184286,0.0852378120600626,"TRUE"
"382",1913,4434,362,418,0.820677820677821,0.913849958779885,0.0931721381020639,"TRUE"
"383",1943,4297,344,392,0.832119914346895,0.916400085306035,0.0842801709591404,"TRUE"
"384",1674,4086,386,357,0.824224519940916,0.919648885887914,0.0954243659469978,"TRUE"
"385",1871,4135,348,439,0.80995670995671,0.904022737210319,0.0940660272536092,"TRUE"
"386",2008,4488,326,493,0.802878848460616,0.901023890784983,0.0981450423243672,"TRUE"
"387",1940,4718,347,449,0.812055253244035,0.913102380491581,0.101047127247546,"TRUE"
"388",1973,3972,362,442,0.816977225672878,0.899864068871772,0.0828868431988937,"TRUE"
"389",1915,4583,360,408,0.824365045200172,0.918252855139251,0.0938878099390785,"TRUE"
"390",2051,4420,338,444,0.822044088176353,0.908717105263158,0.0866730170868052,"TRUE"
"391",1900,3944,365,408,0.823223570190641,0.90625,0.0830264298093587,"TRUE"
"392",2039,4639,333,464,0.814622453056332,0.909073094258279,0.094450641201947,"TRUE"
"393",1995,4040,359,405,0.83125,0.90888638920135,0.0776363892013497,"TRUE"
"394",2204,4287,336,492,0.817507418397626,0.897049591964846,0.0795421735672202,"TRUE"
"395",1712,4169,359,380,0.818355640535373,0.916465157177402,0.0981095166420288,"TRUE"
"396",2060,4231,345,490,0.807843137254902,0.896208430417284,0.0883652931623825,"TRUE"
"397",1952,4454,348,446,0.814011676396997,0.908979591836735,0.0949679154397373,"TRUE"
"398",2035,4388,354,484,0.807860262008734,0.900656814449918,0.0927965524411842,"TRUE"
"399",1875,4052,384,393,0.826719576719577,0.911586051743532,0.0848664750239553,"TRUE"
"400",1985,4492,349,455,0.813524590163934,0.908025065696382,0.0945004755324472,"TRUE"
"401",1806,4527,350,404,0.817194570135747,0.918069357128372,0.100874786992625,"TRUE"
"402",1908,4634,331,468,0.803030303030303,0.908271266170129,0.105240963139826,"TRUE"
"403",1816,4530,337,456,0.799295774647887,0.908543922984356,0.109248148336469,"TRUE"
"404",1631,4429,379,380,0.811039283938339,0.920981493033895,0.109942209095556,"TRUE"
"405",1827,4597,375,401,0.820017953321364,0.919767907162865,0.0997499538415008,"TRUE"
"406",1872,4550,347,456,0.804123711340206,0.908909308829405,0.104785597489198,"TRUE"
"407",2206,4535,333,512,0.811626195732156,0.89855359619576,0.0869274004636038,"TRUE"
"408",1965,4446,373,437,0.818068276436303,0.910505836575875,0.0924375601395724,"TRUE"
"409",1890,4510,355,429,0.815006468305304,0.913140311804009,0.0981338434987049,"TRUE"
"410",2009,4022,360,447,0.81799674267101,0.899977623629447,0.0819808809584376,"TRUE"
"411",2085,4286,345,450,0.822485207100592,0.904983108108108,0.0824979010075164,"TRUE"
"412",1973,4406,341,460,0.810933004521167,0.905466502260584,0.0945334977394164,"TRUE"
"413",1777,4535,351,421,0.808462238398544,0.915052461662631,0.106590223264087,"TRUE"
"414",1804,4347,366,398,0.819255222524977,0.916122233930453,0.0968670114054758,"TRUE"
"415",1910,4370,350,473,0.801510700797314,0.902333264505472,0.100822563708157,"TRUE"
"416",1854,3842,360,431,0.811378555798687,0.899134097823543,0.087755542024856,"TRUE"
"417",1733,4399,353,421,0.804549675023213,0.912655601659751,0.108105926636538,"TRUE"
"418",1946,4541,336,481,0.801812937783272,0.904221425726802,0.102408487943531,"TRUE"
"419",1885,4277,374,406,0.822784810126582,0.913303437967115,0.0905186278405328,"TRUE"
"420",2057,4213,372,402,0.836518910126067,0.912892741061755,0.0763738309356876,"TRUE"
"421",1637,4212,368,354,0.822199899547966,0.922470433639947,0.100270534091982,"TRUE"
"422",1849,4560,328,453,0.803214596003475,0.909634949132256,0.106420353128781,"TRUE"
"423",1833,4421,357,444,0.805006587615283,0.908735868448099,0.103729280832815,"TRUE"
"424",1921,4296,352,449,0.810548523206751,0.905374077976818,0.0948255547700666,"TRUE"
"425",1816,4118,412,359,0.834942528735632,0.919812374357829,0.0848698456221967,"TRUE"
"426",1677,4477,341,462,0.784011220196353,0.906458797327394,0.122447577131041,"TRUE"
"427",1962,4049,350,422,0.822986577181208,0.90561395660926,0.0826273794280517,"TRUE"
"428",1929,4155,354,436,0.815644820295983,0.905031583532999,0.0893867632370163,"TRUE"
"429",1968,4138,350,449,0.814232519652462,0.902114671898845,0.0878821522463828,"TRUE"
"430",2000,3862,370,408,0.830564784053156,0.904449648711944,0.0738848646587876,"TRUE"
"431",2102,4190,339,455,0.822057098161909,0.902045209903122,0.0799881117412131,"TRUE"
"432",1782,4417,363,410,0.812956204379562,0.915061114563911,0.102104910184349,"TRUE"
"433",1924,4558,337,443,0.812843261512463,0.911417716456709,0.0985744549442457,"TRUE"
"434",1910,4707,351,433,0.815194195475886,0.915758754863813,0.100564559387928,"TRUE"
"435",1843,4134,375,423,0.813327449249779,0.90717577353522,0.0938483242854411,"TRUE"
"436",2227,4155,361,441,0.834707646176912,0.904046997389034,0.0693393512121224,"TRUE"
"437",1886,4319,367,381,0.831936479929422,0.918936170212766,0.0869996902833439,"TRUE"
"438",1923,4077,348,457,0.807983193277311,0.899205999117777,0.0912228058404658,"TRUE"
"439",1737,4256,365,397,0.813964386129335,0.914678701912744,0.10071431578341,"TRUE"
"440",1985,4315,317,465,0.810204081632653,0.902719665271967,0.0925155836393136,"TRUE"
"441",1868,4476,329,429,0.813234653896387,0.912538226299694,0.0993035724033076,"TRUE"
"442",1927,3963,370,430,0.817564700890963,0.902117004325063,0.0845523034340995,"TRUE"
"443",1610,4405,391,354,0.819755600814664,0.925614624921202,0.105859024106538,"TRUE"
"444",2161,4409,333,444,0.829558541266795,0.908510199876365,0.0789516586095705,"TRUE"
"445",1958,4232,369,417,0.824421052631579,0.910303291030329,0.0858822383987502,"TRUE"
"446",1794,4105,369,389,0.821804855703161,0.913440142412105,0.0916352867089443,"TRUE"
"447",1950,4165,342,463,0.808122668876917,0.899956784788245,0.0918341159113287,"TRUE"
"448",2003,4295,341,449,0.816884176182708,0.90535413153457,0.088469955351862,"TRUE"
"449",1773,4221,378,388,0.820453493752892,0.915816880017357,0.0953633862644652,"TRUE"
"450",1998,4500,338,457,0.813849287169043,0.907807141416179,0.0939578542471363,"TRUE"
"451",1689,4264,354,431,0.796698113207547,0.908200212992545,0.111502099784998,"TRUE"
"452",1489,4572,390,364,0.803561791689153,0.926256077795786,0.122694286106633,"TRUE"
"453",1983,4402,354,454,0.813705375461633,0.906507413509061,0.0928020380474278,"TRUE"
"454",2140,3910,350,448,0.826893353941267,0.897200550711335,0.070307196770068,"TRUE"
"455",1921,4350,350,478,0.800750312630263,0.9009942004971,0.100243887866838,"TRUE"
"456",1869,4210,368,413,0.819018404907976,0.9106640709496,0.0916456660416243,"TRUE"
"457",1697,4441,365,378,0.817831325301205,0.921560489728159,0.103729164426955,"TRUE"
"458",1895,4856,320,470,0.801268498942918,0.911753661284266,0.110485162341348,"TRUE"
"459",1825,4346,345,426,0.810750777432252,0.910729253981559,0.0999784765493068,"TRUE"
"460",1936,4339,341,468,0.805324459234609,0.902641980445184,0.0973175212105751,"TRUE"
"461",1723,4271,356,381,0.818916349809886,0.918099742046432,0.0991833922365457,"TRUE"
"462",1867,4075,374,402,0.822829440282063,0.910207728389547,0.0873782881074839,"TRUE"
"463",2042,4367,351,451,0.81909346169274,0.906392694063927,0.0872992323711873,"TRUE"
"464",1828,4690,374,411,0.816435908887896,0.919427563222897,0.102991654335001,"TRUE"
"465",1852,4154,354,410,0.818744473916888,0.910166520595968,0.0914220466790807,"TRUE"
"466",2016,4331,337,499,0.801590457256461,0.896687370600414,0.0950969133439528,"TRUE"
"467",1777,4468,339,402,0.815511702615879,0.917453798767967,0.101942096152088,"TRUE"
"468",1880,4517,358,450,0.8068669527897,0.909402053553453,0.102535100763753,"TRUE"
"469",1979,4192,348,429,0.821843853820598,0.907162951742047,0.0853190979214492,"TRUE"
"470",2010,4049,337,472,0.80983078162772,0.895598318955983,0.0857675373282636,"TRUE"
"471",1957,4150,353,464,0.808343659644775,0.899436497615951,0.0910928379711766,"TRUE"
"472",2095,4530,345,476,0.814858031894205,0.904914103076308,0.0900560711821039,"TRUE"
"473",1740,4595,362,387,0.818053596614951,0.922320353271778,0.104266756656828,"TRUE"
"474",1956,4507,326,441,0.816020025031289,0.910873080032336,0.0948530550010471,"TRUE"
"475",1980,4354,349,460,0.811475409836066,0.904445367677607,0.0929699578415414,"TRUE"
"476",1949,4572,354,436,0.817190775681342,0.912939297124601,0.095748521443259,"TRUE"
"477",1974,4325,353,407,0.829063418731625,0.913989856297549,0.0849264375659232,"TRUE"
"478",2057,4130,339,465,0.815622521808089,0.898803046789989,0.0831805249819003,"TRUE"
"479",1984,3437,379,394,0.834314550042052,0.897154789872096,0.0628402398300439,"TRUE"
"480",1899,4365,359,413,0.82136678200692,0.91356215989954,0.0921953778926192,"TRUE"
"481",1821,4345,342,413,0.815129811996419,0.913198823034889,0.0980690110384697,"TRUE"
"482",1880,4418,361,446,0.808254514187446,0.908305921052632,0.100051406865185,"TRUE"
"483",1925,4770,346,430,0.817409766454352,0.917307692307692,0.0998979258533398,"TRUE"
"484",2097,4230,328,499,0.807781201848998,0.894480862761683,0.0866996609126848,"TRUE"
"485",1622,4244,409,357,0.819605861546235,0.922408172136492,0.102802310590257,"TRUE"
"486",1898,4422,335,416,0.820224719101124,0.914014055394791,0.0937893362936676,"TRUE"
"487",2048,3969,381,439,0.823482106956172,0.90040834845735,0.0769262415011782,"TRUE"
"488",1766,4379,368,394,0.817592592592593,0.917452336056987,0.0998597434643946,"TRUE"
"489",1764,4473,377,383,0.821611551001397,0.921128500823723,0.099516949822326,"TRUE"
"490",1648,4665,359,395,0.806656877141459,0.921936758893281,0.115279881751822,"TRUE"
"491",1940,4188,390,415,0.823779193205945,0.909841407777536,0.0860622145715916,"TRUE"
"492",1766,4506,339,407,0.812701334560515,0.9171585589253,0.104457224364785,"TRUE"
"493",1871,4068,347,447,0.807161345987921,0.900996677740864,0.0938353317529431,"TRUE"
"494",1953,4456,335,443,0.815108514190317,0.909573382322923,0.0944648681326059,"TRUE"
"495",2121,4294,337,452,0.824329576369996,0.904761904761905,0.0804323283919086,"TRUE"
"496",1872,4853,360,453,0.805161290322581,0.914624952883528,0.109463662560947,"TRUE"
"497",1539,3336,475,306,0.834146341463415,0.915980230642504,0.0818338891790895,"TRUE"
"498",1825,4219,375,405,0.818385650224215,0.912413494809689,0.0940278445854733,"TRUE"
"499",1830,4121,368,405,0.818791946308725,0.910517012814848,0.0917250665061227,"TRUE"
"500",1906,4509,373,431,0.815575524176294,0.912753036437247,0.0971775122609525,"TRUE"
"501",1779,4425,379,396,0.817931034482759,0.917859365276913,0.0999283307941549,"TRUE"
"502",2022,4523,353,460,0.814665592264303,0.907686132851696,0.0930205405873927,"TRUE"
"503",1882,4549,364,443,0.809462365591398,0.911258012820513,0.101795647229115,"TRUE"
"504",1756,4487,340,425,0.805135259055479,0.913477198697068,0.108341939641589,"TRUE"
"505",2130,4458,352,484,0.814843152257077,0.902063941723998,0.0872207894669211,"TRUE"
"506",1902,3930,346,390,0.829842931937173,0.909722222222222,0.0798792902850495,"TRUE"
"507",1832,4521,335,448,0.803508771929825,0.909841014288589,0.106332242358765,"TRUE"
"508",1767,4651,364,408,0.812413793103448,0.919351650523819,0.106937857420371,"TRUE"
"509",1950,4509,340,482,0.801809210526316,0.903426167100781,0.101616956574466,"TRUE"
"510",1754,4191,392,375,0.823860967590418,0.917871222076216,0.0940102544857975,"TRUE"
"511",1847,4345,349,427,0.812225153913808,0.910519698239732,0.0982945443259235,"TRUE"
"512",2014,4021,346,410,0.830858085808581,0.907470097043557,0.0766120112349759,"TRUE"
"513",2011,3493,357,396,0.835479850436228,0.898174337876061,0.0626944874398331,"TRUE"
"514",2025,4284,348,444,0.820170109356015,0.906091370558376,0.0859212612023611,"TRUE"
"515",2019,4452,331,502,0.800872669575565,0.898667743237788,0.0977950736622224,"TRUE"
"516",2001,4525,321,490,0.803291850662385,0.902293120638086,0.0990012699757011,"TRUE"
"517",1865,4385,358,380,0.830734966592428,0.920251836306401,0.0895168697139732,"TRUE"
"518",2051,4057,346,470,0.813566045220151,0.89617848464767,0.0826124394275188,"TRUE"
"519",2166,4298,328,491,0.815205118554761,0.897473376487784,0.0822682579330235,"TRUE"
"520",2019,4165,348,475,0.809542902967121,0.897629310344828,0.0880864073777066,"TRUE"
"521",1827,4617,344,408,0.81744966442953,0.918805970149254,0.101356305719724,"TRUE"
"522",1843,4483,372,420,0.814405656208573,0.914338160310014,0.0999325041014416,"TRUE"
"523",2028,3804,376,431,0.824725498169988,0.898229043683589,0.0735035455136014,"TRUE"
"524",1875,4402,367,414,0.81913499344692,0.914036544850498,0.0949015514035783,"TRUE"
"525",1730,4411,352,432,0.800185013876041,0.910799091472228,0.110614077596187,"TRUE"
"526",2090,4057,328,475,0.814814814814815,0.895189761694616,0.0803749468798013,"TRUE"
"527",1882,4358,361,441,0.810159276797245,0.908105855386539,0.0979465785892939,"TRUE"
"528",1809,3994,379,368,0.830960036747818,0.915635029802843,0.0846749930550246,"TRUE"
"529",1849,4255,361,438,0.808482728465238,0.906669507777541,0.0981867793123028,"TRUE"
"530",2111,4473,329,499,0.808812260536398,0.899637972646822,0.0908257121104238,"TRUE"
"531",2062,4005,351,444,0.822825219473264,0.900202292650034,0.0773770731767696,"TRUE"
"532",2003,4668,329,488,0.804094741067844,0.905352986811482,0.101258245743638,"TRUE"
"533",1854,3806,381,368,0.834383438343834,0.911835170100623,0.0774517317567884,"TRUE"
"534",1936,4184,362,412,0.824531516183986,0.91035683202785,0.085825315843864,"TRUE"
"535",2183,3770,363,457,0.826893939393939,0.891885497989118,0.0649915585951781,"TRUE"
"536",1813,4532,353,412,0.814831460674157,0.916666666666667,0.101835205992509,"TRUE"
"537",1725,4537,379,417,0.805322128851541,0.915825595478401,0.110503466626861,"TRUE"
"538",1808,4158,337,434,0.806422836752899,0.905487804878049,0.0990649681251496,"TRUE"
"539",2040,4225,352,480,0.80952380952381,0.89798087141339,0.0884570618895805,"TRUE"
"540",1676,4107,369,345,0.829292429490351,0.922506738544474,0.0932143090541231,"TRUE"
"541",1918,4452,346,427,0.817910447761194,0.912482065997131,0.0945716182359365,"TRUE"
"542",2035,4409,359,409,0.832651391162029,0.9151100041511,0.0824586129890705,"TRUE"
"543",1818,4500,336,442,0.804424778761062,0.910562525293404,0.106137746532342,"TRUE"
"544",1798,4528,344,465,0.794520547945205,0.90686961746445,0.112349069519245,"TRUE"
"545",1936,4659,346,466,0.805995004163197,0.909073170731707,0.10307816656851,"TRUE"
"546",2046,3896,357,387,0.840937114673243,0.909642773756713,0.0687056590834696,"TRUE"
"547",1589,4698,351,407,0.796092184368738,0.920274240940255,0.124182056571517,"TRUE"
"548",2121,4124,390,406,0.839335180055402,0.91037527593819,0.0710400958827883,"TRUE"
"549",1954,4500,341,429,0.819974821653378,0.912964090079124,0.0929892684257455,"TRUE"
"550",1993,4380,327,491,0.802334943639291,0.899199343050708,0.0968643994114168,"TRUE"
"551",2129,4035,369,454,0.824235385210995,0.898863889507685,0.0746285042966905,"TRUE"
"552",2036,4196,337,451,0.818657016485726,0.902948138584033,0.0842911220983069,"TRUE"
"553",2040,4343,361,428,0.826580226904376,0.91029134353385,0.0837111166294743,"TRUE"
"554",2038,4348,337,454,0.817817014446228,0.90545605997501,0.0876390455287825,"TRUE"
"555",2096,4261,338,453,0.82228324833268,0.903903266864658,0.081620018531979,"TRUE"
"556",1893,4683,350,441,0.811053984575835,0.913934426229508,0.102880441653673,"TRUE"
"557",1851,4277,339,457,0.801993067590988,0.903464300802704,0.101471233211716,"TRUE"
"558",1761,4329,375,379,0.822897196261682,0.919498725573492,0.0966015293118097,"TRUE"
"559",1738,4559,355,436,0.799448022079117,0.912712712712713,0.113264690633596,"TRUE"
"560",1936,4114,354,410,0.825234441602728,0.909372236958444,0.0841377953557157,"TRUE"
"561",1727,4410,392,382,0.818871503082029,0.920283806343906,0.101412303261877,"TRUE"
"562",2103,4245,329,493,0.810092449922958,0.895947657239341,0.0858552073163831,"TRUE"
"563",1858,4261,357,419,0.815985946420729,0.910470085470085,0.0944841390493564,"TRUE"
"564",2032,4038,347,434,0.824006488240065,0.902951699463327,0.0789452112232625,"TRUE"
"565",2138,4358,327,512,0.806792452830189,0.894866529774127,0.0880740769439387,"TRUE"
"566",1902,4472,378,400,0.826238053866203,0.917898193760263,0.0916601398940594,"TRUE"
"567",1700,4379,388,355,0.827250608272506,0.925010561892691,0.0977599536201851,"TRUE"
"568",1999,4230,353,459,0.813262815296989,0.9021113243762,0.0888485090792102,"TRUE"
"569",1784,3866,394,368,0.828996282527881,0.913084553613604,0.0840882710857231,"TRUE"
"570",1581,4064,375,390,0.802130898021309,0.912438257745846,0.110307359724537,"TRUE"
"571",2125,4144,382,415,0.836614173228346,0.908971265628427,0.0723570924000809,"TRUE"
"572",1869,4517,367,429,0.81331592689295,0.913263243024666,0.099947316131716,"TRUE"
"573",1804,3950,400,364,0.83210332103321,0.915623551228558,0.0835202301953478,"TRUE"
"574",2109,3541,372,434,0.829335430593787,0.890817610062893,0.0614821794691062,"TRUE"
"575",2041,4011,377,411,0.832381729200653,0.907055630936228,0.0746739017355754,"TRUE"
"576",2150,4222,343,449,0.827241246633321,0.903874973239135,0.0766337266058146,"TRUE"
"577",2042,4083,357,426,0.827390599675851,0.905522288755822,0.0781316890799707,"TRUE"
"578",1802,3069,453,343,0.84009324009324,0.89947245017585,0.0593792100826099,"TRUE"
"579",1850,4557,358,422,0.814260563380282,0.915244024904599,0.100983461524318,"TRUE"
"580",1945,4343,349,450,0.812108559498956,0.9061130815773,0.0940045220783441,"TRUE"
"581",1880,4149,361,452,0.806174957118353,0.901760486850685,0.0955855297323314,"TRUE"
"582",1903,4519,339,494,0.793909052982895,0.901456213844006,0.10754716086111,"TRUE"
"583",1958,4315,336,479,0.803446860894542,0.900083437630371,0.0966365767358289,"TRUE"
"584",2001,4547,333,506,0.798165137614679,0.899861468434593,0.101696330819914,"TRUE"
"585",1872,4270,349,432,0.8125,0.908124202467035,0.0956242024670353,"TRUE"
"586",1697,4540,369,408,0.806175771971496,0.917542441390461,0.111366669418964,"TRUE"
"587",1944,4140,353,435,0.817150063051702,0.904918032786885,0.0877679697351829,"TRUE"
"588",1703,4070,387,370,0.821514712976363,0.916666666666667,0.0951519536903038,"TRUE"
"589",2200,4188,337,503,0.813910469848317,0.892773395864421,0.0788629260161046,"TRUE"
"590",2021,4103,353,431,0.824225122349103,0.904940449933833,0.0807153275847305,"TRUE"
"591",2004,4181,354,456,0.814634146341463,0.90166055639422,0.087026410052757,"TRUE"
"592",1950,4109,357,437,0.816925010473398,0.90387153541575,0.0869465249423526,"TRUE"
"593",2045,3800,361,429,0.826596604688763,0.898557578623788,0.071960973935025,"TRUE"
"594",1944,4285,366,461,0.808316008316008,0.902865571007164,0.0945495626911556,"TRUE"
"595",1977,3899,380,413,0.827196652719665,0.904220779220779,0.077024126501114,"TRUE"
"596",1783,4272,357,418,0.810086324398001,0.910874200426439,0.100787876028438,"TRUE"
"597",2029,4055,352,468,0.81257509010813,0.896528852531506,0.0839537624233758,"TRUE"
"598",1811,3829,377,409,0.815765765765766,0.903492213308164,0.0877264475423984,"TRUE"
"599",1786,4177,359,423,0.808510638297872,0.90804347826087,0.0995328399629973,"TRUE"
"600",1712,4061,350,389,0.814850071394574,0.912584269662921,0.0977341982683474,"TRUE"
"601",2102,4336,347,452,0.823022709475333,0.905597326649958,0.0825746171746253,"TRUE"
"602",1951,4580,340,457,0.810215946843854,0.90927139170141,0.0990554448575558,"TRUE"
"603",1804,4544,358,410,0.814814814814815,0.917238595074687,0.102423780259872,"TRUE"
"604",2021,4339,355,441,0.820877335499594,0.907740585774059,0.0868632502744647,"TRUE"
"605",1732,4452,328,411,0.808212785814279,0.915484268969772,0.107271483155493,"TRUE"
"606",1962,4482,321,475,0.805088223225277,0.904175912850514,0.0990876896252375,"TRUE"
"607",1871,4453,365,426,0.814540705267741,0.912687026029924,0.0981463207621835,"TRUE"
"608",2014,4422,330,491,0.803992015968064,0.900061062487279,0.0960690465192148,"TRUE"
"609",2001,3493,376,414,0.828571428571429,0.894036345021756,0.0654649164503271,"TRUE"
"610",1980,4373,336,433,0.820555325321177,0.909904286308781,0.0893489609876038,"TRUE"
"611",2087,4411,326,511,0.803310238645112,0.896180414465664,0.0928701758205527,"TRUE"
"612",1932,4235,353,444,0.813131313131313,0.905107929044668,0.0919766159133545,"TRUE"
"613",1983,4237,352,446,0.816385343762865,0.904761904761905,0.0883765609990393,"TRUE"
"614",1712,4573,343,451,0.791493296347665,0.910230891719745,0.11873759537208,"TRUE"
"615",2138,4822,324,514,0.806184012066365,0.903673163418291,0.0974891513519258,"TRUE"
"616",1947,4418,348,423,0.821518987341772,0.912621359223301,0.0911023718815288,"TRUE"
"617",1960,4099,365,418,0.824222035323802,0.907460704007084,0.0832386686832828,"TRUE"
"618",1870,4626,333,461,0.802230802230802,0.909376842932966,0.107146040702164,"TRUE"
