"","S_pvt_north_temp","S_pvt_spain_temp","S_shared_temp","S_prop_pvt_north_temp","S_prop_pvt_spain_temp","S_count_higher_spain_temp","S_prop_higer_spain_temp","diff_p_priv_SpainNorth","S_Gtest_p"
"108",993,1061,288,0.775175644028103,0.78650852483321,1,1,0.0113328808051067,"TRUE"
"109",744,1159,246,0.751515151515151,0.82491103202847,1,1,0.0733958805133182,"TRUE"
"110",865,1102,292,0.7476231633535,0.790530846484935,1,1,0.042907683131435,"TRUE"
"111",832,1118,299,0.735632183908046,0.788990825688073,1,1,0.0533586417800275,"TRUE"
"112",971,974,302,0.762765121759623,0.763322884012539,1,1,0.000557762252916261,"TRUE"
"113",991,1109,315,0.758805513016845,0.778792134831461,1,1,0.0199866218146154,"TRUE"
"114",948,1144,319,0.748224151539069,0.781954887218045,1,1,0.0337307356789764,"TRUE"
"115",1124,1033,309,0.784368457780879,0.769746646795827,0,0,-0.0146218109850521,"TRUE"
"116",1008,1167,324,0.756756756756757,0.782696177062374,1,1,0.0259394203056175,"TRUE"
"117",1078,1096,275,0.796747967479675,0.799416484318016,1,1,0.00266851683834124,"TRUE"
"118",1084,1090,292,0.787790697674419,0.788712011577424,1,1,0.000921313903005427,"TRUE"
"119",984,1040,273,0.782816229116945,0.792079207920792,1,1,0.00926297880384697,"TRUE"
"120",1048,1013,296,0.779761904761905,0.773873185637892,0,0,-0.00588871912401323,"TRUE"
"121",935,848,234,0.799828913601369,0.78373382624769,0,0,-0.0160950873536791,"TRUE"
"122",1018,1119,318,0.761976047904192,0.778705636743215,1,1,0.0167295888390234,"TRUE"
"123",920,1034,294,0.757825370675453,0.778614457831325,1,1,0.0207890871558722,"TRUE"
"124",1066,1174,316,0.771345875542692,0.787919463087248,1,1,0.0165735875445566,"TRUE"
"125",1014,1000,248,0.803486529318542,0.801282051282051,0,0,-0.00220447803649071,"TRUE"
"126",990,1080,319,0.756302521008403,0.771979985704074,1,1,0.015677464695671,"TRUE"
"127",864,742,195,0.815864022662889,0.791889007470651,0,0,-0.0239750151922384,"TRUE"
"128",908,981,282,0.763025210084034,0.776722090261283,1,1,0.0136968801772491,"TRUE"
"129",994,959,282,0.778996865203762,0.77276390008058,0,0,-0.00623296512318161,"TRUE"
"130",941,1106,277,0.772577996715928,0.799710773680405,1,1,0.0271327769644771,"TRUE"
"131",894,1017,264,0.772020725388601,0.793911007025761,1,1,0.0218902816371601,"TRUE"
"132",1014,1063,301,0.771102661596958,0.779325513196481,1,1,0.00822285159952274,"TRUE"
"133",1107,1176,305,0.78399433427762,0.794058068872384,1,1,0.0100637345947631,"TRUE"
"134",981,1041,292,0.770620581304006,0.780945236309077,1,1,0.0103246550050711,"TRUE"
"135",885,1233,296,0.749364944961897,0.806409417920209,1,1,0.0570444729583126,"TRUE"
"136",1004,1089,287,0.777691711851278,0.791424418604651,1,1,0.0137327067533731,"TRUE"
"137",958,923,277,0.775708502024292,0.769166666666667,0,0,-0.00654183535762487,"TRUE"
"138",1057,977,260,0.802581624905087,0.78981406628941,0,0,-0.0127675586156775,"TRUE"
"139",1229,1091,296,0.805901639344262,0.786589762076424,0,0,-0.0193118772678383,"TRUE"
"140",874,1127,306,0.740677966101695,0.786461967899512,1,1,0.0457840017978166,"TRUE"
"141",1037,1182,320,0.76418570375829,0.786950732356858,1,1,0.0227650285985672,"TRUE"
"142",786,965,288,0.731843575418994,0.770151636073424,1,1,0.0383080606544294,"TRUE"
"143",1063,1135,313,0.772529069767442,0.783839779005525,1,1,0.011310709238083,"TRUE"
"144",1086,1228,312,0.776824034334764,0.797402597402597,1,1,0.0205785630678335,"TRUE"
"145",812,958,242,0.770398481973435,0.798333333333333,1,1,0.0279348513598988,"TRUE"
"146",1009,1012,280,0.78277734678045,0.78328173374613,1,1,0.000504386965680115,"TRUE"
"147",1128,1119,316,0.781163434903047,0.779790940766551,0,0,-0.00137249413649654,"TRUE"
"148",918,687,242,0.791379310344828,0.739504843918192,0,0,-0.051874466426636,"TRUE"
"149",867,940,263,0.767256637168142,0.781379883624273,1,1,0.0141232464561311,"TRUE"
"150",845,1041,301,0.737347294938918,0.775707898658718,1,1,0.0383606037198004,"TRUE"
"151",807,1053,241,0.770038167938931,0.813755795981453,1,1,0.0437176280425216,"TRUE"
"152",968,919,281,0.77502001601281,0.765833333333333,0,0,-0.00918668267947687,"TRUE"
"153",948,1023,292,0.764516129032258,0.777946768060837,1,1,0.0134306390285784,"TRUE"
"154",929,1071,284,0.765869744435284,0.790405904059041,1,1,0.0245361596237561,"TRUE"
"155",818,1032,265,0.755309325946445,0.79568234387047,1,1,0.0403730179240253,"TRUE"
"156",1065,1076,308,0.775673707210488,0.777456647398844,1,1,0.0017829401883559,"TRUE"
"157",979,1202,294,0.76904948939513,0.803475935828877,1,1,0.0344264464337474,"TRUE"
"158",956,1137,300,0.761146496815287,0.791231732776618,1,1,0.0300852359613313,"TRUE"
"159",979,1141,311,0.758914728682171,0.785812672176309,1,1,0.026897943494138,"TRUE"
"160",974,1065,314,0.756211180124224,0.772298767222625,1,1,0.0160875870984015,"TRUE"
"161",901,1109,269,0.77008547008547,0.804789550072569,1,1,0.0347040799870988,"TRUE"
"162",817,1017,222,0.786333012512031,0.820823244552058,1,1,0.0344902320400273,"TRUE"
"163",965,875,254,0.79163248564397,0.775022143489814,0,0,-0.0166103421541565,"TRUE"
"164",1140,1048,287,0.798878766643308,0.78501872659176,0,0,-0.0138600400515473,"TRUE"
"165",966,930,282,0.774038461538462,0.767326732673267,0,0,-0.00671172886519422,"TRUE"
"166",947,1172,303,0.7576,0.794576271186441,1,1,0.0369762711864406,"TRUE"
"167",996,1138,290,0.774494556765163,0.796918767507003,1,1,0.0224242107418395,"TRUE"
"168",1110,1137,317,0.777855641205326,0.781980742778542,1,1,0.00412510157321599,"TRUE"
"169",893,974,304,0.746031746031746,0.762128325508607,1,1,0.0160965794768612,"TRUE"
"170",975,1155,314,0.756400310318076,0.786249149081008,1,1,0.0298488387629315,"TRUE"
"171",945,1032,279,0.772058823529412,0.787185354691076,1,1,0.0151265311616637,"TRUE"
"172",914,1024,283,0.763575605680869,0.783473603672532,1,1,0.0198979979916637,"TRUE"
"173",1031,1040,305,0.771706586826347,0.773234200743494,1,1,0.00152761391714717,"TRUE"
"174",1010,837,254,0.799050632911392,0.767186067827681,0,0,-0.0318645650837114,"TRUE"
"175",967,1150,287,0.771132376395534,0.800278357689631,1,1,0.0291459812940968,"TRUE"
"176",926,1068,291,0.76088742810189,0.785871964679912,1,1,0.0249845365780218,"TRUE"
"177",950,1144,292,0.764895330112721,0.796657381615599,1,1,0.0317620515028775,"TRUE"
"178",966,1040,284,0.7728,0.785498489425982,1,1,0.0126984894259818,"TRUE"
"179",770,1053,290,0.726415094339623,0.784065524944155,1,1,0.0576504306045322,"TRUE"
"180",910,877,215,0.808888888888889,0.803113553113553,0,0,-0.00577533577533573,"TRUE"
"181",932,1024,319,0.745003996802558,0.76247207743857,1,1,0.0174680806360125,"TRUE"
"182",970,1123,300,0.763779527559055,0.789177793394238,1,1,0.0253982658351825,"TRUE"
"183",959,1055,263,0.784779050736498,0.800455235204856,1,1,0.0156761844683583,"TRUE"
"184",972,994,271,0.781979082864039,0.785770750988142,1,1,0.0037916681241037,"TRUE"
"185",878,954,292,0.75042735042735,0.765650080256822,1,1,0.0152227298294714,"TRUE"
"186",952,890,297,0.762209767814251,0.749789385004212,0,0,-0.0124203828100391,"TRUE"
"187",873,1107,292,0.749356223175966,0.791279485346676,1,1,0.0419232621707106,"TRUE"
"188",900,1131,286,0.75885328836425,0.798165137614679,1,1,0.0393118492504293,"TRUE"
"189",948,1058,289,0.766370250606306,0.785449146250928,1,1,0.0190788956446224,"TRUE"
"190",910,1177,272,0.769881556683587,0.812284334023464,1,1,0.0424027773398773,"TRUE"
"191",1036,1052,297,0.777194298574644,0.779836916234248,1,1,0.00264261765960394,"TRUE"
"192",968,1066,306,0.759811616954474,0.776967930029155,1,1,0.0171563130746805,"TRUE"
"193",951,1008,289,0.766935483870968,0.777178103315343,1,1,0.0102426194443753,"TRUE"
"194",970,1154,315,0.754863813229572,0.785568413886998,1,1,0.030704600657426,"TRUE"
"195",1041,1028,315,0.767699115044248,0.765450483991065,0,0,-0.00224863105318307,"TRUE"
"196",846,1008,289,0.745374449339207,0.777178103315343,1,1,0.031803653976136,"TRUE"
"197",807,1118,279,0.743093922651934,0.800286327845383,1,1,0.0571924051934493,"TRUE"
"198",1047,916,279,0.789592760180995,0.76652719665272,0,0,-0.0230655635282758,"TRUE"
"199",952,1074,285,0.769603880355699,0.790286975717439,1,1,0.0206830953617401,"TRUE"
"200",991,1030,303,0.765842349304482,0.772693173293323,1,1,0.00685082398884107,"TRUE"
"201",1010,1021,282,0.781733746130031,0.783576362240982,1,1,0.00184261611095138,"TRUE"
"202",1037,957,283,0.785606060606061,0.771774193548387,0,0,-0.0138318670576736,"TRUE"
"203",972,847,278,0.7776,0.752888888888889,0,0,-0.024711111111111,"TRUE"
"204",1067,929,286,0.788617886178862,0.764609053497942,0,0,-0.0240088326809194,"TRUE"
"205",896,1040,286,0.758037225042301,0.784313725490196,1,1,0.0262765004478949,"TRUE"
"206",1036,1060,282,0.786039453717754,0.789865871833085,1,1,0.0038264181153308,"TRUE"
"207",974,875,280,0.776714513556619,0.757575757575758,0,0,-0.0191387559808612,"TRUE"
"208",1000,1068,297,0.771010023130301,0.782417582417582,1,1,0.0114075592872818,"TRUE"
"209",963,1193,297,0.764285714285714,0.800671140939597,1,1,0.0363854266538831,"TRUE"
"210",970,1062,291,0.769230769230769,0.784922394678492,1,1,0.015691625447723,"TRUE"
"211",1134,841,244,0.822931785195936,0.775115207373272,0,0,-0.0478165778226642,"TRUE"
"212",959,1095,312,0.754523996852872,0.778251599147121,1,1,0.0237276022942497,"TRUE"
"213",1073,1014,292,0.786080586080586,0.776416539050536,0,0,-0.00966404703005008,"TRUE"
"214",958,1014,279,0.77445432497979,0.784222737819026,1,1,0.00976841283923569,"TRUE"
"215",690,1166,256,0.72938689217759,0.819971870604782,1,1,0.0905849784271922,"TRUE"
"216",942,1002,295,0.761519805982215,0.772552043176561,1,1,0.0110322371943463,"TRUE"
"217",957,1052,290,0.767441860465116,0.783904619970194,1,1,0.0164627595050775,"TRUE"
"218",1006,1093,274,0.7859375,0.799561082662765,1,1,0.0136235826627652,"TRUE"
"219",952,1172,292,0.765273311897106,0.800546448087432,1,1,0.0352731361903256,"TRUE"
"220",887,1003,280,0.760068551842331,0.781761496492596,1,1,0.0216929446502647,"TRUE"
"221",898,1138,290,0.755892255892256,0.796918767507003,1,1,0.041026511614747,"TRUE"
"222",872,946,259,0.770999115826702,0.7850622406639,1,1,0.0140631248371984,"TRUE"
"223",1014,1221,321,0.759550561797753,0.791828793774319,1,1,0.0322782319765662,"TRUE"
"224",1072,1173,323,0.768458781362007,0.784090909090909,1,1,0.0156321277289019,"TRUE"
"225",1089,1016,301,0.783453237410072,0.771450265755505,0,0,-0.012002971654567,"TRUE"
"226",1050,847,263,0.7996953541508,0.763063063063063,0,0,-0.0366322910877367,"TRUE"
"227",1109,1093,286,0.794982078853047,0.792603335750544,0,0,-0.00237874310250275,"TRUE"
"228",979,1040,301,0.76484375,0.775540641312453,1,1,0.0106968913124533,"TRUE"
"229",1037,1025,310,0.769858945805494,0.767790262172285,0,0,-0.00206868363320911,"TRUE"
"230",1045,1056,291,0.782185628742515,0.783964365256125,1,1,0.00177873651360971,"TRUE"
"231",1060,902,282,0.789865871833085,0.761824324324324,0,0,-0.0280415475087606,"TRUE"
"232",997,1010,282,0.779515246286161,0.781733746130031,1,1,0.0022184998438699,"TRUE"
"233",1090,1117,300,0.784172661870504,0.788285109386027,1,1,0.0041124475155232,"TRUE"
"234",958,1026,279,0.77445432497979,0.786206896551724,1,1,0.0117525715719343,"TRUE"
"235",1015,1068,270,0.78988326848249,0.798206278026906,1,1,0.00832300954441556,"TRUE"
"236",1022,927,294,0.776595744680851,0.759213759213759,0,0,-0.0173819854670918,"TRUE"
"237",966,920,260,0.787928221859706,0.779661016949153,0,0,-0.00826720491055377,"TRUE"
"238",1023,883,247,0.805511811023622,0.78141592920354,0,0,-0.0240958818200822,"TRUE"
"239",982,897,288,0.773228346456693,0.756962025316456,0,0,-0.0162663211402372,"TRUE"
"240",909,874,278,0.765796124684078,0.758680555555556,0,0,-0.00711556912852196,"TRUE"
"241",964,1123,276,0.77741935483871,0.802716225875625,1,1,0.0252968710369157,"TRUE"
"242",934,1064,294,0.760586319218241,0.783505154639175,1,1,0.0229188354209342,"TRUE"
"243",1080,980,304,0.780346820809249,0.763239875389408,0,0,-0.0171069454198405,"TRUE"
"244",962,1130,307,0.758077226162333,0.786360473208072,1,1,0.0282832470457398,"TRUE"
"245",869,1049,294,0.747205503009458,0.78108711839166,1,1,0.0338816153822021,"TRUE"
"246",877,890,257,0.77336860670194,0.775937227550131,1,1,0.00256862084819065,"TRUE"
"247",918,845,239,0.79343128781331,0.779520295202952,0,0,-0.0139109926103582,"TRUE"
"248",911,1118,289,0.759166666666667,0.794598436389481,1,1,0.0354317697228145,"TRUE"
"249",1023,830,264,0.794871794871795,0.758683729433272,0,0,-0.0361880654385224,"TRUE"
"250",911,1181,290,0.758534554537885,0.802855200543848,1,1,0.0443206460059626,"TRUE"
"251",992,1011,298,0.768992248062015,0.772345301757067,1,1,0.00335305369505101,"TRUE"
"252",1198,1103,321,0.788676761026991,0.774578651685393,0,0,-0.0140981093415982,"TRUE"
"253",808,873,220,0.785992217898833,0.79871912168344,1,1,0.0127269037846074,"TRUE"
"254",905,1026,282,0.762426284751474,0.784403669724771,1,1,0.0219773849732963,"TRUE"
"255",936,1114,291,0.762836185819071,0.79288256227758,1,1,0.0300463764585092,"TRUE"
"256",988,1072,306,0.763523956723339,0.777939042089985,1,1,0.0144150853666469,"TRUE"
"257",857,724,235,0.784798534798535,0.754953076120959,0,0,-0.0298454586775755,"TRUE"
"258",854,1189,293,0.744551002615519,0.802294197031039,1,1,0.0577431944155203,"TRUE"
"259",1046,1095,289,0.783520599250936,0.791184971098266,1,1,0.0076643718473296,"TRUE"
"260",1002,958,262,0.792721518987342,0.785245901639344,0,0,-0.00747561734799751,"TRUE"
"261",957,1158,324,0.747072599531616,0.781376518218624,1,1,0.0343039186870076,"TRUE"
"262",848,1076,264,0.762589928057554,0.802985074626866,1,1,0.0403951465693116,"TRUE"
"263",1045,910,281,0.788084464555053,0.764063811922754,0,0,-0.0240206526322988,"TRUE"
"264",987,1068,277,0.780854430379747,0.794052044609665,1,1,0.0131976142299185,"TRUE"
"265",1061,857,247,0.811162079510703,0.776268115942029,0,0,-0.0348939635686745,"TRUE"
"266",899,1260,274,0.766410912190963,0.821382007822686,1,1,0.0549710956317224,"TRUE"
"267",874,1163,260,0.770723104056437,0.817287420941673,1,1,0.0465643168852351,"TRUE"
"268",1062,922,288,0.786666666666667,0.76198347107438,0,0,-0.0246831955922865,"TRUE"
"269",1084,1101,309,0.778176597272075,0.780851063829787,1,1,0.00267446655771253,"TRUE"
"270",906,1043,270,0.770408163265306,0.794364051789794,1,1,0.0239558885244883,"TRUE"
"271",1003,982,292,0.774517374517375,0.770800627943485,0,0,-0.00371674657388943,"TRUE"
"272",1119,897,268,0.806777217015141,0.769957081545064,0,0,-0.0368201354700762,"TRUE"
"273",979,1272,309,0.760093167701863,0.804554079696395,1,1,0.0444609119945314,"TRUE"
"274",1073,1064,292,0.786080586080586,0.784660766961652,0,0,-0.00141981911893418,"TRUE"
"275",1005,1101,291,0.775462962962963,0.790948275862069,1,1,0.015485312899106,"TRUE"
"276",1013,1100,293,0.775650842266463,0.789662598707825,1,1,0.0140117564413623,"TRUE"
"277",961,866,241,0.799500831946755,0.782294489611563,0,0,-0.0172063423351926,"TRUE"
"278",885,827,234,0.790884718498659,0.779453345900094,0,0,-0.0114313725985652,"TRUE"
"279",1008,1020,311,0.764215314632297,0.766341096919609,1,1,0.00212578228731208,"TRUE"
"280",1046,916,279,0.789433962264151,0.76652719665272,0,0,-0.0229067656114313,"TRUE"
"281",976,1026,243,0.800656275635767,0.808510638297872,1,1,0.00785436266210526,"TRUE"
"282",1021,825,273,0.78902627511592,0.751366120218579,0,0,-0.0376601548973404,"TRUE"
"283",1000,1049,298,0.770416024653313,0.778767631774313,1,1,0.00835160712100047,"TRUE"
"284",1068,1142,292,0.785294117647059,0.796373779637378,1,1,0.0110796619903192,"TRUE"
"285",1020,1069,288,0.779816513761468,0.787767133382461,1,1,0.00795061962099342,"TRUE"
"286",1003,1131,294,0.773323053199692,0.793684210526316,1,1,0.0203611573266241,"TRUE"
"287",1073,1082,310,0.775849602313811,0.777298850574713,1,1,0.00144924826090209,"TRUE"
"288",953,1173,281,0.772285251215559,0.806740027510316,1,1,0.0344547762947572,"TRUE"
"289",1113,982,283,0.797277936962751,0.776284584980237,0,0,-0.0209933519825136,"TRUE"
"290",1041,825,250,0.806351665375678,0.767441860465116,0,0,-0.0389098049105615,"TRUE"
"291",886,1145,305,0.743912678421495,0.789655172413793,1,1,0.0457424939922986,"TRUE"
"292",1032,981,286,0.783004552352049,0.774269928966062,0,0,-0.00873462338598696,"TRUE"
"293",1164,1120,314,0.787550744248985,0.781032078103208,0,0,-0.00651866614577723,"TRUE"
"294",1119,874,300,0.788583509513742,0.744463373083475,0,0,-0.0441201364302668,"TRUE"
"295",997,884,259,0.793789808917197,0.773403324584427,0,0,-0.0203864843327705,"TRUE"
